"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","97","231","18","41","40","2","6.9 %","19.9 %",".329",".286",".286",".341",".614",".386","144","0.6","13.9","1.3","2.2"
"Pirates","95","253","11","43","38","0","7.5 %","15.8 %",".219",".349",".321",".384",".540",".383","140","-0.7","12.4","-0.3","2.0"
"Mets","92","247","12","44","42","2","9.7 %","16.6 %",".228",".311",".292",".366",".521",".370","134","-0.1","10.9","1.0","1.9"
"Athletics","88","239","9","36","36","3","14.6 %","19.2 %",".240",".254",".230",".364",".469",".352","124","0.3","7.7","1.7","1.7"
"Cubs","96","228","9","28","28","4","11.0 %","21.1 %",".218",".312",".269",".370",".487",".360","123","0.3","6.9","1.6","1.5"
"Braves","88","221","7","43","39","7","13.6 %","21.7 %",".182",".316",".262",".371",".444",".349","114","1.7","5.7","2.1","1.5"
"Rays","116","254","10","36","34","9","7.5 %","18.5 %",".204",".292",".265",".339",".469",".339","115","1.2","6.0","-0.8","1.4"
"Cardinals","121","293","7","42","38","7","8.2 %","20.1 %",".171",".307",".259",".323",".430",".319","99","1.2","0.5","4.0","1.4"
"Diamondbacks","100","227","10","34","32","2","7.5 %","24.7 %",".218",".329",".272",".336",".490",".344","110","0.4","3.3","2.9","1.3"
"Twins","114","287","11","42","39","0","11.1 %","24.4 %",".169",".337",".273",".366",".442",".347","116","-0.4","5.5","-2.8","1.2"
"Tigers","103","263","9","36","36","2","3.4 %","26.2 %",".189",".391",".309",".332",".498",".345","114","-0.8","3.9","-0.8","1.2"
"Royals","84","225","7","30","28","9","8.9 %","20.0 %",".165",".338",".290",".353",".455",".340","112","0.7","3.8","-0.1","1.1"
"White Sox","103","281","7","37","35","1","8.9 %","24.2 %",".154",".345",".271",".348",".425",".331","107","0.0","2.4","-1.3","1.1"
"Phillies","117","269","11","34","33","6","7.8 %","24.9 %",".224",".293",".249",".305",".473",".318","94","1.3","-1.1","3.0","1.0"
"Nationals","103","259","12","43","42","3","6.9 %","19.3 %",".226",".279",".256",".320",".483",".335","102","-0.1","0.6","1.4","1.0"
"Mariners","96","248","7","27","25","7","8.5 %","24.6 %",".139",".323",".256",".331",".395",".314","99","1.4","0.8","0.0","0.9"
"Angels","101","256","9","30","29","4","10.5 %","25.0 %",".173",".299",".243",".325",".416",".313","96","0.1","-1.3","-0.1","0.7"
"Padres","89","225","7","24","24","3","8.0 %","23.1 %",".155",".306",".252",".316",".408",".309","92","-0.5","-3.1","2.5","0.7"
"Astros","94","245","8","29","28","1","9.8 %","22.4 %",".177",".277",".237",".318",".414",".312","96","-0.8","-1.9","-0.4","0.6"
"Indians","104","258","7","33","32","4","10.5 %","23.6 %",".151",".294",".240",".323",".391",".308","87","-0.3","-5.0","0.6","0.5"
"Orioles","112","263","7","32","31","7","4.6 %","17.9 %",".135",".323",".286",".319",".420",".313","92","0.8","-1.9","-3.3","0.4"
"Marlins","87","235","8","29","26","3","9.8 %","27.2 %",".169",".287",".227",".309",".396",".299","85","-0.4","-5.3","1.3","0.3"
"Yankees","86","212","13","25","24","0","8.0 %","24.5 %",".219",".219",".214",".283",".432",".301","86","0.1","-3.7","-0.3","0.3"
"Rockies","98","225","11","25","25","2","5.3 %","25.8 %",".233",".286",".248",".295",".481",".320","83","0.6","-5.2","0.6","0.3"
"Red Sox","104","240","10","27","27","1","8.3 %","21.7 %",".195",".227",".210",".291",".405",".294","77","-0.5","-8.0","0.7","0.1"
"Brewers","108","230","7","18","18","2","9.6 %","28.7 %",".146",".278",".214",".293",".359",".283","70","-0.1","-9.4","2.9","0.1"
"Blue Jays","90","211","10","19","19","2","9.5 %","28.4 %",".207",".227",".197",".276",".404",".288","79","0.0","-5.9","-1.1","0.0"
"Reds","126","293","13","31","31","1","8.5 %","25.3 %",".204",".227",".204",".283",".408",".291","75","-0.7","-10.7","1.6","0.0"
"Giants","110","255","9","23","22","0","4.7 %","23.1 %",".146",".266",".229",".271",".375",".274","71","0.2","-10.0","1.6","0.0"
"Rangers","102","249","7","24","24","1","6.4 %","24.5 %",".150",".261",".216",".274",".366",".272","57","-0.3","-14.2","-2.2","-0.7"
