"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Rays","93","264","12","45","43","1","10.2 %","25.0 %",".246",".390",".314",".383",".559",".392","150","0.4","17.4","-1.3","2.5"
"Blue Jays","103","303","19","51","49","3","10.2 %","21.5 %",".267",".306",".281",".360",".548",".378","138","-0.2","14.4","-1.1","2.3"
"Braves","93","281","15","51","49","6","8.9 %","23.1 %",".252",".337",".292",".356",".544",".371","127","0.4","10.4","3.2","2.2"
"Red Sox","89","241","13","39","39","1","4.6 %","25.7 %",".283",".394",".327",".353",".611",".392","143","-0.1","13.0","0.0","2.1"
"Phillies","87","231","11","33","31","1","7.8 %","22.9 %",".197",".356",".300",".355",".498",".358","121","0.6","6.6","3.5","1.7"
"Astros","84","241","9","30","30","0","11.6 %","21.6 %",".212",".318",".269",".363",".481",".357","129","-1.0","7.6","0.5","1.6"
"Mariners","75","207","6","29","29","7","8.7 %","29.0 %",".189",".412",".297",".369",".486",".359","130","1.7","9.7","-0.9","1.6"
"Nationals","87","242","9","34","30","2","13.2 %","17.8 %",".192",".309",".276",".381",".468",".363","119","-0.3","5.8","1.3","1.5"
"Indians","78","225","11","34","34","3","6.7 %","20.4 %",".221",".287",".265",".317",".485",".333","103","0.3","1.2","1.7","1.1"
"Padres","86","227","12","27","27","0","9.3 %","23.3 %",".222",".276",".247",".330",".470",".337","109","-2.0","0.7","2.5","1.0"
"Rangers","71","199","6","28","27","2","7.5 %","21.1 %",".186",".370",".306",".362",".492",".357","114","-0.7","2.9","-1.4","0.8"
"Yankees","68","193","6","28","24","0","9.3 %","24.9 %",".191",".325",".260",".332",".451",".329","105","-0.3","0.9","0.4","0.8"
"Dodgers","96","260","11","40","39","0","10.0 %","25.8 %",".210",".263",".223",".306",".432",".311","93","0.0","-2.7","1.4","0.7"
"Athletics","90","220","9","23","21","4","10.5 %","22.3 %",".205",".237",".216",".309",".421",".308","95","0.4","-1.2","0.2","0.7"
"Angels","79","218","11","24","24","2","8.3 %","21.1 %",".226",".239",".226",".294",".452",".311","95","0.0","-1.5","0.0","0.6"
"Cardinals","88","220","6","19","17","4","5.0 %","25.9 %",".141",".336",".263",".306",".405",".302","87","1.1","-2.8","1.1","0.5"
"Twins","82","235","11","31","30","1","8.1 %","23.8 %",".213",".247",".223",".294",".436",".305","87","0.0","-3.9","0.9","0.5"
"Reds","101","237","8","28","26","2","6.3 %","19.0 %",".157",".301",".264",".323",".421",".318","93","-1.4","-4.0","1.5","0.5"
"Orioles","84","236","6","32","32","7","7.2 %","21.6 %",".126",".329",".271",".335",".397",".316","94","0.8","-1.0","-2.7","0.5"
"Giants","95","234","6","19","19","1","9.4 %","24.8 %",".139",".303",".239",".312",".378",".298","84","-0.7","-5.8","2.0","0.4"
"Diamondbacks","89","227","7","27","25","2","10.1 %","19.8 %",".157",".250",".222",".313",".379",".298","82","-0.1","-5.8","2.0","0.3"
"Mets","82","224","10","30","29","2","8.5 %","20.1 %",".186",".228",".216",".296",".402",".296","85","-0.3","-4.8","-0.1","0.2"
"Rockies","83","229","4","29","29","1","8.7 %","21.0 %",".156",".338",".273",".336",".429",".324","84","-0.8","-6.0","1.0","0.2"
"Pirates","83","223","10","28","27","4","6.7 %","21.1 %",".193",".253",".232",".287",".425",".300","85","0.1","-4.6","-0.6","0.2"
"Marlins","103","257","8","31","29","1","5.8 %","23.7 %",".153",".282",".238",".282",".391",".281","74","-0.9","-10.2","2.0","0.0"
"Brewers","93","228","5","21","19","5","10.1 %","21.9 %",".122",".250",".208",".301",".330",".276","65","1.0","-9.6","1.2","-0.1"
"Tigers","85","221","8","22","21","1","5.0 %","24.0 %",".163",".270",".230",".271",".392",".281","71","-0.3","-8.5","-2.5","-0.3"
"Royals","82","223","2","19","17","0","7.2 %","19.7 %",".079",".293",".236",".305",".315",".275","66","-0.6","-10.3","-1.5","-0.4"
"Cubs","90","214","6","19","18","2","7.9 %","28.5 %",".119",".206",".166",".244",".285",".232","40","0.2","-16.9","1.7","-0.8"
"White Sox","87","217","3","12","11","5","4.6 %","27.6 %",".074",".282",".213",".250",".287",".231","41","1.1","-15.2","-1.9","-0.9"
