"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Braves","107","301","15","44","43","3","11.3 %","21.3 %",".252",".317",".279",".375",".531",".377","132","-0.6","12.0","2.3","2.3"
"Brewers","86","252","16","39","39","5","9.9 %","22.2 %",".276",".318",".290",".364",".566",".384","135","0.8","12.2","2.1","2.2"
"Diamondbacks","80","241","16","41","41","3","10.8 %","17.8 %",".269",".269",".274",".349",".542",".366","126","-0.1","8.0","2.1","1.7"
"Twins","82","242","16","38","37","1","6.2 %","20.7 %",".283",".304",".287",".339",".570",".373","133","-0.6","9.6","-0.6","1.7"
"Rays","106","310","14","38","36","3","6.1 %","25.8 %",".180",".351",".285",".340",".465",".339","115","-0.9","5.0","-0.6","1.5"
"Mariners","84","272","15","39","35","5","9.9 %","25.0 %",".229",".297",".258",".339",".488",".346","120","0.6","7.7","-2.7","1.4"
"Mets","82","224","11","34","33","4","7.6 %","18.8 %",".222",".300",".276",".341",".498",".350","122","0.1","6.4","0.3","1.4"
"Angels","82","228","11","31","29","2","9.6 %","21.5 %",".225",".282",".255",".338",".480",".340","115","0.3","4.7","-0.1","1.2"
"Nationals","82","232","10","34","33","1","7.3 %","16.8 %",".217",".277",".261",".328",".478",".338","104","-0.9","0.0","1.0","0.8"
"Cubs","89","258","9","36","35","3","9.7 %","21.7 %",".179",".286",".246",".329",".424",".319","94","-0.3","-2.4","1.9","0.8"
"Yankees","79","237","9","35","35","1","9.3 %","20.3 %",".211",".285",".254",".321",".465",".328","104","-0.6","0.5","-1.6","0.7"
"Athletics","109","303","12","39","38","2","7.6 %","23.4 %",".170",".266",".232",".300",".402",".298","87","-0.1","-5.2","0.3","0.6"
"Phillies","74","212","8","26","23","3","7.5 %","16.5 %",".182",".247",".234",".295",".417",".299","83","-0.1","-5.3","3.3","0.5"
"Royals","74","220","5","18","18","12","6.4 %","25.9 %",".137",".317",".245",".297",".382",".291","77","2.2","-4.3","0.8","0.4"
"Astros","92","259","10","30","30","6","11.6 %","19.7 %",".181",".218",".208",".302",".389",".294","84","0.2","-5.1","0.3","0.4"
"Dodgers","69","195","5","15","15","0","8.2 %","23.1 %",".138",".304",".247",".323",".385",".301","86","-0.2","-3.9","1.5","0.4"
"Rangers","110","311","6","44","40","7","8.7 %","26.4 %",".153",".340",".259",".327",".412",".312","84","0.0","-6.4","-1.4","0.3"
"Tigers","86","224","5","20","19","4","7.1 %","24.6 %",".158",".331",".262",".321",".421",".315","94","0.5","-1.3","-3.6","0.3"
"Pirates","108","264","9","34","34","4","7.2 %","25.4 %",".174",".310",".252",".304",".426",".305","88","0.5","-4.1","-1.9","0.3"
"Indians","87","218","12","27","26","1","7.3 %","24.3 %",".239",".221",".213",".267",".452",".292","76","0.1","-6.5","1.4","0.3"
"Red Sox","119","300","5","28","27","4","9.3 %","25.7 %",".149",".299",".228",".302",".377",".288","72","-0.5","-11.2","1.2","0.1"
"Orioles","86","224","5","20","18","1","8.0 %","26.3 %",".144",".299",".229",".305",".373",".294","79","-1.3","-7.4","-2.2","-0.2"
"White Sox","73","176","5","19","18","0","5.1 %","14.8 %",".150",".243",".228",".267",".377",".271","69","0.2","-7.1","-1.3","-0.2"
"Cardinals","98","247","5","20","17","6","7.3 %","27.1 %",".121",".275",".210",".270",".330",".258","60","0.9","-12.7","2.4","-0.2"
"Giants","85","208","5","17","17","2","7.7 %","27.4 %",".101",".273",".212",".275",".312",".255","57","0.7","-11.3","1.5","-0.3"
"Padres","86","211","4","20","19","5","8.1 %","27.0 %",".098",".278",".212",".275",".311",".254","55","0.8","-11.8","1.8","-0.3"
"Rockies","96","253","6","29","27","5","5.9 %","26.1 %",".135",".308",".240",".302",".376",".291","63","0.6","-12.1","0.4","-0.3"
"Reds","89","225","5","16","15","2","10.2 %","23.6 %",".139",".257",".209",".289",".348",".269","61","-0.3","-12.1","0.9","-0.4"
"Marlins","103","259","3","19","19","1","5.4 %","25.9 %",".105",".292",".218",".273",".324",".260","60","-1.1","-14.8","0.3","-0.6"
"Blue Jays","80","215","5","16","13","2","7.4 %","25.1 %",".126",".250",".201",".260",".327",".254","54","0.2","-12.5","-1.2","-0.6"
