"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Braves","106","298","19","63","62","2","8.7 %","21.1 %",".312",".391",".342",".419",".654",".438","170","-1.3","26.2","2.3","3.7"
"Rockies","109","306","13","65","63","3","7.5 %","18.6 %",".229",".420",".365",".421",".594",".420","145","0.1","18.0","0.6","2.8"
"Red Sox","109","297","17","47","45","4","10.1 %","21.5 %",".278",".339",".300",".375",".578",".393","143","-0.1","16.2","0.8","2.7"
"Padres","98","265","10","51","48","3","9.1 %","23.0 %",".233",".382",".313",".374",".546",".380","137","0.3","13.3","2.2","2.3"
"Diamondbacks","95","278","19","42","42","2","8.3 %","19.4 %",".290",".268",".270",".335",".560",".364","124","0.6","9.3","3.4","2.1"
"Astros","71","208","10","35","35","5","13.5 %","22.6 %",".232",".314",".271",".375",".503",".370","136","0.4","9.9","-0.7","1.6"
"Twins","82","235","12","35","33","0","8.5 %","19.1 %",".227",".312",".284",".357",".512",".363","126","-0.6","7.3","-0.6","1.5"
"Nationals","84","233","12","42","42","5","7.3 %","17.6 %",".228",".312",".296",".355",".524",".365","122","-0.5","5.8","0.5","1.4"
"Yankees","80","243","9","40","39","2","10.7 %","20.6 %",".186",".338",".288",".366",".474",".355","123","-0.8","6.2","-1.2","1.3"
"Indians","66","211","5","29","27","6","10.9 %","18.5 %",".178",".329",".281",".357",".459",".343","109","1.5","4.0","1.1","1.2"
"Dodgers","81","224","11","22","22","1","9.8 %","22.3 %",".207",".285",".253",".336",".460",".336","110","0.3","3.2","2.0","1.2"
"Giants","73","183","5","26","25","2","8.7 %","23.0 %",".168",".373",".304",".359",".472",".348","116","0.4","4.2","1.3","1.1"
"Phillies","82","228","10","30","27","2","9.2 %","18.4 %",".209",".273",".254",".326",".463",".332","104","-0.3","0.7","3.2","1.1"
"Pirates","105","285","6","43","43","4","7.4 %","16.5 %",".181",".344",".301",".350",".483",".340","111","-0.4","3.7","-2.0","1.1"
"Blue Jays","81","240","10","38","37","3","9.2 %","22.9 %",".201",".309",".266",".333",".467",".336","110","0.4","3.3","-1.1","1.0"
"Cardinals","99","265","9","36","32","12","9.4 %","23.0 %",".182",".267",".229",".308",".411",".305","89","2.5","-1.5","3.1","1.0"
"Brewers","74","217","11","29","27","4","7.8 %","26.3 %",".216",".295",".253",".318",".469",".329","101","0.6","0.7","2.0","0.9"
"Rays","103","258","8","32","30","4","6.6 %","22.5 %",".156",".314",".262",".318",".418",".312","96","0.6","-0.8","-0.3","0.8"
"Reds","76","192","9","23","22","0","10.4 %","23.4 %",".242",".265",".236",".323",".479",".335","107","-0.4","1.2","0.5","0.8"
"White Sox","91","216","10","30","28","0","7.9 %","21.8 %",".192",".298",".263",".324",".455",".329","107","0.0","1.9","-1.9","0.7"
"Athletics","83","227","7","28","26","3","7.9 %","20.3 %",".167",".278",".240",".317",".407",".309","95","0.6","-0.9","0.4","0.7"
"Angels","86","228","10","29","26","2","8.3 %","23.2 %",".210",".264",".235",".313",".445",".314","96","0.3","-0.8","-0.2","0.7"
"Mets","87","237","8","35","35","2","7.2 %","21.1 %",".155",".299",".258",".325",".413",".316","98","-0.3","-0.9","0.0","0.7"
"Mariners","82","248","6","36","31","3","9.7 %","21.4 %",".161",".296",".249",".324",".410",".311","96","0.1","-1.0","-2.0","0.6"
"Orioles","93","236","5","23","21","3","8.1 %","22.9 %",".150",".342",".272",".336",".423",".324","99","-0.5","-0.6","-2.2","0.5"
"Cubs","99","261","11","28","27","1","6.1 %","23.0 %",".165",".257",".229",".290",".394",".290","75","-0.2","-9.0","2.1","0.1"
"Marlins","83","218","3","19","18","1","6.0 %","22.5 %",".085",".333",".261",".319",".347",".292","80","-1.1","-7.0","0.4","0.0"
"Royals","80","224","4","24","21","9","7.1 %","22.8 %",".112",".278",".224",".283",".337",".268","62","1.6","-9.4","0.8","-0.1"
"Rangers","100","283","4","36","35","8","11.3 %","29.7 %",".120",".312",".219",".319",".339",".286","67","1.0","-11.2","0.0","-0.1"
"Tigers","85","211","4","14","14","0","6.6 %","27.5 %",".146",".224",".177",".232",".323",".235","41","-0.4","-16.5","-3.5","-1.2"
