"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Rangers","96","283","18","51","49","3","8.1 %","20.8 %",".298",".360",".325",".389",".623",".414","153","0.2","19.4","-2.6","2.6"
"Twins","93","291","16","59","56","1","7.6 %","18.2 %",".240",".335",".313",".368",".553",".381","139","-0.8","13.7","-0.1","2.3"
"Athletics","85","245","15","46","44","1","7.8 %","18.8 %",".283",".302",".288",".359",".571",".383","144","-0.3","13.6","0.7","2.2"
"Braves","102","273","14","39","38","3","10.6 %","18.3 %",".219",".299",".283",".358",".502",".357","121","-0.2","7.1","2.1","1.7"
"Nationals","103","268","9","36","34","4","10.1 %","17.5 %",".186",".333",".292",".370",".479",".357","116","-0.8","4.7","1.6","1.4"
"Red Sox","81","237","10","29","26","4","10.1 %","17.7 %",".208",".317",".288",".359",".495",".356","119","0.5","6.1","0.0","1.4"
"Cubs","105","281","11","36","33","0","8.9 %","21.0 %",".188",".303",".265",".339",".453",".334","104","0.0","1.2","1.8","1.2"
"Indians","82","234","9","36","33","4","14.1 %","16.2 %",".197",".250",".237",".350",".434",".336","106","0.2","1.8","1.3","1.1"
"Yankees","101","270","16","47","43","2","8.5 %","23.3 %",".236",".286",".260",".322",".496",".338","112","-0.6","3.3","-1.8","1.1"
"Astros","78","226","7","26","24","1","12.8 %","15.0 %",".190",".261",".249",".344",".439",".331","110","-1.0","1.9","0.3","1.0"
"Brewers","85","250","8","30","29","5","11.2 %","24.4 %",".154",".308",".248",".349",".402",".324","98","-0.1","-1.0","2.0","0.9"
"Dodgers","69","198","6","23","21","3","10.1 %","22.2 %",".156",".290",".243",".330",".399",".309","94","0.7","-1.0","2.1","0.7"
"Angels","89","229","5","23","21","2","8.7 %","20.1 %",".123",".318",".266",".341",".389",".316","99","-0.4","-0.8","0.0","0.7"
"Diamondbacks","84","223","8","28","27","4","9.0 %","24.2 %",".185",".239",".205",".291",".390",".290","76","1.1","-6.3","3.1","0.4"
"Phillies","101","254","7","26","25","5","9.4 %","20.1 %",".158",".257",".224",".299",".382",".291","77","0.5","-7.5","2.8","0.3"
"Giants","90","218","6","20","20","4","7.3 %","24.3 %",".161",".270",".221",".281",".382",".282","77","0.2","-6.7","2.4","0.3"
"Mariners","83","221","10","30","29","1","4.5 %","29.4 %",".188",".319",".255",".290",".442",".306","93","-0.2","-2.3","-2.8","0.3"
"Blue Jays","89","244","11","33","30","2","9.4 %","20.1 %",".188",".226",".216",".292",".404",".295","83","-0.4","-6.2","-0.4","0.2"
"Rays","79","192","6","14","13","1","6.3 %","25.0 %",".158",".276",".226",".286",".384",".287","80","-0.5","-5.5","-0.4","0.1"
"Cardinals","71","192","5","17","17","2","10.9 %","18.8 %",".137",".234",".208",".298",".345",".282","73","0.3","-6.6","1.0","0.1"
"Marlins","68","184","5","18","17","3","7.1 %","23.9 %",".157",".275",".229",".284",".386",".279","72","0.0","-6.9","1.3","0.0"
"Royals","66","189","0","12","11","6","9.0 %","22.2 %",".054",".325",".246",".321",".299",".278","68","0.1","-7.7","1.1","0.0"
"Mets","106","246","8","24","24","0","8.1 %","26.0 %",".158",".253",".208",".282",".367",".275","72","-0.7","-9.9","0.7","-0.1"
"Pirates","83","224","7","22","21","2","5.8 %","18.8 %",".135",".264",".236",".284",".370",".280","72","0.1","-8.6","-1.1","-0.2"
"Reds","93","212","6","20","17","5","5.7 %","26.4 %",".126",".299",".236",".280",".362",".273","62","0.0","-10.8","1.3","-0.3"
"Orioles","109","288","10","28","28","3","5.2 %","25.3 %",".175",".273",".228",".274",".403",".285","73","0.0","-9.8","-3.4","-0.3"
"Rockies","70","193","6","20","19","0","5.2 %","24.4 %",".175",".288",".237",".288",".412",".296","65","-0.8","-9.9","0.3","-0.3"
"Padres","105","233","7","18","18","1","6.9 %","33.5 %",".122",".250",".183",".247",".305",".239","45","-0.5","-17.8","3.0","-0.7"
"White Sox","78","194","2","13","13","2","5.7 %","27.3 %",".068",".285",".209",".269",".277",".240","48","-0.6","-13.8","-1.9","-0.9"
"Tigers","90","207","4","14","12","0","5.3 %","31.9 %",".124",".192",".145",".193",".269",".196","14","-0.7","-23.8","-2.2","-1.8"
