"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Nationals","86","272","19","63","62","6","11.0 %","17.6 %",".351",".353",".338",".418",".688",".446","175","0.2","26.9","2.5","3.7"
"Dodgers","86","249","20","46","46","2","12.9 %","20.9 %",".338",".305",".296",".395",".634",".420","164","0.6","21.4","1.7","3.0"
"Twins","99","301","14","58","54","1","8.3 %","16.6 %",".251",".341",".315",".383",".566",".393","148","-0.3","18.0","-1.6","2.6"
"Brewers","95","266","13","34","34","6","9.8 %","23.3 %",".217",".354",".298",".369",".515",".369","130","0.7","11.1","2.6","2.2"
"Mets","90","249","6","39","39","2","6.8 %","18.1 %",".155",".417",".350",".405",".504",".384","143","-0.7","13.5","0.5","2.1"
"Angels","119","321","13","46","45","4","10.3 %","26.5 %",".204",".333",".264",".345",".468",".343","117","0.3","7.1","1.8","2.0"
"Mariners","93","267","14","39","37","6","10.9 %","21.0 %",".239",".295",".269",".352",".509",".358","128","-0.1","9.5","-0.3","1.8"
"Red Sox","79","189","9","33","31","1","7.9 %","21.2 %",".302",".358",".314",".367",".615",".396","146","-0.4","10.6","0.2","1.7"
"Astros","101","290","14","36","35","1","10.7 %","17.6 %",".220",".276",".264",".345",".484",".346","120","-0.3","6.9","-0.7","1.6"
"Giants","96","250","11","37","35","1","7.6 %","20.4 %",".195",".333",".292",".353",".487",".353","121","-0.7","6.1","1.8","1.6"
"Athletics","85","232","13","34","33","1","6.5 %","25.0 %",".251",".324",".280",".333",".531",".357","127","-0.3","7.6","0.1","1.6"
"Indians","82","239","13","37","35","2","8.4 %","20.1 %",".242",".299",".274",".342",".516",".359","121","-0.5","5.8","1.7","1.5"
"Rockies","85","233","14","38","37","3","9.9 %","19.3 %",".257",".308",".292",".368",".550",".379","120","-0.4","5.6","1.5","1.4"
"Diamondbacks","107","265","15","40","39","3","7.2 %","18.9 %",".250",".265",".258",".309",".508",".336","106","0.2","2.0","2.3","1.3"
"Cardinals","99","268","9","38","37","5","10.4 %","25.0 %",".153",".306",".247",".333",".400",".317","97","1.0","-0.4","3.4","1.1"
"Braves","87","218","11","31","31","2","8.7 %","19.7 %",".232",".264",".247",".324",".479",".338","105","0.3","1.5","2.3","1.1"
"Phillies","90","222","8","34","33","5","5.9 %","24.3 %",".193",".312",".257",".320",".450",".326","99","0.8","0.4","2.3","1.0"
"Yankees","79","218","11","26","24","1","5.0 %","24.8 %",".205",".307",".263",".307",".468",".325","103","0.3","0.9","0.3","0.9"
"White Sox","102","257","11","44","41","0","4.3 %","21.8 %",".221",".305",".267",".303",".488",".328","106","-0.1","1.8","-2.9","0.8"
"Rangers","122","335","10","38","33","9","9.9 %","22.4 %",".154",".319",".262",".341",".416",".325","93","1.3","-1.7","-2.9","0.7"
"Cubs","81","218","10","22","21","0","10.6 %","26.1 %",".215",".240",".209",".303",".424",".307","88","-0.9","-4.6","2.1","0.4"
"Reds","99","259","9","28","26","3","6.9 %","23.9 %",".141",".303",".252",".314",".393",".301","82","0.0","-6.7","2.3","0.4"
"Blue Jays","74","173","9","16","15","0","7.5 %","23.1 %",".239",".236",".220",".283",".459",".309","92","-0.8","-2.6","-0.9","0.2"
"Padres","86","221","5","24","21","2","8.1 %","24.9 %",".120",".300",".235",".301",".355",".283","75","-0.9","-8.5","2.2","0.1"
"Marlins","90","224","4","25","24","0","6.7 %","26.8 %",".128",".317",".241",".299",".369",".287","79","-1.3","-7.7","0.6","0.0"
"Orioles","83","222","4","21","21","2","10.8 %","20.3 %",".109",".269",".223",".320",".332",".289","76","0.6","-6.3","-2.6","-0.1"
"Tigers","94","264","5","18","17","0","3.4 %","34.1 %",".124",".365",".251",".277",".375",".275","67","-1.0","-12.1","-1.3","-0.4"
"Rays","91","225","4","15","15","1","9.3 %","21.8 %",".095",".215",".179",".262",".274",".234","45","0.0","-15.8","-0.8","-0.8"
"Pirates","93","209","2","12","10","3","8.6 %","18.7 %",".065",".214",".178",".268",".243",".230","38","-0.1","-17.2","-0.4","-1.1"
"Royals","82","205","2","16","16","1","6.8 %","21.5 %",".075",".231",".187",".241",".262",".222","33","0.0","-18.2","-0.7","-1.1"
