"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Braves","107","302","14","49","48","2","10.9 %","20.5 %",".251",".332",".290",".385",".541",".385","138","-0.8","14.0","2.3","2.5"
"Twins","82","249","15","43","41","0","7.2 %","19.7 %",".269",".341",".313",".369",".581",".392","147","-0.8","14.0","-0.4","2.2"
"Brewers","73","218","13","34","34","3","10.6 %","23.9 %",".274",".331",".289",".369",".563",".385","136","0.4","10.8","1.6","1.9"
"Diamondbacks","92","276","18","46","46","3","10.5 %","17.0 %",".266",".258",".266",".341",".533",".360","121","0.0","7.6","2.7","1.9"
"Mariners","80","250","14","37","32","3","9.6 %","23.6 %",".249",".295",".262",".341",".511",".355","126","0.2","8.4","-2.3","1.5"
"Angels","85","227","12","32","30","1","9.3 %","22.0 %",".253",".263",".242",".332",".495",".343","116","0.1","4.9","-0.4","1.2"
"Cubs","90","260","11","38","37","2","10.0 %","20.0 %",".204",".287",".258",".342",".462",".338","106","-0.9","1.2","2.0","1.1"
"Rays","105","307","11","35","33","4","6.2 %","26.4 %",".142",".346",".273",".329",".415",".318","100","0.2","0.2","-0.4","1.0"
"Dodgers","80","231","9","22","22","0","8.2 %","23.4 %",".180",".313",".262",".335",".442",".326","103","-0.2","0.6","2.0","1.0"
"Nationals","80","226","9","30","29","1","6.2 %","15.0 %",".197",".273",".261",".323",".458",".329","98","-0.9","-1.8","0.8","0.6"
"Yankees","81","234","8","33","32","1","8.5 %","22.6 %",".189",".307",".259",".321",".448",".322","100","-1.0","-0.9","-1.3","0.6"
"Rangers","111","326","5","46","43","9","10.4 %","27.0 %",".146",".351",".257",".346",".404",".320","89","0.4","-4.2","-1.4","0.6"
"Phillies","74","212","8","26","23","3","7.5 %","16.5 %",".182",".247",".234",".295",".417",".299","83","-0.1","-5.3","3.3","0.5"
"Mets","81","222","9","31","30","3","6.8 %","24.3 %",".191",".282",".240",".297",".431",".305","91","0.0","-2.6","0.2","0.5"
"Indians","74","183","10","23","22","1","7.7 %","24.0 %",".242",".246",".230",".286",".473",".308","87","0.1","-2.9","1.2","0.5"
"Rockies","98","261","9","35","33","5","7.7 %","25.7 %",".172",".338",".267",".340",".440",".331","89","0.2","-4.2","0.4","0.5"
"Athletics","94","260","11","32","32","2","6.5 %","23.5 %",".178",".259",".229",".292",".407",".295","85","-0.1","-5.0","0.3","0.4"
"Tigers","85","230","5","22","21","2","8.3 %","24.3 %",".158",".322",".256",".326",".414",".315","94","0.0","-1.8","-3.8","0.2"
"Royals","75","217","3","20","18","11","7.8 %","26.7 %",".116",".314",".232",".296",".348",".280","70","2.2","-6.3","1.1","0.2"
"Blue Jays","80","228","7","26","24","2","8.8 %","23.7 %",".159",".286",".237",".303",".396",".298","84","0.1","-4.5","-1.3","0.2"
"Red Sox","120","295","9","28","28","2","8.1 %","26.1 %",".187",".284",".228",".290",".414",".295","79","-0.9","-9.5","1.2","0.2"
"White Sox","88","213","7","24","23","0","7.5 %","15.5 %",".168",".242",".228",".286",".396",".288","79","0.2","-5.4","-1.6","0.0"
"Astros","73","198","7","22","22","6","11.1 %","21.7 %",".157",".202",".186",".283",".343",".273","70","0.2","-7.4","0.0","0.0"
"Pirates","108","271","7","33","33","4","8.1 %","24.0 %",".146",".307",".248",".307",".394",".294","80","0.0","-7.3","-2.3","-0.1"
"Giants","72","176","3","14","14","2","8.5 %","27.3 %",".082",".312",".233",".297",".314",".267","64","0.6","-7.9","1.3","-0.1"
"Padres","86","216","5","21","21","5","4.6 %","27.8 %",".131",".305",".233",".269",".364",".267","63","0.8","-9.8","1.4","-0.1"
"Cardinals","98","252","5","22","19","5","7.1 %","26.2 %",".127",".270",".210",".272",".336",".263","63","0.7","-12.1","2.5","-0.1"
"Reds","75","189","5","15","14","1","10.1 %","24.9 %",".147",".271",".218",".296",".365",".280","68","-0.3","-8.4","0.7","-0.2"
"Orioles","87","225","5","20","18","1","7.1 %","25.8 %",".136",".301",".233",".298",".369",".288","75","-1.3","-8.5","-2.1","-0.3"
"Marlins","88","224","3","18","18","1","5.4 %","23.7 %",".102",".293",".228",".281",".330",".265","64","-0.9","-11.8","0.3","-0.4"
