"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","116","296","20","58","55","4","12.8 %","16.2 %",".304",".328",".319",".409",".623",".423","172","0.0","27.1","-0.3","3.6"
"Yankees","113","310","20","60","59","4","8.7 %","19.7 %",".296",".325",".304",".368",".600",".397","151","-0.4","19.7","-0.9","2.9"
"Athletics","108","281","18","54","54","2","7.1 %","24.6 %",".265",".326",".288",".342",".553",".368","135","0.3","12.8","1.6","2.4"
"Cubs","119","290","16","58","56","3","8.6 %","24.8 %",".245",".335",".285",".365",".530",".371","129","0.6","11.3","1.8","2.2"
"Mets","108","254","16","38","38","2","9.1 %","22.4 %",".267",".275",".258",".339",".524",".358","126","-0.2","8.5","1.1","1.7"
"Rays","104","243","9","40","39","2","9.9 %","18.1 %",".215",".323",".290",".362",".505",".362","132","-0.8","8.7","-1.9","1.5"
"Braves","115","279","10","39","36","3","12.2 %","27.6 %",".186",".348",".269",".355",".455",".339","107","0.0","2.5","2.2","1.3"
"White Sox","94","237","10","31","31","0","8.4 %","21.1 %",".199",".331",".289",".349",".488",".349","120","-0.7","5.4","-1.5","1.2"
"Phillies","104","223","14","29","29","8","9.0 %","26.9 %",".256",".262",".236",".311",".492",".331","103","1.7","2.4","2.1","1.1"
"Rangers","86","250","9","44","42","9","8.8 %","21.2 %",".170",".344",".291",".360",".462",".349","110","1.1","4.1","-2.5","1.0"
"Padres","116","282","4","36","32","3","13.8 %","22.7 %",".123",".318",".246",".362",".369",".320","99","-1.0","-1.6","2.1","0.9"
"Indians","93","235","10","28","28","2","9.8 %","21.3 %",".196",".281",".250",".340",".446",".333","104","-0.7","0.3","0.8","0.9"
"Cardinals","92","225","8","26","24","7","10.2 %","22.7 %",".188",".259",".224",".317",".411",".310","94","0.7","-1.2","3.3","0.9"
"Nationals","90","225","10","28","27","3","7.6 %","21.3 %",".234",".279",".249",".316",".483",".334","103","-0.3","0.4","1.0","0.8"
"Brewers","123","265","10","35","34","1","11.7 %","26.4 %",".190",".268",".221",".319",".412",".310","90","0.0","-3.7","3.2","0.8"
"Blue Jays","99","236","8","28","26","2","8.9 %","23.7 %",".177",".318",".263",".332",".440",".325","101","-0.1","0.3","-0.8","0.8"
"Tigers","96","248","7","31","31","2","10.5 %","23.0 %",".161",".333",".271",".348",".431",".330","104","-0.7","0.5","-1.5","0.8"
"Rockies","111","224","9","29","28","0","9.4 %","24.1 %",".236",".304",".256",".333",".492",".339","96","0.2","-1.5","0.9","0.6"
"Mariners","98","215","10","24","23","6","10.7 %","30.7 %",".186",".248",".202",".294",".388",".293","84","0.8","-3.7","-0.4","0.3"
"Reds","88","219","9","25","24","3","8.7 %","21.5 %",".194",".246",".224",".297",".418",".302","82","-0.7","-6.0","0.9","0.2"
"Dodgers","95","220","8","28","26","5","6.4 %","22.3 %",".160",".252",".220",".284",".380",".285","76","1.3","-6.0","0.7","0.2"
"Marlins","107","255","5","26","25","5","7.1 %","23.9 %",".116",".311",".246",".304",".362",".288","80","-1.6","-8.5","1.8","0.2"
"Pirates","119","265","3","29","25","2","5.7 %","20.0 %",".142",".303",".250",".298",".392",".292","81","0.0","-6.8","-0.8","0.1"
"Twins","94","226","9","26","26","0","8.0 %","23.9 %",".186",".261",".225",".293",".412",".296","81","-0.1","-5.7","-2.1","0.0"
"Orioles","108","228","8","26","25","3","9.2 %","23.2 %",".152",".259",".221",".303",".373",".293","79","0.7","-5.6","-2.5","0.0"
"Royals","96","214","10","19","18","3","4.7 %","28.5 %",".189",".265",".224",".258",".413",".279","69","0.3","-8.2","0.1","-0.1"
"Angels","98","212","6","11","10","2","8.0 %","24.1 %",".135",".230",".193",".265",".328",".258","59","-0.4","-11.5","-0.1","-0.4"
"Giants","110","245","2","17","17","3","4.5 %","26.5 %",".083",".298",".219",".267",".303",".249","54","0.3","-15.0","1.7","-0.5"
"Red Sox","104","217","3","17","17","4","6.9 %","24.0 %",".095",".281",".220",".273",".315",".256","51","0.2","-13.7","0.3","-0.6"
"Diamondbacks","115","243","3","11","11","5","9.5 %","23.0 %",".084",".203",".163",".251",".247",".224","34","1.3","-20.4","3.2","-0.9"
