"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Mariners","99","303","19","61","61","7","8.3 %","22.1 %",".284",".369",".328",".385",".612",".408","162","0.8","24.8","-5.2","2.9"
"Astros","85","234","11","36","36","3","12.0 %","20.1 %",".241",".385",".335",".410",".576",".408","161","0.0","18.4","0.3","2.6"
"Rays","86","257","9","36","34","6","10.9 %","21.0 %",".187",".358",".302",".377",".489",".366","133","1.3","12.0","0.3","2.1"
"Dodgers","110","280","11","41","38","0","11.4 %","20.0 %",".234",".304",".273",".366",".506",".360","128","-0.2","9.9","2.4","2.1"
"Mets","83","202","13","38","38","3","13.9 %","23.8 %",".283",".305",".271",".395",".554",".397","151","-0.8","12.5","0.6","1.9"
"Athletics","98","278","17","45","43","3","6.1 %","17.3 %",".247",".292",".286",".338",".533",".361","130","-1.1","9.5","0.2","1.9"
"Yankees","73","201","14","33","33","1","10.4 %","19.9 %",".295",".282",".278",".358",".574",".383","141","0.1","10.7","-0.7","1.7"
"Brewers","84","234","13","37","37","2","8.1 %","21.8 %",".229",".315",".283",".352",".512",".360","120","-0.3","6.0","2.1","1.5"
"Nationals","75","215","9","45","42","1","12.6 %","20.0 %",".213",".328",".290",".379",".503",".369","124","-0.3","6.4","1.6","1.5"
"Twins","80","193","13","31","27","2","4.7 %","18.1 %",".282",".286",".282",".319",".564",".361","123","-0.2","5.4","1.0","1.3"
"Angels","92","214","11","35","34","4","11.2 %","18.2 %",".212",".267",".255",".355",".467",".345","121","-0.4","5.3","0.3","1.3"
"Padres","104","263","13","30","30","3","10.3 %","24.7 %",".229",".258",".229",".319",".458",".327","102","-0.5","0.0","2.5","1.1"
"Diamondbacks","88","228","9","33","31","1","7.5 %","22.8 %",".185",".319",".268",".336",".454",".334","104","-0.1","0.8","2.8","1.1"
"Cardinals","101","252","7","37","32","4","8.7 %","21.8 %",".172",".290",".244",".317",".416",".312","92","0.4","-2.4","3.0","0.9"
"Braves","84","229","9","28","27","1","9.6 %","21.8 %",".194",".287",".249",".330",".443",".324","97","0.4","-0.9","2.1","0.8"
"Cubs","97","237","10","40","38","6","10.1 %","27.4 %",".188",".291",".236",".322",".423",".317","95","0.8","-1.1","1.8","0.8"
"Phillies","89","227","7","25","24","1","13.2 %","20.3 %",".155",".261",".228",".335",".383",".309","89","0.0","-3.6","2.4","0.6"
"Reds","89","214","13","31","30","2","7.5 %","26.6 %",".247",".274",".242",".310",".490",".330","100","-1.6","-1.9","0.4","0.5"
"Royals","93","232","8","24","24","9","7.8 %","22.4 %",".191",".272",".234",".302",".426",".304","85","0.0","-4.3","1.1","0.5"
"Indians","88","216","7","26","23","7","11.6 %","26.4 %",".185",".278",".222",".315",".407",".309","87","0.6","-2.9","0.0","0.5"
"Red Sox","74","192","6","25","22","1","11.5 %","19.8 %",".162",".266",".234",".325",".395",".305","84","-0.3","-4.4","0.2","0.3"
"White Sox","91","226","6","24","22","5","7.1 %","28.3 %",".139",".324",".244",".301",".383",".294","83","0.8","-4.2","-2.5","0.1"
"Pirates","90","217","5","20","19","4","5.5 %","26.7 %",".140",".328",".250",".302",".390",".291","78","0.0","-6.4","0.2","0.1"
"Tigers","72","180","3","16","14","1","7.8 %","21.1 %",".128",".285",".232",".300",".360",".286","75","-0.3","-6.2","-1.4","-0.1"
"Blue Jays","72","180","5","18","16","3","7.2 %","35.0 %",".148",".305",".210",".279",".358",".272","66","0.4","-7.5","-1.0","-0.2"
"Orioles","87","225","6","29","25","2","8.0 %","16.4 %",".154",".231",".214",".286",".368",".280","70","-0.2","-8.8","-1.9","-0.3"
"Giants","100","246","4","22","22","3","7.7 %","24.8 %",".113",".266",".208",".275",".321",".258","58","0.1","-13.8","3.0","-0.3"
"Rockies","95","222","6","21","21","0","9.9 %","20.3 %",".149",".252",".222",".302",".371",".289","62","0.1","-11.3","0.8","-0.3"
"Rangers","68","183","3","13","12","4","7.7 %","31.1 %",".111",".304",".210",".285",".321",".267","54","0.7","-10.4","0.0","-0.4"
"Marlins","82","198","5","8","8","2","9.6 %","28.8 %",".106",".214",".168",".247",".274",".232","43","-1.3","-16.4","-0.2","-1.0"
