"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","108","327","27","68","66","5","7.6 %","15.9 %",".356",".320",".326",".385",".681",".434","175","1.7","33.2","1.7","4.5"
"Cubs","106","276","15","45","44","2","7.2 %","17.0 %",".247",".353",".328",".387",".575",".399","147","0.5","17.1","2.5","2.8"
"Mets","99","270","19","50","48","3","7.4 %","22.2 %",".305",".309",".288",".356",".593",".389","148","-0.1","16.6","1.5","2.6"
"Diamondbacks","94","247","11","45","44","6","12.1 %","19.4 %",".216",".358",".313",".408",".529",".392","141","1.0","14.0","2.8","2.4"
"Braves","101","297","14","45","42","4","10.8 %","23.2 %",".223",".348",".292",".375",".515",".372","129","1.4","12.6","1.8","2.3"
"Tigers","112","323","9","41","37","2","10.8 %","19.2 %",".184",".338",".287",".368",".472",".355","121","0.1","8.8","-2.9","1.7"
"Astros","67","195","7","40","40","2","9.2 %","19.5 %",".236",".348",".305",".364",".540",".374","138","0.0","9.5","-0.6","1.5"
"Athletics","86","234","10","36","33","0","12.8 %","23.1 %",".205",".293",".251",".365",".456",".351","122","-0.4","6.1","1.3","1.5"
"Blue Jays","99","269","17","35","33","3","5.9 %","29.0 %",".275",".321",".267",".311",".542",".351","119","-0.8","5.9","-1.2","1.4"
"Red Sox","115","301","15","43","41","1","8.6 %","22.3 %",".220",".288",".256",".326",".476",".336","105","-0.3","1.7","0.4","1.2"
"White Sox","94","283","6","38","38","2","6.0 %","25.1 %",".137",".389",".297",".354",".434",".337","113","0.1","4.5","-2.3","1.2"
"Indians","91","252","9","33","32","6","9.1 %","18.3 %",".212",".287",".261",".331",".473",".336","105","0.3","1.9","1.1","1.2"
"Rays","91","241","10","30","29","4","11.2 %","19.5 %",".177",".288",".258",".347",".435",".332","112","0.8","4.4","-1.0","1.2"
"Nationals","80","238","8","31","27","7","10.1 %","18.5 %",".170",".308",".272",".359",".442",".339","106","0.1","1.8","1.7","1.1"
"Marlins","112","290","9","29","29","4","5.5 %","22.8 %",".173",".321",".267",".321",".440",".322","101","-1.2","-0.8","1.2","1.0"
"Giants","112","261","7","23","22","2","6.5 %","19.2 %",".166",".304",".261",".318",".427",".317","98","-0.1","-0.9","1.9","0.9"
"Reds","96","232","11","35","33","3","8.2 %","23.3 %",".201",".309",".265",".339",".466",".338","103","-1.1","-0.5","1.5","0.8"
"Padres","86","224","11","38","35","5","6.7 %","27.7 %",".193",".321",".262",".317",".455",".325","99","0.4","-0.1","1.3","0.8"
"Twins","95","265","15","40","40","0","7.2 %","24.9 %",".209",".299",".262",".317",".471",".328","103","-0.2","0.7","-1.8","0.8"
"Brewers","92","234","8","30","28","1","7.7 %","29.1 %",".171",".341",".261",".321",".431",".316","93","0.1","-2.3","2.6","0.8"
"Phillies","97","261","8","29","27","5","9.2 %","19.9 %",".155",".282",".246",".317",".401",".304","84","0.8","-4.8","2.8","0.6"
"Orioles","89","222","8","26","25","2","10.4 %","21.2 %",".202",".285",".247",".324",".449",".327","101","-0.2","0.1","-2.6","0.5"
"Rockies","83","221","10","24","21","1","5.4 %","18.6 %",".194",".314",".286",".327",".481",".338","93","-0.5","-2.8","0.4","0.5"
"Dodgers","86","221","6","30","30","1","8.1 %","23.1 %",".173",".284",".234",".303",".406",".300","84","0.5","-4.2","1.2","0.4"
"Pirates","90","223","6","22","22","5","8.1 %","17.9 %",".155",".250",".225",".293",".380",".286","75","0.9","-6.6","-0.3","0.0"
"Royals","95","257","13","28","28","2","7.4 %","22.2 %",".194",".228",".215",".273",".409",".288","76","-0.4","-8.4","-1.7","-0.1"
"Rangers","87","220","7","21","19","6","10.5 %","26.8 %",".176",".226",".187",".289",".364",".282","64","0.9","-9.2","-1.6","-0.3"
"Cardinals","86","211","4","13","12","3","6.2 %","28.9 %",".114",".271",".202",".262",".316",".251","54","1.0","-11.9","0.6","-0.4"
"Mariners","70","171","4","11","10","4","8.8 %","37.4 %",".123",".267",".175",".253",".299",".242","50","0.5","-10.5","-1.1","-0.5"
"Angels","91","202","7","16","16","1","6.9 %","32.2 %",".151",".211",".168",".233",".319",".238","47","-0.2","-14.4","0.3","-0.7"
