"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Rays","73","207","10","33","33","4","11.6 %","21.7 %",".263",".344",".296",".383",".559",".390","155","-0.4","14.1","-0.3","2.1"
"Astros","70","201","12","33","33","2","10.0 %","19.9 %",".260",".333",".305",".383",".565",".394","152","-0.5","12.8","0.1","1.9"
"Cardinals","91","239","11","40","35","4","9.6 %","23.4 %",".227",".340",".285",".369",".512",".367","127","0.8","9.2","2.4","1.9"
"Braves","76","198","9","29","29","4","13.1 %","25.8 %",".247",".360",".288",".381",".535",".381","138","0.5","10.1","1.6","1.8"
"Royals","95","270","13","36","35","11","11.9 %","19.3 %",".246",".278",".259",".353",".504",".356","121","0.0","7.2","0.7","1.7"
"Dodgers","101","260","13","32","32","3","6.9 %","21.9 %",".218",".307",".274",".331",".491",".342","112","0.7","4.6","2.3","1.5"
"Athletics","73","193","14","34","34","1","6.2 %","22.8 %",".291",".294",".280",".337",".571",".372","137","-0.9","8.3","0.1","1.5"
"Mets","105","294","7","41","39","5","13.3 %","22.4 %",".146",".335",".267",".369",".413",".337","110","-0.2","3.6","1.3","1.4"
"Brewers","90","234","11","33","33","1","9.4 %","21.4 %",".204",".313",".277",".355",".481",".351","116","-0.4","4.3","2.4","1.4"
"Rangers","69","196","9","36","34","9","9.2 %","21.4 %",".237",".328",".283",".361",".520",".369","123","1.7","7.1","-0.6","1.3"
"Phillies","94","269","7","36","36","3","11.2 %","23.4 %",".174",".321",".255",".349",".430",".333","104","0.5","1.7","2.7","1.3"
"Diamondbacks","92","237","5","30","28","1","9.3 %","23.6 %",".136",".324",".252",".350",".388",".321","96","-0.1","-1.6","2.2","0.8"
"Nationals","70","199","5","27","26","1","9.5 %","22.6 %",".158",".344",".277",".348",".435",".335","103","-0.8","-0.1","1.4","0.8"
"Cubs","81","229","7","25","25","4","10.9 %","25.8 %",".167",".299",".237",".332",".404",".314","92","0.2","-2.5","1.9","0.7"
"Twins","73","179","7","24","23","0","11.2 %","19.6 %",".204",".276",".248",".331",".452",".331","106","-0.7","0.2","-0.1","0.6"
"Blue Jays","91","225","7","31","30","1","10.7 %","28.0 %",".167",".333",".253",".338",".419",".323","101","-0.5","-0.4","-1.2","0.6"
"White Sox","83","207","10","25","25","9","7.2 %","31.4 %",".228",".313",".243",".304",".471",".324","103","0.5","1.3","-2.4","0.6"
"Yankees","69","173","7","26","26","1","6.9 %","23.7 %",".183",".294",".255",".310",".438",".313","93","0.2","-1.3","0.0","0.5"
"Padres","100","245","12","25","25","0","6.5 %","26.9 %",".215",".253",".220",".280",".435",".300","85","-0.8","-5.8","2.3","0.4"
"Indians","106","264","4","24","21","5","11.4 %","21.6 %",".109",".290",".230",".327",".339",".291","77","0.2","-8.0","0.3","0.2"
"Reds","96","204","8","21","21","1","7.8 %","23.5 %",".207",".250",".217",".291",".424",".302","83","-1.4","-6.1","0.0","0.0"
"Pirates","85","225","7","22","21","4","4.9 %","25.3 %",".157",".281",".229",".270",".386",".276","69","0.0","-9.4","0.1","-0.2"
"Mariners","98","260","9","28","27","4","6.2 %","28.8 %",".188",".283",".225",".273",".413",".287","80","-0.6","-7.3","-4.2","-0.2"
"Tigers","72","187","4","14","13","2","4.8 %","27.8 %",".131",".317",".240",".283",".371",".280","70","-0.4","-7.5","-1.6","-0.2"
"Red Sox","85","212","4","23","20","2","9.0 %","20.8 %",".134",".250",".210",".294",".344",".276","65","-0.3","-9.8","-0.9","-0.3"
"Angels","72","178","3","18","16","1","10.7 %","16.3 %",".092",".210",".190",".282",".281",".250","55","-0.4","-10.9","1.0","-0.3"
"Giants","92","237","6","17","16","1","6.3 %","24.9 %",".153",".240",".200",".254",".353",".254","56","-0.9","-15.0","2.8","-0.4"
"Orioles","103","262","7","31","29","2","10.3 %","20.6 %",".142",".233",".202",".287",".343",".275","66","-0.7","-12.0","-2.3","-0.5"
"Marlins","102","262","6","15","14","3","8.0 %","29.8 %",".097",".277",".207",".275",".304",".255","58","-0.8","-15.6","0.8","-0.6"
"Rockies","92","243","6","21","20","7","5.3 %","29.2 %",".151",".262",".200",".243",".351",".249","37","0.3","-21.0","1.9","-1.1"
