"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Twins","87","247","17","54","53","4","10.9 %","21.9 %",".318",".331",".304",".386",".621",".412","159","0.1","18.9","-0.6","2.6"
"Dodgers","89","260","8","45","44","3","10.4 %","11.5 %",".195",".342",".326",".405",".520",".387","142","0.8","15.1","2.2","2.5"
"Rays","99","273","12","39","36","8","5.5 %","26.0 %",".224",".369",".296",".349",".520",".362","131","1.7","12.3","-0.7","2.1"
"Athletics","85","225","13","39","37","5","7.6 %","17.8 %",".284",".287",".279",".347",".562",".374","139","1.0","12.1","1.0","2.0"
"Cubs","102","276","16","38","37","1","11.2 %","24.6 %",".244",".316",".273",".363",".517",".366","127","-0.4","9.1","2.4","2.0"
"Reds","109","285","11","47","43","1","8.8 %","22.1 %",".193",".378",".317",".384",".510",".375","129","-2.4","8.3","1.6","1.9"
"Yankees","100","286","15","49","48","3","11.2 %","21.0 %",".230",".315",".282",".364",".512",".367","131","0.0","11.2","-2.4","1.8"
"Rockies","102","292","11","46","44","1","9.9 %","20.2 %",".209",".370",".314",".382",".523",".380","122","-0.5","7.9","1.0","1.8"
"Padres","82","228","12","36","36","2","7.9 %","22.8 %",".232",".336",".291",".358",".522",".368","128","-2.0","6.4","1.8","1.5"
"Mets","107","270","15","40","40","2","7.0 %","21.5 %",".247",".279",".259",".326",".506",".343","118","-0.7","5.6","0.9","1.5"
"Red Sox","97","291","14","39","37","7","9.3 %","23.4 %",".213",".299",".260",".340",".473",".342","109","0.6","4.0","0.5","1.4"
"Nationals","99","266","8","38","35","3","9.0 %","19.2 %",".196",".320",".277",".348",".472",".342","108","-0.1","2.4","1.9","1.3"
"Diamondbacks","89","247","9","41","37","3","4.5 %","18.6 %",".178",".316",".284",".327",".462",".329","102","0.8","1.3","3.3","1.2"
"Orioles","101","272","11","41","39","2","6.6 %","20.2 %",".208",".315",".278",".332",".486",".342","112","-0.7","3.3","-1.4","1.1"
"Angels","90","230","9","28","25","1","10.4 %","17.8 %",".183",".286",".262",".343",".446",".334","111","-0.4","2.8","0.0","1.1"
"Phillies","87","234","9","29","28","4","7.3 %","24.8 %",".206",".309",".257",".309",".463",".321","95","0.8","-0.9","2.8","0.9"
"Brewers","89","219","12","31","31","4","8.2 %","27.9 %",".235",".294",".250",".315",".485",".332","103","-0.2","0.5","1.6","0.9"
"Pirates","117","305","9","37","36","1","5.6 %","18.0 %",".171",".307",".270",".322",".441",".322","99","-0.1","-0.9","-1.7","0.7"
"Blue Jays","100","266","17","37","37","0","6.4 %","28.2 %",".252",".247",".224",".282",".476",".313","94","-0.4","-2.3","-1.1","0.6"
"Marlins","102","281","9","35","35","1","7.1 %","19.2 %",".158",".302",".265",".326",".423",".315","96","-2.0","-3.7","0.3","0.6"
"Braves","87","248","8","29","27","2","8.1 %","23.0 %",".138",".304",".253",".319",".391",".303","84","0.1","-5.4","1.7","0.4"
"Astros","93","253","3","24","22","0","9.5 %","16.6 %",".095",".291",".250",".329",".345",".296","86","-0.4","-5.1","0.3","0.4"
"Cardinals","77","189","6","23","23","5","8.5 %","20.6 %",".142",".246",".216",".312",".358",".294","80","1.0","-4.1","2.0","0.4"
"Royals","84","225","7","28","28","3","6.2 %","20.9 %",".150",".290",".252",".299",".403",".295","80","0.4","-5.7","1.8","0.4"
"Mariners","80","222","6","18","17","7","9.5 %","25.7 %",".146",".299",".236",".311",".382",".299","88","1.8","-1.6","-2.7","0.3"
"Giants","92","238","3","18","16","2","8.8 %","24.8 %",".104",".291",".222",".300",".325",".275","70","0.4","-9.2","2.1","0.1"
"Indians","97","262","6","20","20","4","12.6 %","22.9 %",".117",".242",".197",".309",".314",".278","66","0.8","-10.9","1.3","0.0"
"Tigers","107","289","5","28","28","8","6.9 %","26.3 %",".106",".337",".259",".308",".365",".283","73","0.8","-9.1","-2.7","-0.1"
"Rangers","84","219","6","21","21","4","8.7 %","27.4 %",".168",".267",".209",".288",".378",".284","65","0.6","-9.1","-1.6","-0.3"
"White Sox","95","251","7","21","20","2","6.4 %","32.3 %",".126",".296",".213",".276",".339",".265","64","0.5","-11.2","-1.9","-0.4"
