"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","74","199","14","31","31","4","10.6 %","17.1 %",".284",".273",".278",".362",".563",".382","144","0.4","11.4","-0.5","1.7"
"Cubs","140","274","12","47","44","0","7.7 %","19.0 %",".226",".302",".276",".344",".502",".353","118","0.0","6.0","1.5","1.6"
"Blue Jays","103","241","11","40","39","2","9.5 %","27.4 %",".239",".362",".286",".358",".526",".367","130","-0.5","8.8","-1.0","1.6"
"Yankees","96","232","14","39","38","2","9.5 %","24.6 %",".266",".301",".266",".345",".531",".364","128","-0.4","7.8","-0.2","1.5"
"Rockies","106","234","13","40","39","8","8.1 %","21.8 %",".232",".345",".303",".365",".536",".375","118","1.3","6.7","0.8","1.5"
"Mariners","95","250","9","32","31","1","12.8 %","22.8 %",".157",".318",".264",".357",".421",".335","111","0.8","4.3","0.4","1.3"
"White Sox","100","252","11","35","35","2","3.6 %","29.8 %",".197",".406",".311",".332",".508",".346","119","0.2","6.2","-2.3","1.2"
"Orioles","120","289","10","38","38","5","7.6 %","20.1 %",".190",".316",".275",".340",".465",".339","110","1.1","4.8","-2.8","1.2"
"Athletics","91","235","10","30","29","2","11.5 %","23.0 %",".218",".261",".228",".323",".447",".324","104","0.5","1.7","1.5","1.1"
"Marlins","100","231","6","30","28","3","7.4 %","15.6 %",".168",".307",".274",".338",".442",".331","105","-0.9","0.6","1.5","0.9"
"Twins","128","307","14","43","43","0","8.8 %","18.9 %",".218",".277",".258",".324",".476",".332","107","-0.5","1.9","-3.3","0.9"
"Mets","96","223","10","30","29","0","9.9 %","17.9 %",".198",".245",".234",".323",".431",".319","103","-0.4","0.3","0.9","0.8"
"Indians","104","265","5","33","32","5","9.1 %","20.8 %",".132",".331",".269",".344",".402",".318","93","-0.1","-2.7","1.1","0.8"
"Brewers","122","251","9","36","32","3","9.2 %","33.1 %",".190",".321",".231",".309",".421",".310","88","0.4","-3.9","2.9","0.7"
"Nationals","81","219","6","23","22","4","9.1 %","13.7 %",".145",".270",".254",".327",".399",".310","86","-0.2","-4.3","2.1","0.5"
"Cardinals","107","256","9","26","21","7","9.8 %","30.5 %",".173",".259",".199",".285",".372",".283","75","0.9","-7.7","3.6","0.4"
"Dodgers","94","194","3","29","28","5","5.7 %","27.3 %",".126",".333",".247",".307",".374",".289","80","1.4","-4.1","1.0","0.3"
"Braves","92","224","6","26","25","1","10.7 %","21.0 %",".138",".281",".240",".318",".378",".297","78","-0.1","-6.6","1.3","0.2"
"Diamondbacks","90","217","4","29","29","2","6.9 %","23.0 %",".135",".279",".223",".294",".358",".282","69","0.7","-8.5","2.2","0.1"
"Red Sox","109","260","7","26","25","1","10.4 %","23.5 %",".141",".261",".216",".302",".357",".285","71","-0.5","-10.5","1.4","0.0"
"Giants","106","252","4","26","24","2","8.3 %","29.0 %",".111",".336",".243",".307",".354",".283","75","0.0","-8.4","0.1","0.0"
"Phillies","94","217","5","19","19","3","5.5 %","26.7 %",".125",".275",".215",".269",".340",".260","57","0.9","-11.8","2.7","-0.2"
"Angels","88","214","3","15","13","3","6.1 %","29.9 %",".076",".331",".234",".291",".310",".265","63","-0.2","-10.4","0.7","-0.2"
"Rays","101","202","4","25","24","5","8.9 %","25.2 %",".106",".271",".217",".282",".322",".263","65","0.7","-8.8","-0.9","-0.2"
"Tigers","111","264","5","19","19","2","7.6 %","21.6 %",".130",".287",".235",".298",".366",".282","72","-0.9","-10.4","-1.6","-0.3"
"Royals","105","266","2","19","19","3","6.4 %","30.5 %",".091",".348",".240",".295",".331",".269","63","-0.6","-13.3","0.1","-0.4"
"Pirates","100","228","1","14","14","0","5.3 %","15.8 %",".089",".294",".249",".294",".338",".273","67","-0.9","-11.0","-0.6","-0.4"
"Padres","113","250","7","20","20","0","10.8 %","30.4 %",".141",".241",".182",".274",".323",".262","60","-1.4","-14.7","1.2","-0.5"
"Reds","85","219","6","13","13","8","9.6 %","27.4 %",".108",".254",".201",".280",".309",".260","54","-0.7","-14.3","1.6","-0.5"
"Rangers","68","171","3","10","8","3","7.0 %","29.2 %",".089",".276",".204",".263",".293",".244","40","-0.4","-13.8","-1.6","-0.9"
