"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Mariners","69","219","16","48","48","5","9.1 %","22.8 %",".301",".380",".337",".401",".637",".426","174","0.5","21.2","-3.8","2.4"
"Dodgers","93","244","7","37","34","0","14.3 %","18.0 %",".219",".320",".281",".392",".500",".372","135","-0.2","10.8","2.2","2.0"
"Yankees","86","237","16","36","36","2","10.5 %","21.9 %",".278",".284",".268",".354",".545",".374","136","-0.6","10.2","-0.9","1.7"
"Angels","92","226","13","35","35","3","13.3 %","16.8 %",".236",".262",".262",".372",".497",".363","133","-0.6","8.9","0.4","1.7"
"Twins","79","199","12","32","29","3","6.5 %","17.6 %",".271",".304",".293",".348",".564",".375","134","0.0","8.4","0.5","1.5"
"Nationals","94","243","13","43","40","3","13.2 %","21.0 %",".245",".280",".260",".361",".505",".361","120","0.1","6.2","1.5","1.5"
"Astros","82","227","8","28","28","2","11.0 %","20.7 %",".191",".340",".291",".366",".482",".356","126","-0.6","7.0","0.2","1.5"
"Brewers","82","231","13","36","36","4","9.1 %","24.2 %",".234",".299",".264",".339",".498",".348","113","0.6","4.5","2.4","1.4"
"Mets","84","197","12","29","29","1","8.1 %","26.9 %",".278",".315",".267",".345",".545",".366","133","-1.2","7.1","0.6","1.4"
"Braves","97","271","9","40","38","1","12.2 %","18.5 %",".175",".306",".271",".366",".445",".342","108","0.0","2.6","2.6","1.4"
"Cubs","97","246","12","44","41","3","11.0 %","24.8 %",".197",".312",".263",".355",".460",".346","113","-0.3","3.8","1.6","1.3"
"Rays","90","256","6","27","25","9","11.3 %","21.5 %",".130",".327",".269",".352",".399",".323","105","1.9","3.3","0.3","1.2"
"Athletics","100","275","9","37","35","5","8.4 %","16.0 %",".150",".297",".271",".342",".421",".326","106","-0.2","1.8","0.2","1.1"
"Diamondbacks","68","180","8","26","25","0","5.0 %","22.2 %",".231",".331",".284",".320",".515",".345","110","-0.3","1.9","2.2","1.0"
"Phillies","91","235","7","32","31","1","12.8 %","18.7 %",".163",".288",".252",".349",".416",".323","98","0.0","-0.8","2.3","0.9"
"Padres","88","225","10","24","24","3","12.4 %","22.7 %",".212",".248",".223",".326",".435",".324","101","-0.4","-0.3","2.0","0.9"
"White Sox","91","236","7","31","29","4","8.1 %","25.4 %",".148",".342",".269",".331",".417",".320","101","0.7","0.9","-2.5","0.7"
"Pirates","92","223","4","21","21","5","7.2 %","22.0 %",".148",".333",".266",".326",".414",".311","92","0.6","-2.1","0.4","0.5"
"Cardinals","91","217","7","24","22","2","9.2 %","21.7 %",".187",".241",".212",".287",".399",".291","80","0.0","-5.8","2.4","0.4"
"Red Sox","87","229","7","27","25","1","9.2 %","18.8 %",".152",".277",".245",".317",".397",".302","82","-0.8","-6.3","0.3","0.2"
"Rangers","79","220","5","23","22","4","8.2 %","29.5 %",".138",".328",".236",".317",".374",".301","76","0.6","-6.2","-0.5","0.1"
"Orioles","89","225","5","28","23","2","6.7 %","21.3 %",".137",".301",".250",".308",".387",".297","82","-0.7","-5.9","-2.1","0.0"
"Royals","91","223","5","23","22","5","6.7 %","22.4 %",".137",".283",".235",".287",".373",".281","70","-0.5","-9.1","0.7","0.0"
"Indians","88","209","7","28","25","5","9.6 %","28.7 %",".168",".256",".205",".279",".373",".276","64","0.6","-8.9","0.5","-0.1"
"Tigers","68","180","2","19","17","4","11.7 %","20.0 %",".129",".252",".206",".306",".335",".282","72","0.4","-6.1","-1.4","-0.1"
"Reds","90","217","10","24","23","1","6.5 %","26.7 %",".199",".248",".214",".272",".413",".283","70","-1.4","-10.3","0.8","-0.2"
"Giants","87","212","4","23","23","3","7.1 %","24.1 %",".105",".255",".205",".271",".311",".253","55","0.5","-12.3","2.5","-0.3"
"Rockies","95","230","7","22","22","0","10.0 %","21.7 %",".159",".257",".224",".304",".383",".294","65","-0.3","-11.1","0.4","-0.3"
"Blue Jays","83","216","4","18","15","3","8.3 %","32.9 %",".130",".297",".203",".284",".333",".268","63","-0.1","-10.2","-1.2","-0.4"
"Marlins","70","169","4","11","11","1","8.3 %","28.4 %",".123",".243",".187",".254",".310",".246","52","-1.3","-12.1","-0.2","-0.7"
