"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","100","266","20","48","48","2","9.8 %","17.3 %",".325",".298",".307",".376",".632",".408","161","-0.7","20.1","0.4","2.9"
"Dodgers","95","273","12","40","38","4","11.7 %","17.2 %",".206",".290",".270",".365",".476",".353","121","0.9","8.3","3.4","2.0"
"Twins","82","239","13","34","33","1","9.2 %","18.4 %",".227",".308",".289",".364",".517",".369","131","-0.5","8.8","-0.4","1.6"
"Royals","81","246","11","38","38","6","9.8 %","22.8 %",".231",".318",".273",".351",".505",".358","121","-0.2","6.4","1.0","1.6"
"Red Sox","82","260","13","49","48","2","11.5 %","20.4 %",".227",".311",".280",".364",".507",".364","124","-0.9","7.1","-0.4","1.5"
"Angels","84","237","12","35","34","1","7.6 %","15.6 %",".243",".268",".266",".325",".509",".345","118","-0.8","4.5","0.2","1.3"
"Rockies","71","199","6","38","38","1","9.0 %","23.1 %",".232",".397",".316",".381",".548",".385","124","-0.3","5.8","0.3","1.2"
"Cubs","101","260","11","36","35","0","13.5 %","20.8 %",".210",".282",".251",".354",".461",".342","110","-0.8","2.2","1.6","1.2"
"Cardinals","102","273","7","35","33","4","11.0 %","19.8 %",".135",".305",".257",".349",".392",".321","98","-0.1","-1.3","2.3","1.0"
"Padres","85","222","9","29","28","4","5.9 %","23.9 %",".182",".306",".261",".311",".443",".315","96","0.0","-1.4","3.1","0.9"
"Mariners","93","266","14","33","33","3","7.9 %","24.8 %",".232",".282",".249",".312",".481",".329","108","-0.8","2.0","-3.4","0.8"
"Rays","75","200","5","23","21","2","10.0 %","23.5 %",".164",".312",".249",".335",".412",".320","102","0.7","1.3","-0.4","0.8"
"Reds","98","276","14","40","40","7","9.4 %","17.8 %",".218",".222",".222",".315",".440",".320","93","-0.6","-3.2","1.7","0.7"
"Giants","91","231","8","37","35","3","11.3 %","26.8 %",".181",".276",".221",".312",".402",".307","92","0.2","-2.6","1.6","0.6"
"Diamondbacks","102","284","8","27","26","5","9.5 %","23.6 %",".163",".270",".223",".306",".386",".297","82","1.3","-6.0","2.1","0.5"
"Brewers","91","261","5","32","31","3","11.1 %","25.3 %",".129",".310",".240",".327",".369",".298","82","0.0","-6.5","2.9","0.5"
"Pirates","96","235","8","28","27","4","6.4 %","20.4 %",".171",".304",".264",".316",".435",".315","94","0.0","-1.9","-0.9","0.5"
"Athletics","90","255","5","18","16","3","10.2 %","20.4 %",".128",".271",".225",".310",".352",".288","81","0.5","-5.9","1.3","0.4"
"Indians","101","252","5","19","17","3","8.3 %","22.6 %",".119",".315",".252",".317",".372",".297","78","-0.5","-7.6","1.8","0.3"
"Rangers","87","220","8","33","33","6","13.6 %","23.6 %",".182",".236",".203",".320",".385",".305","80","1.7","-4.1","-0.6","0.3"
"Mets","95","253","7","25","24","2","7.1 %","28.1 %",".139",".307",".235",".300",".374",".291","82","-0.6","-6.7","1.1","0.2"
"Phillies","82","231","3","32","29","1","9.5 %","21.2 %",".123",".294",".236",".311",".360",".290","73","0.5","-7.9","2.1","0.2"
"White Sox","99","236","7","21","20","7","4.7 %","27.5 %",".137",".297",".233",".275",".370",".275","71","1.6","-7.4","-2.7","-0.2"
"Yankees","98","240","6","27","23","3","7.5 %","21.3 %",".128",".282",".237",".300",".365",".286","76","-0.4","-7.9","-3.1","-0.2"
"Braves","100","256","7","23","23","3","5.5 %","21.5 %",".138",".242",".209",".258",".347",".257","53","0.4","-15.5","1.9","-0.5"
"Nationals","102","260","7","23","20","3","5.8 %","25.4 %",".107",".264",".215",".276",".322",".259","54","-0.2","-16.4","1.4","-0.6"
"Orioles","70","179","6","16","15","3","3.4 %","26.3 %",".154",".233",".195",".236",".349",".248","48","0.5","-11.5","-2.2","-0.7"
"Tigers","90","213","4","20","19","0","5.2 %","24.9 %",".140",".250",".200",".244",".340",".248","49","0.1","-13.9","-2.4","-0.9"
"Blue Jays","89","201","4","12","12","0","9.5 %","23.9 %",".105",".200",".166",".244",".271",".228","37","-0.5","-16.7","-1.3","-1.1"
"Marlins","101","267","1","16","16","5","7.9 %","24.7 %",".038",".259",".192",".264",".230",".226","38","0.4","-21.6","1.3","-1.1"
