"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Red Sox","95","284","12","48","47","5","10.9 %","18.7 %",".200",".341",".306",".382",".506",".370","128","0.3","10.5","0.1","2.0"
"Diamondbacks","78","209","11","30","29","0","8.6 %","19.6 %",".254",".266",".254",".316",".508",".339","109","0.1","2.1","2.2","1.1"
"Astros","83","233","10","33","32","2","7.7 %","19.3 %",".213",".287",".266",".323",".478",".331","109","-0.2","2.4","0.2","1.1"
"Dodgers","86","233","7","31","31","3","8.2 %","22.3 %",".152",".314",".262",".323",".414",".314","97","0.8","-0.5","2.7","0.9"
"Cubs","75","218","11","33","33","2","10.6 %","27.5 %",".232",".294",".249",".336",".481",".336","107","-0.5","1.3","1.0","0.9"
"Royals","90","264","6","38","37","6","9.5 %","22.3 %",".185",".298",".246",".322",".431",".318","95","0.2","-1.4","1.3","0.9"
"Braves","104","271","9","37","36","0","8.9 %","17.0 %",".169",".289",".264",".330",".434",".321","94","-0.2","-2.5","1.9","0.8"
"Padres","102","270","12","32","30","2","5.9 %","26.3 %",".187",".291",".244",".296",".431",".306","88","-0.4","-4.9","3.5","0.7"
"Angels","77","185","6","25","23","5","8.6 %","13.5 %",".164",".274",".261",".328",".424",".316","98","0.1","-0.3","-0.1","0.6"
"Phillies","73","181","3","25","23","1","8.3 %","24.3 %",".150",".333",".256",".333",".406",".318","94","-0.1","-1.8","1.9","0.6"
"Reds","106","279","11","31","29","8","10.4 %","22.2 %",".176",".256",".225",".317",".402",".305","84","-0.2","-6.2","2.3","0.5"
"Yankees","72","184","6","23","20","1","9.2 %","22.3 %",".141",".302",".252",".333",".393",".315","96","-0.2","-1.4","-0.2","0.5"
"Athletics","86","245","3","30","30","1","11.0 %","22.9 %",".117",".301",".234",".327",".350",".296","86","-0.8","-5.3","0.8","0.4"
"Pirates","82","207","6","26","26","1","7.2 %","22.2 %",".160",".324",".266",".324",".426",".315","96","0.1","-1.2","-1.7","0.4"
"Rays","86","256","5","27","26","2","8.6 %","18.8 %",".144",".270",".231",".305",".376",".291","83","0.3","-5.4","-0.6","0.3"
"Cardinals","98","263","2","25","24","8","9.1 %","25.9 %",".086",".329",".240",".318",".326",".284","74","0.6","-8.6","2.7","0.3"
"Twins","89","245","9","29","28","2","9.0 %","22.9 %",".204",".234",".208",".287",".412",".295","81","0.2","-5.8","-0.3","0.2"
"Rockies","103","275","11","44","42","4","9.8 %","23.3 %",".202",".266",".231",".311",".434",".315","79","0.9","-7.2","0.7","0.2"
"Giants","93","226","4","27","27","1","6.6 %","23.5 %",".115",".314",".250",".298",".365",".284","76","0.1","-7.2","2.0","0.2"
"Indians","68","175","7","17","16","4","7.4 %","24.0 %",".172",".264",".229",".285",".401",".290","74","0.2","-6.0","1.4","0.2"
"White Sox","105","262","6","29","29","0","8.4 %","29.4 %",".125",".327",".237",".318",".362",".294","84","-0.9","-6.3","-1.9","0.1"
"Rangers","75","214","9","31","30","4","11.2 %","24.8 %",".180",".258",".222",".308",".402",".301","78","0.9","-5.2","-1.4","0.1"
"Brewers","108","278","8","28","27","3","7.9 %","22.3 %",".133",".269",".227",".288",".359",".278","68","-0.1","-12.2","3.2","0.0"
"Nationals","106","272","10","27","22","2","7.4 %","25.4 %",".138",".284",".235",".299",".372",".287","72","0.3","-10.0","0.4","-0.1"
"Orioles","80","219","5","18","15","2","5.9 %","24.7 %",".129",".294",".234",".286",".363",".277","67","0.4","-8.7","-2.6","-0.3"
"Mariners","72","177","6","11","9","1","8.5 %","30.5 %",".168",".248",".193",".266",".360",".269","69","0.1","-7.2","-2.8","-0.4"
"Tigers","72","183","4","14","13","1","8.2 %","30.1 %",".108",".306",".222",".290",".329",".269","64","-0.6","-9.4","-1.1","-0.4"
"Blue Jays","92","240","5","19","17","0","7.5 %","26.7 %",".119",".285",".219",".277",".338",".264","62","-0.5","-12.4","-1.6","-0.5"
"Marlins","69","179","1","13","13","0","7.3 %","22.3 %",".032",".259",".197",".280",".229",".236","46","-0.8","-13.9","1.6","-0.6"
"Mets","109","276","3","18","18","3","7.6 %","27.9 %",".096",".273",".199",".265",".295",".243","51","-0.4","-18.4","1.1","-0.8"
