"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Nationals","116","312","11","49","46","4","13.5 %","23.7 %",".185",".346",".285",".377",".469",".355","117","0.1","6.7","2.2","1.8"
"Brewers","107","239","10","39","38","3","12.6 %","24.3 %",".209",".328",".269",".376",".478",".363","123","0.1","7.2","2.5","1.7"
"Athletics","96","240","8","26","25","1","10.4 %","23.3 %",".171",".327",".267",".351",".438",".338","114","0.3","4.7","1.8","1.5"
"Twins","90","239","10","42","39","2","9.6 %","19.7 %",".209",".335",".293",".364",".502",".362","128","0.5","8.8","-2.3","1.5"
"Cardinals","115","278","12","32","30","4","9.4 %","29.1 %",".202",".318",".251",".331",".453",".330","106","0.2","2.3","2.9","1.4"
"Rangers","89","235","15","38","38","7","7.7 %","22.1 %",".276",".301",".281",".345",".557",".371","124","0.5","7.6","-2.0","1.4"
"Astros","95","241","12","30","29","4","11.6 %","17.0 %",".226",".237",".236",".336",".462",".338","114","0.5","4.8","-0.2","1.3"
"Royals","86","192","3","33","32","3","6.8 %","26.6 %",".182",".425",".318",".372",".500",".364","126","0.3","6.6","-0.6","1.2"
"White Sox","77","196","7","24","22","0","6.1 %","26.0 %",".190",".413",".321",".362",".511",".367","132","-0.8","7.2","-1.8","1.2"
"Dodgers","107","222","13","31","31","2","8.1 %","27.5 %",".261",".278",".241",".312",".503",".336","110","0.3","3.0","1.2","1.1"
"Rays","114","229","13","28","26","0","7.9 %","31.4 %",".226",".325",".255",".323",".481",".338","115","-1.8","2.3","-0.7","0.9"
"Yankees","94","195","11","30","30","1","8.2 %","29.2 %",".244",".303",".250",".318",".494",".338","112","0.3","3.1","-0.8","0.9"
"Mets","115","273","9","33","33","3","9.2 %","24.2 %",".190",".285",".236",".324",".426",".315","99","-0.3","-1.1","1.2","0.9"
"Cubs","103","234","7","27","25","0","10.3 %","24.8 %",".181",".307",".245",".335",".426",".324","98","-0.1","-1.1","2.0","0.8"
"Red Sox","121","286","10","43","39","4","7.7 %","26.2 %",".167",".341",".271",".332",".438",".325","98","-0.8","-1.5","-0.3","0.8"
"Orioles","97","275","11","35","35","4","10.2 %","19.6 %",".184",".253",".230",".326",".414",".319","96","0.2","-1.1","-2.3","0.6"
"Braves","83","198","4","27","26","2","10.1 %","25.3 %",".139",".333",".254",".340",".393",".318","93","0.4","-1.7","0.8","0.5"
"Diamondbacks","115","270","6","33","30","2","10.7 %","25.9 %",".153",".296",".229",".316",".381",".297","79","0.8","-6.8","2.7","0.4"
"Marlins","125","290","9","32","31","7","5.2 %","24.5 %",".176",".293",".240",".289",".416",".295","84","0.1","-6.2","1.0","0.4"
"Rockies","115","259","12","31","29","6","9.3 %","26.6 %",".199",".290",".239",".323",".438",".324","82","1.4","-5.2","0.6","0.4"
"Blue Jays","105","238","12","25","25","3","6.7 %","28.2 %",".207",".228",".202",".277",".408",".290","80","0.3","-6.2","-0.6","0.2"
"Giants","114","250","6","22","21","6","8.4 %","20.0 %",".135",".271",".233",".298",".368",".281","73","1.3","-7.9","0.9","0.1"
"Pirates","90","216","3","32","24","2","3.2 %","21.3 %",".102",".329",".267",".293",".369",".282","75","0.1","-7.3","0.5","0.0"
"Reds","97","230","4","18","17","3","10.9 %","25.2 %",".119",".284",".218",".309",".337",".283","70","0.2","-9.3","1.4","0.0"
"Angels","104","231","3","22","21","3","8.2 %","22.5 %",".115",".277",".221",".290",".337",".270","68","-0.2","-9.8","0.4","-0.1"
"Tigers","70","178","4","16","16","2","2.2 %","25.3 %",".139",".320",".254",".270",".393",".278","70","-0.1","-7.2","-0.8","-0.2"
"Phillies","134","305","10","28","27","3","6.2 %","26.9 %",".177",".250",".206",".259",".383",".266","61","0.8","-15.4","2.6","-0.3"
"Indians","104","216","8","30","29","2","6.9 %","27.8 %",".162",".238",".198",".257",".360",".263","57","0.2","-12.1","0.8","-0.4"
"Padres","105","224","4","18","16","1","8.5 %","31.7 %",".111",".264",".186",".269",".296",".249","52","0.1","-14.3","1.5","-0.5"
"Mariners","101","216","2","13","12","2","5.6 %","28.7 %",".084",".245",".177",".227",".261",".214","32","0.5","-18.6","-0.1","-1.1"
