"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"White Sox","95","259","12","39","39","2","3.5 %","28.6 %",".211",".442",".341",".360",".553",".376","139","0.1","13.0","-2.1","1.9"
"Astros","75","189","13","29","29","1","8.5 %","18.0 %",".290",".260",".266",".339",".556",".368","135","-0.1","8.2","-0.5","1.4"
"Athletics","92","240","8","34","32","2","13.8 %","24.6 %",".191",".297",".240",".350",".431",".333","110","0.5","3.5","1.6","1.3"
"Mariners","106","264","9","37","35","1","11.4 %","21.6 %",".152",".319",".268",".354",".420",".332","110","0.5","3.6","0.6","1.3"
"Blue Jays","101","234","11","39","38","2","8.5 %","30.8 %",".242",".364",".275",".339",".517",".354","122","-0.4","6.1","-1.0","1.3"
"Cubs","140","273","11","41","38","0","9.2 %","20.5 %",".223",".291",".260",".330",".483",".339","109","0.0","2.9","1.3","1.3"
"Cardinals","115","267","11","33","29","6","11.6 %","29.6 %",".205",".286",".223",".325",".428",".321","100","0.2","0.1","3.5","1.2"
"Rockies","102","228","14","33","33","10","8.3 %","21.9 %",".227",".313",".285",".346",".512",".358","106","1.8","3.3","0.6","1.1"
"Brewers","126","256","9","41","37","4","9.8 %","28.9 %",".198",".319",".243",".331",".441",".328","99","0.6","0.1","2.7","1.1"
"Nationals","81","236","6","32","31","6","10.2 %","14.0 %",".135",".312",".285",".359",".420",".332","101","0.7","0.9","2.3","1.1"
"Twins","115","273","11","37","36","0","9.5 %","16.8 %",".211",".287",".269",".338",".479",".341","112","-0.4","3.7","-3.3","1.0"
"Orioles","115","295","10","40","40","4","7.1 %","19.3 %",".195",".299",".264",".332",".460",".334","107","0.0","2.4","-2.8","1.0"
"Marlins","103","240","5","30","28","3","8.8 %","17.5 %",".160",".313",".268",".342",".427",".328","104","-0.5","0.7","1.5","1.0"
"Yankees","92","220","10","33","32","3","9.5 %","28.2 %",".223",".296",".239",".318",".462",".327","103","0.2","1.1","-0.3","0.8"
"Indians","88","225","4","32","31","6","9.3 %","20.4 %",".131",".340",".276",".347",".407",".320","94","0.1","-1.6","0.9","0.7"
"Mets","94","226","10","29","28","0","9.7 %","19.0 %",".195",".245",".230",".316",".425",".313","98","-0.4","-1.2","1.0","0.7"
"Dodgers","96","197","3","31","30","5","6.1 %","26.9 %",".141",".350",".260",".318",".401",".303","88","1.4","-1.9","1.1","0.5"
"Diamondbacks","98","228","4","32","32","3","7.0 %","23.2 %",".148",".313",".246",".316",".394",".305","83","1.1","-4.2","2.2","0.5"
"Royals","112","278","4","30","30","4","7.2 %","28.1 %",".121",".367",".266",".327",".387",".305","86","-0.4","-5.2","0.2","0.5"
"Phillies","93","221","9","27","27","3","5.0 %","22.6 %",".190",".264",".234",".277",".424",".293","78","0.9","-5.6","2.5","0.4"
"Angels","87","223","5","22","21","5","7.2 %","28.3 %",".098",".346",".255",".318",".353",".294","83","0.5","-4.3","0.3","0.4"
"Rays","107","208","6","27","26","4","8.2 %","28.8 %",".140",".306",".237",".298",".376",".288","82","-0.4","-5.6","-1.0","0.1"
"Red Sox","117","265","10","28","27","1","9.1 %","25.3 %",".173",".248",".211",".288",".384",".286","71","0.0","-9.8","1.1","0.1"
"Braves","89","214","8","24","24","1","11.2 %","22.4 %",".166",".226",".203",".291",".369",".284","71","0.3","-8.1","1.3","0.0"
"Reds","90","225","6","16","16","8","9.3 %","27.1 %",".111",".291",".226",".304",".337",".281","68","-0.2","-10.1","1.7","-0.1"
"Giants","104","248","4","25","23","3","7.7 %","29.8 %",".093",".331",".239",".294",".332",".269","67","0.2","-10.8","0.0","-0.3"
"Tigers","105","249","2","14","14","1","5.2 %","22.5 %",".091",".297",".234",".278",".325",".261","58","-0.5","-14.1","-1.4","-0.7"
"Pirates","100","224","1","14","13","0","5.4 %","16.1 %",".075",".286",".241",".281",".316",".260","58","-1.0","-13.5","-0.6","-0.7"
"Rangers","71","165","5","7","5","1","5.5 %","28.5 %",".117",".225",".182",".236",".299",".233","32","-0.7","-15.3","-1.6","-1.1"
"Padres","111","244","7","12","12","0","9.4 %","33.2 %",".115",".215",".161",".244",".275",".231","40","-0.9","-20.6","1.0","-1.1"
