"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","97","264","17","45","45","2","9.8 %","17.0 %",".264",".306",".303",".375",".567",".389","148","-0.6","15.7","0.0","2.4"
"Twins","95","279","14","38","38","2","10.0 %","19.0 %",".235",".317",".292",".369",".527",".373","133","-0.4","11.6","-0.7","2.0"
"Dodgers","91","264","12","35","33","4","11.0 %","17.0 %",".208",".263",".252",".347",".460",".339","111","0.9","4.7","3.4","1.6"
"Angels","83","238","13","40","39","3","7.1 %","16.4 %",".251",".277",".274",".329",".526",".352","124","-0.4","6.8","0.1","1.5"
"Rays","77","207","8","30","28","3","11.1 %","23.2 %",".203",".341",".280",".367",".484",".359","129","0.9","8.4","-0.5","1.5"
"Rockies","73","200","7","39","39","1","9.0 %","21.5 %",".243",".388",".322",".384",".565",".391","128","-0.3","7.0","0.5","1.4"
"Cubs","102","285","10","32","31","0","14.4 %","20.0 %",".197",".272",".239",".353",".437",".332","103","-0.8","0.1","1.8","1.1"
"Mets","88","224","8","26","25","1","8.9 %","25.4 %",".171",".333",".266",".344",".437",".334","110","-0.8","2.2","1.2","1.0"
"Red Sox","82","251","11","43","43","3","14.3 %","21.1 %",".190",".277",".248",".357",".438",".340","108","-0.6","1.9","-0.4","1.0"
"Giants","97","235","9","39","37","2","11.1 %","26.0 %",".198",".290",".237",".323",".435",".322","102","-0.4","-0.2","1.5","0.9"
"Padres","85","218","9","27","26","5","5.5 %","26.1 %",".183",".312",".257",".300",".441",".308","90","-0.2","-3.2","3.0","0.7"
"Brewers","90","244","6","29","28","3","12.7 %","26.6 %",".146",".295",".228",".329",".374",".303","85","0.5","-4.7","2.8","0.6"
"Mariners","95","268","12","34","34","3","8.2 %","23.1 %",".211",".276",".244",".310",".455",".319","102","-0.8","-0.3","-3.5","0.6"
"Reds","105","280","11","36","36","7","8.6 %","20.0 %",".185",".242",".221",".307",".406",".304","83","-0.2","-6.5","1.5","0.4"
"Cardinals","101","264","6","31","29","0","11.0 %","19.3 %",".117",".274",".234",".323",".351",".293","80","-0.9","-8.2","2.4","0.3"
"Indians","101","258","4","16","14","5","8.5 %","23.3 %",".100",".321",".251",".318",".351",".290","75","-0.1","-8.4","1.7","0.2"
"Royals","81","223","9","23","23","6","6.3 %","25.6 %",".188",".255",".218",".284",".406",".292","77","-0.2","-6.7","1.0","0.2"
"White Sox","97","245","7","26","25","8","5.3 %","25.3 %",".147",".308",".246",".295",".393",".293","82","1.5","-4.0","-2.7","0.2"
"Rangers","87","218","9","29","29","6","11.0 %","28.9 %",".188",".261",".209",".304",".398",".300","76","1.2","-5.5","-0.5","0.2"
"Diamondbacks","102","281","7","22","21","5","9.3 %","25.6 %",".141",".263",".210",".295",".351",".281","71","1.2","-10.0","2.2","0.1"
"Athletics","89","251","5","17","14","4","11.2 %","21.9 %",".114",".250",".205",".300",".318",".273","70","0.6","-8.9","1.1","0.1"
"Phillies","75","230","3","31","27","1","10.4 %","20.0 %",".109",".275",".224",".311",".333",".283","69","0.5","-9.0","1.9","0.0"
"Pirates","93","227","6","24","23","4","5.3 %","22.5 %",".142",".276",".231",".278",".373",".277","69","0.1","-9.2","-1.2","-0.3"
"Yankees","96","236","6","26","23","3","6.4 %","20.3 %",".134",".270",".231",".292",".366",".282","74","-0.4","-8.4","-3.1","-0.3"
"Braves","101","248","8","20","20","3","3.6 %","22.2 %",".157",".247",".216",".250",".373",".262","57","0.0","-14.2","1.6","-0.4"
"Orioles","70","187","6","15","15","3","4.3 %","29.4 %",".149",".254",".200",".247",".349",".254","52","0.5","-11.0","-2.3","-0.6"
"Tigers","99","251","7","25","24","0","5.2 %","24.7 %",".178",".250",".208",".251",".386",".267","61","0.0","-12.4","-3.2","-0.7"
"Marlins","100","266","1","15","15","5","7.9 %","25.2 %",".050",".276",".204",".272",".254",".237","46","0.3","-18.7","1.5","-0.8"
"Nationals","98","253","5","18","18","3","5.9 %","26.9 %",".088",".248",".193",".256",".281",".237","40","-0.2","-20.7","1.4","-1.1"
"Blue Jays","89","198","5","9","9","0","8.6 %","23.7 %",".127",".186",".160",".232",".287",".228","37","-0.8","-17.0","-1.2","-1.1"
