"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","102","269","15","41","40","3","8.6 %","17.5 %",".263",".352",".329",".384",".592",".398","151","-0.1","17.9","2.4","2.8"
"Angels","95","309","11","54","51","2","11.7 %","15.5 %",".181",".327",".298",".390",".479",".366","132","-1.8","11.1","-0.3","2.1"
"Rockies","108","276","9","48","45","2","11.2 %","17.4 %",".211",".371",".322",".400",".533",".389","127","0.1","9.4","0.7","1.8"
"Brewers","87","254","15","39","39","2","7.5 %","26.0 %",".290",".303",".264",".323",".554",".355","119","0.3","6.4","2.2","1.6"
"Rays","99","283","7","41","38","4","9.9 %","22.3 %",".149",".361",".289",".369",".438",".345","119","0.2","7.1","-0.7","1.6"
"Diamondbacks","108","287","12","36","34","5","6.6 %","20.9 %",".208",".326",".285",".336",".492",".341","107","0.8","3.1","3.5","1.5"
"Red Sox","87","237","11","38","34","1","6.3 %","25.3 %",".232",".369",".300",".350",".532",".365","124","-0.5","6.7","0.5","1.5"
"Pirates","117","339","8","48","47","1","6.8 %","20.6 %",".145",".368",".303",".359",".447",".341","111","-0.3","4.6","-1.1","1.4"
"Reds","103","264","10","38","38","1","7.6 %","23.9 %",".200",".339",".281",".341",".481",".342","110","-0.4","2.7","2.3","1.3"
"Mets","101","275","11","31","31","1","6.2 %","22.9 %",".209",".328",".276",".324",".484",".338","113","-1.3","3.5","1.0","1.3"
"Indians","95","275","7","36","34","5","8.7 %","17.8 %",".178",".301",".261",".339",".440",".328","100","0.9","0.9","1.5","1.2"
"Twins","83","233","5","32","32","3","6.0 %","21.9 %",".156",".363",".292",".346",".448",".336","110","-0.1","2.8","-0.4","1.0"
"Nationals","77","240","7","33","33","3","10.4 %","19.6 %",".164",".310",".266",".350",".430",".331","100","0.3","0.0","1.7","0.9"
"Astros","82","233","6","30","29","8","8.6 %","13.7 %",".168",".267",".250",".322",".418",".315","99","0.5","0.1","0.9","0.9"
"Athletics","90","236","15","26","26","0","6.4 %","22.5 %",".257",".232",".229",".281",".486",".317","100","-0.4","-0.5","0.6","0.8"
"Marlins","102","267","7","39","39","1","6.4 %","18.4 %",".145",".326",".285",".335",".430",".321","100","-1.6","-1.6","1.0","0.8"
"Giants","84","232","7","30","30","1","11.6 %","15.9 %",".182",".245",".232",".323",".414",".312","94","-0.3","-2.1","1.1","0.6"
"Yankees","88","216","11","30","27","2","6.5 %","27.8 %",".199",".320",".265",".319",".464",".328","104","-1.0","0.2","-1.5","0.6"
"White Sox","93","248","5","34","30","3","6.9 %","21.4 %",".122",".343",".285",".336",".407",".315","97","-0.5","-1.4","-1.7","0.5"
"Mariners","103","256","9","30","29","9","10.2 %","29.3 %",".162",".303",".231",".313",".393",".304","92","1.8","-0.9","-2.8","0.5"
"Tigers","84","229","10","27","27","4","5.7 %","27.5 %",".228",".303",".247",".289",".474",".315","97","0.2","-1.0","-2.3","0.5"
"Cardinals","87","209","10","23","23","3","6.7 %","24.9 %",".183",".252",".225",".282",".408",".292","81","0.6","-4.8","1.8","0.4"
"Cubs","80","224","12","19","19","0","11.2 %","30.8 %",".212",".246",".207",".295",".419",".303","85","-0.4","-5.0","1.4","0.4"
"Rangers","96","263","7","40","36","6","7.2 %","25.5 %",".146",".333",".264",".319",".410",".309","82","1.4","-4.5","-1.9","0.3"
"Royals","94","253","6","20","20","5","4.3 %","26.5 %",".138",".323",".250",".289",".388",".287","75","0.4","-7.9","1.3","0.2"
"Phillies","86","215","7","24","24","0","8.4 %","26.5 %",".167",".273",".219",".292",".385",".281","69","0.4","-8.6","3.0","0.1"
"Braves","82","179","6","27","26","3","4.5 %","30.2 %",".175",".303",".235",".270",".410",".280","68","0.7","-7.0","1.4","0.0"
"Blue Jays","80","230","6","16","16","3","10.4 %","22.2 %",".138",".248",".212",".291",".350",".278","71","0.1","-8.7","0.1","-0.1"
"Padres","87","211","7","18","17","3","8.1 %","32.2 %",".141",".256",".193",".265",".333",".260","59","0.0","-11.4","1.2","-0.3"
"Orioles","78","210","8","19","18","5","7.1 %","24.8 %",".159",".223",".196",".268",".354",".268","62","-0.1","-10.3","-2.1","-0.5"
