"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","60","164","7","23","22","2","10.4 %","20.1 %",".199",".358",".308",".384",".507",".377","140","0.0","8.5","-0.7","1.3"
"Indians","44","126","8","21","21","2","7.9 %","27.8 %",".283",".380",".310",".368",".593",".390","143","0.3","7.0","1.4","1.3"
"Angels","43","131","5","23","21","1","11.5 %","28.2 %",".239",".389",".292",".377",".531",".379","140","-0.2","6.6","0.4","1.1"
"Rays","44","118","4","22","18","4","2.5 %","20.3 %",".202",".395",".333",".356",".535",".372","138","1.0","6.6","-0.1","1.0"
"Marlins","44","114","6","16","16","1","4.4 %","16.7 %",".226",".317",".302",".342",".528",".361","128","-0.2","3.8","1.2","0.8"
"Red Sox","42","122","4","24","22","2","7.4 %","18.0 %",".229",".349",".312",".355",".541",".362","121","0.3","3.6","0.7","0.8"
"Phillies","43","119","5","13","13","3","5.9 %","22.7 %",".173",".359",".300",".353",".473",".348","116","0.6","2.9","1.6","0.8"
"Pirates","43","115","4","21","21","1","9.6 %","24.3 %",".214",".394",".311",".377",".524",".375","132","0.0","4.8","-0.3","0.8"
"Braves","39","108","6","13","13","1","9.3 %","25.9 %",".245",".313",".265",".333",".510",".349","116","0.2","2.3","0.9","0.7"
"Athletics","41","110","8","15","14","1","5.5 %","14.5 %",".272",".238",".262",".300",".534",".341","118","0.2","2.5","0.1","0.6"
"Rangers","59","162","8","22","21","4","9.3 %","34.6 %",".211",".373",".265",".333",".476",".341","104","0.1","0.8","-0.6","0.6"
"Diamondbacks","42","106","5","13","13","1","4.7 %","19.8 %",".222",".301",".273",".321",".495",".337","106","0.5","1.2","1.0","0.5"
"Brewers","49","119","6","14","14","0","7.6 %","21.8 %",".250",".289",".259",".328",".509",".346","111","-0.9","0.7","0.7","0.5"
"Nationals","38","110","3","15","14","2","8.2 %","14.5 %",".165",".321",".299",".349",".464",".337","106","-0.1","0.7","0.6","0.5"
"Giants","47","106","8","19","19","2","3.8 %","27.4 %",".270",".234",".230",".264",".500",".312","95","0.4","-0.4","0.6","0.4"
"Tigers","46","119","3","14","14","0","8.4 %","26.9 %",".174",".351",".266",".328",".440",".325","101","-0.2","0.0","-0.9","0.3"
"Yankees","37","109","3","8","8","2","9.2 %","27.5 %",".194",".308",".235",".312",".429",".314","96","-0.4","-1.1","0.3","0.3"
"Twins","44","120","3","13","13","3","8.3 %","20.0 %",".168",".272",".234",".308",".402",".303","86","0.7","-1.5","-0.1","0.3"
"Cubs","46","109","2","11","11","0","14.7 %","22.9 %",".152",".273",".217",".330",".370",".302","85","0.0","-2.1","0.1","0.1"
"Padres","42","105","6","11","11","0","6.7 %","24.8 %",".196",".231",".216",".276",".412",".291","81","-0.1","-2.9","0.9","0.1"
"Mets","46","111","3","13","12","1","9.0 %","19.8 %",".143",".260",".224",".315",".367",".299","88","-0.6","-2.5","0.3","0.1"
"Royals","42","105","3","10","8","4","5.7 %","27.6 %",".163",".313",".245",".286",".408",".292","79","0.1","-2.9","0.5","0.1"
"White Sox","44","111","2","7","7","1","8.1 %","21.6 %",".081",".301",".242",".312",".323",".281","73","0.5","-3.3","-1.3","-0.1"
"Orioles","42","109","4","13","13","0","6.4 %","17.4 %",".198",".215",".208",".257",".406",".276","69","-0.5","-5.1","-1.2","-0.2"
"Rockies","40","102","6","8","8","2","8.8 %","29.4 %",".236",".208",".191",".265",".427",".286","53","0.0","-6.6","0.3","-0.3"
"Mariners","42","99","4","10","10","1","3.0 %","20.2 %",".181",".197",".191",".222",".372",".247","56","-0.1","-6.1","-0.7","-0.3"
"Cardinals","41","105","2","6","6","2","2.9 %","23.8 %",".071",".254",".204",".250",".276",".232","40","0.1","-8.2","0.6","-0.4"
"Dodgers","41","102","3","5","4","1","2.9 %","26.5 %",".122",".221",".184",".216",".306",".222","38","0.3","-8.4","0.5","-0.4"
"Blue Jays","38","99","1","7","7","1","5.1 %","27.3 %",".085",".258",".191",".232",".277",".221","33","0.1","-8.5","-0.3","-0.5"
"Reds","45","100","2","5","5","0","4.0 %","29.0 %",".117",".206",".160",".202",".277",".206","19","-0.2","-11.2","0.4","-0.7"
