"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","110","305","19","56","54","4","12.5 %","22.3 %",".272",".297",".272",".376",".545",".382","140","1.0","17.0","2.7","2.9"
"Astros","98","285","14","47","45","4","10.2 %","17.9 %",".227",".321",".296",".382",".522",".380","143","0.2","15.7","-0.3","2.5"
"Red Sox","106","300","13","47","46","1","12.0 %","19.0 %",".222",".340",".299",".388",".521",".380","135","-0.1","13.2","1.1","2.4"
"Giants","120","358","12","56","53","1","8.1 %","21.5 %",".194",".361",".300",".362",".494",".358","123","-1.0","9.8","1.9","2.3"
"Diamondbacks","85","248","8","44","41","4","11.3 %","19.4 %",".212",".340",".292",".381",".505",".371","128","1.2","10.1","1.6","1.9"
"Yankees","92","262","13","46","43","2","10.7 %","23.7 %",".215",".348",".292",".370",".506",".369","132","-0.2","10.5","-0.1","1.9"
"Royals","95","266","6","43","39","5","8.6 %","15.0 %",".169",".356",".314",".380",".483",".365","129","-0.5","9.2","-0.5","1.8"
"Athletics","84","227","13","35","33","3","5.7 %","19.8 %",".248",".309",".286",".339",".533",".363","131","0.2","9.2","0.0","1.7"
"Indians","97","253","10","43","42","6","7.1 %","19.8 %",".212",".339",".299",".348",".511",".356","119","0.3","6.3","1.6","1.6"
"Brewers","101","268","12","43","41","8","8.6 %","21.6 %",".242",".308",".271",".337",".513",".348","113","0.7","5.0","2.2","1.5"
"Cubs","86","219","12","32","30","1","8.7 %","26.0 %",".249",".331",".279",".342",".528",".356","119","0.2","5.7","1.7","1.4"
"Reds","109","275","9","38","36","4","6.2 %","20.4 %",".184",".331",".283",".354",".467",".347","112","-0.9","3.2","1.2","1.3"
"Padres","87","237","9","24","23","1","8.4 %","25.7 %",".190",".347",".280",".340",".469",".340","111","-0.4","2.9","1.9","1.2"
"Nationals","83","240","5","34","33","8","9.2 %","20.0 %",".152",".338",".280",".356",".431",".336","104","1.1","2.3","0.7","1.1"
"Blue Jays","95","277","11","43","41","1","7.2 %","22.4 %",".190",".311",".266",".329",".456",".332","107","-0.5","1.8","-1.1","1.0"
"Cardinals","99","250","10","40","38","2","8.0 %","22.0 %",".190",".286",".253",".317",".443",".319","99","-0.2","-0.7","1.3","0.8"
"Mets","98","265","10","36","31","1","4.5 %","20.8 %",".191",".311",".272",".317",".463",".324","104","-1.6","-0.4","0.1","0.8"
"Orioles","71","188","7","28","26","1","5.3 %","18.6 %",".186",".323",".291",".335",".477",".339","110","-0.3","2.0","-2.6","0.6"
"Twins","87","223","10","22","20","0","9.0 %","17.9 %",".204",".259",".245",".329",".449",".327","102","-1.1","-0.8","-1.4","0.6"
"Mariners","70","179","6","19","19","4","5.6 %","25.7 %",".195",".310",".250",".299",".445",".312","97","0.5","-0.3","-0.7","0.5"
"Marlins","90","229","6","27","25","3","8.7 %","27.1 %",".147",".314",".240",".313",".387",".301","86","-0.6","-4.8","2.0","0.5"
"Braves","109","269","6","24","24","12","9.7 %","23.4 %",".120",".297",".237",".316",".357",".293","77","1.7","-6.6","1.5","0.4"
"Phillies","110","264","8","31","30","1","8.7 %","24.6 %",".159",".270",".223",".300",".382",".290","76","0.2","-8.5","3.5","0.3"
"White Sox","95","265","7","25","22","1","5.3 %","27.5 %",".141",".349",".265",".304",".406",".302","89","-0.1","-4.0","-2.6","0.3"
"Rays","100","260","10","18","18","4","8.8 %","28.1 %",".174",".255",".209",".281",".383",".283","77","0.9","-6.7","-0.2","0.2"
"Angels","99","255","5","32","30","5","9.8 %","22.4 %",".146",".269",".221",".298",".367",".286","78","0.5","-6.7","-0.2","0.2"
"Tigers","101","259","10","29","29","3","4.2 %","28.6 %",".188",".315",".249",".286",".437",".302","86","0.3","-4.5","-2.6","0.2"
"Rockies","104","258","8","32","31","2","5.0 %","25.6 %",".173",".302",".243",".284",".416",".295","65","0.5","-11.6","0.2","-0.3"
"Pirates","85","216","1","17","16","2","5.1 %","16.2 %",".075",".313",".264",".307",".338",".273","70","-0.6","-9.6","-1.0","-0.4"
"Rangers","75","175","7","14","14","3","7.4 %","32.6 %",".155",".224",".180",".240",".335",".246","40","0.9","-12.6","-0.7","-0.7"
