"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Twins","85","244","17","53","52","3","10.2 %","20.1 %",".313",".320",".304",".381",".617",".409","157","0.0","17.9","-0.4","2.5"
"Athletics","84","231","13","37","35","5","7.8 %","18.2 %",".275",".291",".279",".355",".554",".376","140","0.6","12.3","1.1","2.1"
"Yankees","98","292","15","54","53","3","11.0 %","18.2 %",".222",".314",".292",".370",".514",".371","133","-0.1","12.2","-2.5","1.9"
"Cubs","104","281","13","37","35","1","11.7 %","20.6 %",".222",".320",".280",".373",".502",".367","126","-0.4","8.9","2.1","1.9"
"Dodgers","73","216","5","36","35","3","11.6 %","12.5 %",".182",".329",".304",".394",".486",".372","132","0.7","9.8","1.8","1.8"
"Rockies","84","246","10","42","40","0","8.5 %","20.7 %",".223",".394",".332",".388",".555",".393","132","-0.7","9.4","1.0","1.8"
"Orioles","104","283","11","43","42","2","7.1 %","20.1 %",".225",".337",".292",".354",".518",".363","126","-0.7","8.5","-1.7","1.6"
"Nationals","99","270","9","39","36","3","9.6 %","19.3 %",".207",".328",".283",".362",".489",".356","117","-0.1","5.8","2.1","1.6"
"Padres","83","226","13","36","36","3","8.0 %","23.5 %",".234",".338",".294",".362",".527",".370","129","-1.7","6.9","2.1","1.6"
"Red Sox","98","295","15","39","37","7","9.2 %","21.7 %",".218",".297",".267",".342",".485",".348","113","0.6","5.5","0.4","1.6"
"Rays","84","232","11","31","29","7","5.2 %","27.2 %",".221",".350",".282",".333",".502",".348","121","1.5","7.7","-0.6","1.5"
"Reds","79","207","8","34","30","1","8.7 %","20.8 %",".187",".366",".313",".382",".500",".371","127","-2.2","5.2","1.0","1.3"
"Mets","109","265","15","40","40","2","7.9 %","22.6 %",".243",".253",".238",".317",".481",".330","108","-0.7","2.1","0.8","1.1"
"Phillies","103","276","10","34","33","7","7.6 %","24.6 %",".198",".307",".254",".309",".452",".318","93","1.5","-1.2","3.2","1.1"
"Diamondbacks","82","238","8","39","35","1","4.6 %","21.8 %",".162",".327",".278",".326",".440",".322","99","0.5","-0.1","3.1","1.0"
"Brewers","74","184","11","26","26","4","8.7 %","27.7 %",".248",".308",".261",".332",".509",".350","115","-0.2","3.3","1.5","1.0"
"Angels","93","228","8","24","21","1","11.0 %","19.3 %",".153",".278",".248",".329",".401",".313","96","0.0","-1.2","0.1","0.7"
"Rangers","85","224","10","29","29","4","8.5 %","24.6 %",".239",".292",".249",".321",".488",".336","101","0.6","0.9","-1.9","0.7"
"Marlins","88","241","9","32","32","1","7.5 %","18.7 %",".174",".297",".266",".329",".440",".322","101","-1.8","-1.5","0.0","0.6"
"Royals","70","193","7","27","27","3","7.3 %","22.3 %",".172",".299",".259",".313",".431",".311","90","0.4","-2.3","1.7","0.6"
"Braves","99","286","11","33","31","2","9.1 %","22.4 %",".160",".284",".245",".318",".405",".308","87","-0.3","-5.5","2.1","0.6"
"Pirates","88","225","7","28","27","1","4.9 %","16.9 %",".171",".297",".267",".313",".438",".316","95","0.0","-1.8","-1.4","0.4"
"Cardinals","77","189","6","23","23","5","8.5 %","20.6 %",".142",".246",".216",".312",".358",".294","80","1.0","-4.1","2.0","0.4"
"Mariners","80","225","7","21","21","1","7.6 %","25.8 %",".161",".310",".249",".307",".410",".304","92","0.5","-1.9","-2.6","0.3"
"Astros","93","247","5","21","19","0","8.9 %","16.2 %",".106",".274",".245",".321",".352",".294","84","-0.9","-5.9","0.1","0.3"
"Blue Jays","100","263","16","36","36","0","4.9 %","28.1 %",".235",".242",".219",".266",".453",".298","84","-0.4","-5.8","-0.9","0.3"
"Indians","98","258","8","19","19","2","12.4 %","22.5 %",".139",".223",".193",".300",".332",".280","67","0.4","-10.5","1.4","0.0"
"Tigers","93","251","5","25","25","6","6.8 %","26.7 %",".110",".342",".263",".311",".373",".286","76","0.4","-7.4","-2.2","-0.1"
"Giants","105","267","4","19","17","2","7.9 %","25.1 %",".104",".263",".203",".274",".307",".256","57","0.3","-14.8","2.4","-0.4"
"White Sox","94","251","7","19","18","2","4.4 %","34.3 %",".120",".291",".205",".256",".325",".251","55","0.5","-14.2","-1.9","-0.7"
