"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Braves","111","301","15","51","50","2","11.0 %","20.9 %",".271",".331",".291",".387",".562",".392","141","-1.2","15.1","2.1","2.6"
"Diamondbacks","93","275","17","41","41","3","10.5 %","18.9 %",".260",".250",".252",".331",".512",".348","114","0.3","5.1","2.9","1.6"
"Twins","79","238","13","39","37","0","8.4 %","18.9 %",".239",".308",".286",".357",".526",".369","131","-0.7","8.7","-0.3","1.6"
"Red Sox","120","312","15","40","40","2","9.3 %","24.4 %",".241",".309",".263",".335",".504",".348","113","-1.0","4.1","1.1","1.6"
"Mariners","79","253","13","40","35","4","9.1 %","19.8 %",".248",".290",".270",".345",".518",".357","128","0.3","9.3","-2.4","1.5"
"Rays","112","313","10","39","37","5","7.3 %","24.6 %",".141",".355",".283",".348",".424",".331","109","0.8","4.4","-0.5","1.5"
"Angels","88","232","11","34","31","2","9.1 %","22.4 %",".244",".293",".259",".346",".502",".351","121","0.3","6.7","-0.4","1.4"
"Dodgers","80","234","10","26","26","0","9.8 %","20.9 %",".205",".306",".268",".352",".473",".345","116","-0.2","4.6","2.1","1.4"
"Brewers","74","215","11","27","25","4","11.6 %","24.7 %",".225",".298",".257",".349",".481",".350","115","0.6","4.6","1.7","1.3"
"Indians","76","201","10","31","29","1","8.5 %","21.9 %",".249",".295",".265",".325",".514",".345","111","0.5","3.3","1.2","1.1"
"Cubs","96","264","12","38","37","0","8.0 %","20.5 %",".205",".282",".256",".326",".462",".330","100","-0.9","-0.9","1.9","0.9"
"Phillies","75","221","10","30","28","4","9.0 %","16.7 %",".214",".252",".245",".312",".459",".321","97","0.1","-1.2","3.5","0.9"
"Padres","91","244","8","32","31","4","6.1 %","25.0 %",".179",".331",".266",".311",".445",".317","96","0.5","-0.7","1.7","0.9"
"Yankees","84","239","8","33","32","1","10.0 %","22.2 %",".188",".312",".263",".335",".451",".330","106","-1.0","0.8","-1.2","0.8"
"Rockies","105","280","10","42","39","5","7.5 %","21.8 %",".173",".335",".282",".353",".456",".343","96","0.6","-1.3","0.2","0.8"
"Rangers","110","330","5","50","46","11","11.5 %","28.2 %",".147",".351",".252",".351",".399",".321","90","1.2","-3.1","-0.9","0.7"
"Nationals","79","225","11","33","33","4","7.1 %","15.6 %",".215",".255",".255",".318",".470",".329","98","-0.3","-1.0","0.6","0.7"
"Astros","74","200","9","33","33","6","12.5 %","24.0 %",".194",".250",".224",".325",".418",".317","100","0.1","0.1","-0.3","0.7"
"Mets","82","229","9","35","34","3","7.4 %","24.9 %",".183",".301",".250",".314",".433",".315","98","0.0","-0.8","0.2","0.7"
"Pirates","106","281","8","40","40","4","7.5 %","19.2 %",".165",".327",".283",".333",".449",".322","98","0.0","-0.9","-2.2","0.6"
"White Sox","86","216","9","30","28","0","8.3 %","13.9 %",".192",".258",".253",".315",".444",".319","100","0.1","0.0","-1.7","0.6"
"Cardinals","99","260","8","30","27","6","8.1 %","23.5 %",".172",".267",".224",".292",".397",".293","82","0.9","-5.8","2.9","0.5"
"Giants","71","177","6","17","17","4","7.9 %","27.1 %",".144",".318",".250",".309",".394",".301","85","0.9","-2.7","1.5","0.4"
"Athletics","93","260","9","29","28","2","7.7 %","21.5 %",".159",".249",".220",".296",".379",".289","81","-0.1","-6.4","0.3","0.3"
"Orioles","85","221","5","19","17","1","7.2 %","21.3 %",".144",".315",".259",".323",".403",".312","91","-1.3","-3.9","-2.0","0.2"
"Tigers","87","227","7","23","22","1","8.8 %","26.0 %",".190",".297",".240",".313",".430",".313","92","-0.2","-2.4","-3.8","0.2"
"Blue Jays","83","230","6","26","25","2","8.7 %","27.4 %",".149",".307",".236",".304",".385",".296","82","0.2","-5.0","-1.3","0.2"
"Reds","75","183","5","14","13","0","8.2 %","26.2 %",".150",".272",".216",".280",".365",".275","65","-0.4","-8.9","0.5","-0.2"
"Marlins","88","228","3","17","17","1","4.8 %","24.1 %",".090",".316",".243",".293",".333",".273","69","-0.9","-10.4","0.3","-0.3"
"Royals","74","209","3","14","12","10","7.2 %","27.8 %",".104",".265",".197",".258",".301",".245","47","1.9","-12.6","1.0","-0.4"
