"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","82","246","17","53","51","2","8.9 %","15.4 %",".314",".317",".318",".380",".632",".413","166","-0.9","19.6","0.2","2.8"
"Twins","112","317","16","47","46","3","9.5 %","18.3 %",".244",".303",".283",".360",".527",".369","131","-0.3","12.2","-0.3","2.2"
"Red Sox","70","219","11","44","41","2","14.2 %","18.3 %",".245",".350",".314",".411",".559",".404","151","-0.3","14.0","-0.2","2.1"
"Angels","83","243","8","31","29","4","7.8 %","16.9 %",".160",".363",".320",".378",".479",".364","132","0.4","10.2","0.0","1.8"
"Brewers","108","311","9","35","34","6","14.5 %","22.2 %",".156",".308",".253",".371",".409",".336","106","-0.4","1.7","3.2","1.5"
"Athletics","85","249","13","35","30","2","10.8 %","21.7 %",".228",".263",".242",".331",".470",".337","113","-0.5","3.7","0.4","1.3"
"Rangers","80","245","12","36","34","1","7.8 %","28.6 %",".240",".364",".285",".351",".525",".365","120","-0.5","5.8","-2.1","1.2"
"Mets","73","192","8","28","27","0","9.9 %","20.3 %",".172",".320",".278",".361",".450",".348","118","-0.5","4.0","1.0","1.1"
"Indians","84","239","10","35","32","7","10.5 %","21.8 %",".189",".299",".262",".346",".451",".337","107","-0.9","1.2","1.2","1.1"
"Diamondbacks","85","227","9","30","29","5","7.0 %","24.2 %",".209",".313",".262",".316",".471",".328","99","1.1","0.6","2.8","1.0"
"Braves","84","222","6","30","29","2","8.6 %","20.7 %",".157",".331",".278",".341",".434",".326","97","-0.3","-1.3","1.7","0.7"
"Dodgers","61","180","7","21","21","4","7.2 %","18.3 %",".192",".256",".237",".318",".429",".314","93","0.9","-1.2","2.5","0.7"
"Cardinals","85","230","8","24","22","0","11.3 %","17.0 %",".140",".255",".235",".329",".375",".308","90","-0.1","-3.4","2.0","0.6"
"Reds","92","232","7","28","27","6","6.5 %","23.3 %",".153",".325",".265",".316",".419",".311","87","0.0","-4.0","1.6","0.5"
"Rays","78","185","7","16","16","1","10.3 %","27.0 %",".152",".306",".242",".324",".394",".309","95","-0.6","-1.8","-0.1","0.4"
"Giants","81","184","6","17","17","2","9.8 %","26.6 %",".195",".273",".220",".299",".415",".303","89","0.0","-2.9","1.1","0.4"
"Rockies","76","201","7","35","35","0","5.5 %","32.8 %",".205",".404",".286",".330",".492",".339","94","-0.8","-2.8","0.4","0.4"
"Royals","81","218","3","19","19","7","7.3 %","17.0 %",".104",".303",".259",".329",".363",".302","84","-0.6","-4.9","0.9","0.4"
"White Sox","80","222","8","24","24","6","5.4 %","26.1 %",".157",".324",".260",".306",".417",".305","90","0.1","-2.6","-2.4","0.3"
"Padres","85","216","7","20","20","1","5.1 %","29.2 %",".141",".308",".236",".285",".377",".283","73","-0.9","-8.8","2.9","0.1"
"Orioles","81","221","11","21","21","3","7.7 %","25.8 %",".197",".265",".232",".290",".429",".302","85","0.1","-4.2","-2.7","0.1"
"Pirates","96","267","6","27","26","0","5.6 %","23.6 %",".124",".326",".260",".307",".384",".294","82","-0.7","-7.4","-0.5","0.1"
"Mariners","84","216","12","24","24","1","6.5 %","21.8 %",".236",".199",".201",".259",".437",".289","82","-0.6","-5.7","-3.1","-0.1"
"Phillies","98","263","3","27","25","2","10.3 %","22.1 %",".091",".273",".216",".302",".306",".271","63","0.8","-12.4","1.6","-0.2"
"Yankees","67","176","7","21","19","1","6.3 %","29.0 %",".181",".272",".219",".280",".400",".286","76","-1.1","-6.6","-1.9","-0.2"
"Cubs","86","239","5","16","16","0","7.9 %","24.7 %",".121",".281",".223",".287",".344",".268","62","-0.2","-12.4","2.0","-0.3"
"Blue Jays","83","214","6","19","17","3","11.2 %","20.1 %",".149",".194",".176",".272",".324",".260","59","-1.1","-12.5","-0.2","-0.5"
"Marlins","56","145","0","3","3","0","6.2 %","29.0 %",".044",".309",".215",".262",".259",".231","42","-0.4","-11.6","0.7","-0.6"
"Nationals","83","204","4","19","18","1","6.4 %","24.0 %",".112",".252",".202",".261",".314",".248","48","-0.4","-14.9","1.5","-0.7"
"Tigers","111","283","10","22","22","2","7.1 %","25.4 %",".178",".218",".190",".251",".368",".261","58","-0.2","-15.5","-3.2","-0.8"
