"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","105","277","16","44","44","2","7.2 %","18.8 %",".262",".324",".302",".357",".565",".378","134","0.4","12.8","2.9","2.4"
"Mariners","103","277","12","44","43","4","10.5 %","22.4 %",".200",".331",".283",".368",".483",".360","129","0.7","11.1","-1.2","1.9"
"Mets","101","269","13","37","35","6","10.4 %","20.1 %",".236",".300",".270",".350",".506",".357","125","0.3","9.1","1.3","1.9"
"Athletics","96","262","12","41","36","2","8.8 %","15.6 %",".248",".276",".265",".344",".513",".354","125","0.5","8.8","0.4","1.8"
"Indians","99","261","14","41","40","8","7.3 %","21.5 %",".236",".315",".283",".340",".519",".357","120","0.9","7.6","1.5","1.8"
"Angels","110","287","12","38","37","2","8.4 %","17.8 %",".186",".325",".295",".357",".481",".353","123","-0.9","7.6","0.1","1.7"
"Braves","94","241","13","41","40","1","10.0 %","19.5 %",".233",".297",".274",".353",".507",".361","122","0.3","7.1","1.5","1.6"
"Astros","95","272","12","28","27","0","10.7 %","18.8 %",".207",".291",".264",".346",".471",".345","119","-0.6","5.7","-0.7","1.4"
"Yankees","93","251","15","46","46","2","8.8 %","27.5 %",".239",".322",".270",".336",".509",".352","120","0.4","6.8","-1.3","1.4"
"Rangers","91","256","13","35","32","7","7.8 %","25.4 %",".254",".329",".276",".335",".530",".358","115","-0.1","5.0","-1.3","1.2"
"Reds","106","264","11","38","38","4","8.0 %","26.5 %",".207",".318",".254",".342",".461",".340","106","-0.7","1.1","1.6","1.1"
"Blue Jays","107","278","14","38","35","2","11.2 %","25.2 %",".208",".284",".245",".331",".453",".330","106","-0.2","2.0","-1.1","1.0"
"Nationals","90","221","10","31","30","5","9.0 %","17.6 %",".222",".281",".263",".339",".485",".340","105","0.8","1.9","0.8","1.0"
"Padres","87","240","6","28","26","6","11.3 %","26.3 %",".158",".340",".258",".345",".416",".323","99","0.0","-0.4","2.2","0.9"
"Brewers","99","259","10","29","27","6","12.4 %","23.6 %",".181",".252",".217",".326",".398",".313","90","1.0","-2.5","3.0","0.9"
"Royals","91","263","8","37","36","9","5.7 %","17.1 %",".171",".302",".271",".322",".442",".321","97","0.7","-0.4","-0.5","0.8"
"Pirates","85","199","4","31","31","0","8.0 %","15.1 %",".161",".336",".299",".362",".460",".344","113","-0.3","3.2","-1.8","0.8"
"Red Sox","91","268","4","29","28","4","7.5 %","23.9 %",".132",".352",".273",".333",".405",".315","91","0.1","-3.1","0.8","0.7"
"Cubs","85","212","7","26","23","6","8.5 %","25.5 %",".167",".313",".250",".314",".417",".310","89","0.8","-2.3","1.5","0.6"
"Diamondbacks","89","241","3","21","19","6","10.4 %","19.9 %",".091",".308",".249",".336",".340",".296","78","1.4","-5.9","2.4","0.4"
"White Sox","74","190","5","20","18","1","5.3 %","22.6 %",".159",".318",".261",".307",".420",".308","93","0.1","-1.8","-1.0","0.4"
"Marlins","103","266","9","27","24","0","4.9 %","23.7 %",".169",".294",".245",".291",".414",".295","84","-1.8","-7.9","2.2","0.3"
"Cardinals","109","268","7","26","23","5","7.8 %","20.5 %",".123",".264",".225",".292",".348",".277","70","0.6","-10.2","3.1","0.2"
"Phillies","86","219","5","14","13","5","11.0 %","25.1 %",".126",".256",".204",".294",".330",".272","64","1.2","-9.4","2.8","0.0"
"Twins","96","299","10","23","22","1","6.0 %","21.4 %",".150",".275",".237",".299",".387",".293","80","-0.4","-8.1","-2.3","0.0"
"Tigers","71","186","5","21","19","2","6.5 %","24.2 %",".145",".311",".250",".303",".395",".298","85","-0.7","-4.7","-2.4","0.0"
"Rays","97","256","4","23","22","4","6.6 %","24.2 %",".112",".280",".219",".282",".330",".267","66","0.5","-10.6","0.6","-0.1"
"Giants","101","257","7","33","32","0","8.2 %","24.5 %",".159",".232",".193",".265",".352",".262","62","-0.3","-13.2","1.7","-0.3"
"Rockies","89","233","8","29","28","2","6.4 %","25.3 %",".153",".307",".250",".297",".403",".296","67","-0.9","-11.4","0.2","-0.4"
"Orioles","98","255","4","29","26","5","9.4 %","22.7 %",".093",".259",".208",".285",".301",".256","54","-0.2","-15.3","-2.0","-0.8"
