"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","91","238","8","43","40","0","12.6 %","16.0 %",".232",".305",".284",".380",".515",".370","133","-0.2","10.1","2.2","2.0"
"Mariners","67","205","16","44","44","4","9.3 %","22.0 %",".315",".322",".304",".374",".619",".407","161","0.2","16.3","-3.5","1.9"
"Yankees","83","237","15","34","34","3","9.7 %","21.5 %",".263",".292",".273",".354",".536",".369","132","-0.3","9.4","-0.9","1.6"
"Diamondbacks","70","190","10","29","27","2","5.8 %","21.6 %",".260",".341",".299",".340",".559",".370","127","0.1","6.6","2.5","1.5"
"Astros","81","229","7","26","26","4","10.9 %","18.3 %",".165",".340",".295",".373",".460",".354","124","-0.2","6.9","0.2","1.5"
"Cubs","97","246","12","44","41","3","11.0 %","24.8 %",".197",".312",".263",".355",".460",".346","113","-0.3","3.8","1.6","1.3"
"Phillies","93","236","7","34","32","1","12.3 %","19.9 %",".176",".322",".275",".364",".451",".339","108","0.0","2.5","2.2","1.2"
"Brewers","79","230","11","32","32","6","10.9 %","24.3 %",".197",".293",".253",".339",".449",".332","103","1.0","1.9","2.9","1.2"
"Padres","90","231","12","27","27","4","11.7 %","23.4 %",".230",".259",".235",".330",".465",".336","108","0.3","2.7","1.7","1.2"
"Braves","83","233","7","33","31","1","14.2 %","19.3 %",".161",".301",".260",".372",".422",".337","106","0.0","1.5","2.2","1.1"
"Angels","88","216","11","25","25","3","11.6 %","15.7 %",".203",".218",".225",".329",".428",".321","104","-0.6","0.6","0.5","0.8"
"Nationals","95","231","10","35","32","3","13.0 %","25.1 %",".195",".279",".236",".341",".431",".329","99","0.1","-0.6","1.4","0.8"
"Twins","76","202","6","23","22","2","8.4 %","18.8 %",".162",".309",".268",".347",".430",".331","105","-0.3","0.9","0.0","0.8"
"Mets","82","196","8","27","27","2","7.1 %","26.5 %",".199",".319",".256",".332",".455",".330","109","-0.9","1.2","0.5","0.8"
"Rays","88","249","3","21","19","9","10.8 %","24.5 %",".092",".333",".252",".337",".344",".299","88","1.9","-2.0","0.6","0.7"
"White Sox","75","197","6","26","24","3","6.6 %","24.9 %",".158",".352",".279",".330",".437",".326","105","0.5","1.7","-2.0","0.7"
"Pirates","92","223","4","21","21","5","7.2 %","22.0 %",".148",".333",".266",".326",".414",".311","92","0.6","-2.1","0.4","0.5"
"Athletics","102","260","8","25","24","5","8.8 %","15.0 %",".137",".258",".240",".319",".378",".302","89","-0.2","-3.8","0.1","0.5"
"Rangers","80","220","6","25","25","4","9.5 %","28.6 %",".161",".333",".245",".338",".406",".322","91","0.6","-1.9","-0.7","0.5"
"Orioles","88","228","5","28","23","1","7.0 %","21.9 %",".155",".320",".262",".322",".417",".312","91","-0.4","-3.1","-2.0","0.3"
"Cardinals","75","181","6","20","18","1","8.8 %","19.3 %",".179",".236",".216",".283",".395",".287","78","-0.2","-5.5","2.0","0.2"
"Marlins","75","184","5","16","16","1","7.6 %","22.3 %",".144",".298",".246",".311",".389",".302","87","-0.5","-3.7","-0.1","0.2"
"Royals","92","225","7","24","23","5","5.8 %","22.7 %",".159",".283",".240",".289",".399",".291","77","-0.5","-7.1","0.8","0.2"
"Tigers","67","181","2","20","18","4","11.6 %","22.1 %",".141",".284",".224",".320",".365",".299","83","0.3","-3.7","-1.3","0.1"
"Red Sox","83","225","5","22","22","4","8.4 %","20.0 %",".129",".288",".243",".309",".371",".289","74","0.2","-7.6","0.4","0.1"
"Giants","90","214","5","21","21","3","6.5 %","23.4 %",".108",".255",".210",".272",".318",".256","57","0.4","-11.8","2.5","-0.2"
"Indians","72","172","3","20","18","4","9.3 %","30.2 %",".111",".270",".196",".269",".307",".250","47","0.9","-10.8","0.4","-0.4"
"Blue Jays","83","211","5","12","11","0","9.5 %","31.3 %",".138",".256",".186",".275",".324",".261","59","-0.7","-11.7","-1.2","-0.5"
"Rockies","94","224","7","21","21","0","9.8 %","24.1 %",".158",".245",".209",".290",".367",".282","57","-0.8","-13.7","0.1","-0.6"
"Reds","96","208","6","13","13","1","6.3 %","27.9 %",".134",".192",".160",".216",".294",".216","26","-1.4","-22.0","0.8","-1.4"
