"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","77","207","12","43","43","0","9.7 %","20.8 %",".276",".397",".346",".411",".622",".425","170","0.0","18.4","-0.4","2.5"
"Padres","74","208","16","43","43","7","9.6 %","20.7 %",".317",".315",".301",".382",".617",".410","156","0.3","15.6","1.7","2.3"
"Orioles","71","203","10","37","37","1","9.9 %","21.2 %",".264",".357",".309",".386",".573",".398","149","0.0","12.6","-2.0","1.7"
"Red Sox","79","208","7","33","30","1","8.2 %","16.8 %",".198",".374",".332",".389",".529",".381","137","-0.6","9.0","0.5","1.6"
"Pirates","87","251","10","40","40","2","7.6 %","15.9 %",".222",".331",".307",".361",".529",".368","130","-0.4","9.4","-2.9","1.4"
"Blue Jays","86","230","13","37","36","3","8.7 %","26.1 %",".237",".338",".285",".345",".522",".359","126","-0.1","7.2","-1.0","1.4"
"Phillies","105","274","14","43","43","2","10.2 %","22.6 %",".236",".262",".241",".327",".477",".333","103","0.6","1.8","3.4","1.4"
"Dodgers","104","279","13","40","38","3","9.0 %","20.8 %",".227",".271",".247",".325",".474",".329","103","0.7","1.9","3.0","1.4"
"Mets","104","277","13","28","28","3","6.9 %","19.1 %",".200",".285",".264",".324",".464",".331","108","-0.7","2.2","1.1","1.2"
"Cubs","101","252","10","36","34","4","8.7 %","23.8 %",".207",".316",".264",".333",".471",".337","108","-0.1","2.3","1.7","1.2"
"Marlins","91","223","6","32","31","1","6.7 %","24.2 %",".165",".356",".282",".336",".447",".331","107","-0.9","1.1","0.9","0.9"
"Mariners","85","245","7","33","31","3","11.4 %","21.2 %",".177",".283",".239",".335",".416",".322","104","-0.1","1.1","-0.7","0.9"
"Astros","88","230","9","24","23","1","6.1 %","17.4 %",".175",".305",".280",".325",".455",".326","107","-0.7","1.1","-0.6","0.8"
"Twins","89","259","10","32","30","1","6.2 %","22.8 %",".168",".324",".273",".328",".441",".325","102","-1.1","-0.6","-1.7","0.7"
"Diamondbacks","103","264","5","33","32","6","6.8 %","17.4 %",".120",".302",".261",".313",".382",".297","81","1.6","-5.4","2.9","0.6"
"Braves","105","263","13","33","32","5","6.5 %","26.6 %",".208",".266",".229",".293",".438",".306","86","1.1","-4.0","1.5","0.6"
"Indians","87","217","8","22","21","3","6.0 %","23.5 %",".174",".308",".259",".306",".433",".312","89","-0.1","-3.3","0.5","0.5"
"Angels","89","222","6","26","26","1","9.0 %","18.5 %",".111",".305",".266",".333",".377",".306","92","-0.6","-3.0","-0.2","0.4"
"Royals","80","228","6","26","25","3","5.7 %","27.2 %",".164",".336",".256",".314",".420",".309","89","-0.2","-3.4","-0.5","0.4"
"Athletics","85","217","11","25","24","0","6.9 %","24.4 %",".210",".235",".215",".276",".425",".295","85","-0.8","-4.9","1.1","0.4"
"White Sox","91","227","7","29","28","2","4.4 %","27.8 %",".149",".350",".269",".313",".418",".308","92","0.4","-1.9","-2.8","0.3"
"Nationals","83","231","9","32","29","5","6.9 %","20.3 %",".167",".273",".244",".306",".411",".305","83","0.0","-5.2","0.8","0.3"
"Brewers","84","211","7","21","18","2","7.6 %","26.5 %",".183",".287",".230",".292",".414",".296","79","-0.6","-6.9","2.4","0.2"
"Rockies","101","264","9","39","37","3","6.4 %","27.3 %",".190",".341",".269",".313",".459",".319","80","0.2","-7.2","0.0","0.1"
"Rangers","74","219","8","26","24","2","6.8 %","24.2 %",".195",".295",".251",".301",".446",".309","82","-0.8","-5.7","-0.8","0.1"
"Reds","71","180","4","13","13","3","7.8 %","23.9 %",".118",".313",".248",".318",".366",".298","78","-0.6","-5.9","0.7","0.1"
"Rays","89","250","8","26","26","0","6.8 %","24.0 %",".155",".239",".204",".276",".358",".274","71","0.4","-9.0","0.0","0.0"
"Giants","100","247","6","19","18","1","7.7 %","19.4 %",".166",".247",".215",".282",".381",".279","73","-1.1","-10.2","1.2","-0.1"
"Cardinals","69","187","2","10","10","2","5.9 %","23.5 %",".097",".287",".223",".269",".320",".252","56","0.6","-10.3","1.9","-0.2"
"Tigers","89","216","4","16","15","1","6.9 %","21.3 %",".112",".284",".235",".296",".347",".279","71","-0.4","-8.8","-2.9","-0.4"
