"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Cubs","136","288","17","63","61","0","9.4 %","20.1 %",".284",".320",".296",".376",".580",".394","144","0.0","16.5","1.8","2.7"
"Mariners","102","260","8","36","34","3","14.6 %","22.3 %",".142",".368",".297",".398",".438",".361","129","0.8","10.3","0.6","2.0"
"Rockies","105","239","13","45","44","7","8.8 %","20.5 %",".256",".362",".322",".384",".578",".395","132","1.1","11.0","0.8","1.9"
"Blue Jays","106","252","11","42","39","2","9.1 %","25.4 %",".219",".371",".299",".367",".518",".369","131","-0.5","9.6","-1.0","1.7"
"Astros","74","204","12","29","29","4","13.7 %","18.6 %",".246",".272",".263",".368",".509",".367","134","0.3","9.1","-0.6","1.5"
"Athletics","93","242","13","36","36","2","10.3 %","22.3 %",".257",".264",".243",".326",".500",".340","115","0.5","5.2","1.5","1.5"
"Yankees","95","247","12","41","40","2","10.1 %","21.5 %",".224",".299",".265",".348",".489",".352","120","-0.5","5.8","-0.3","1.4"
"Orioles","124","293","10","39","39","5","7.8 %","19.1 %",".192",".318",".280",".346",".471",".344","113","1.1","6.0","-3.2","1.3"
"White Sox","100","247","12","34","34","1","4.0 %","28.7 %",".203",".382",".302",".327",".504",".343","117","-1.0","4.2","-2.0","1.1"
"Twins","112","275","14","39","39","0","8.7 %","20.7 %",".223",".292",".267",".332",".490",".341","113","-0.4","3.9","-3.0","1.0"
"Cardinals","109","254","11","34","29","9","9.1 %","31.5 %",".205",".284",".219",".296",".424",".305","89","0.9","-2.8","3.9","0.9"
"Indians","92","231","5","28","27","3","8.2 %","21.6 %",".141",".338",".273",".342",".415",".322","97","-0.5","-1.9","0.9","0.7"
"Rays","93","199","8","31","31","6","7.5 %","24.1 %",".184",".297",".257",".307",".441",".312","98","0.8","-0.2","-1.1","0.6"
"Giants","105","252","4","27","25","2","7.9 %","29.4 %",".119",".371",".265",".327",".385",".303","89","0.0","-4.0","0.4","0.4"
"Marlins","97","222","5","26","25","2","7.2 %","18.0 %",".144",".295",".254",".315",".398",".304","88","-1.5","-5.1","1.9","0.4"
"Braves","96","232","5","25","24","1","10.3 %","22.8 %",".127",".315",".255",".329",".382",".302","83","-0.1","-5.4","1.5","0.4"
"Mets","96","216","8","24","23","0","9.3 %","17.1 %",".161",".224",".214",".301",".375",".291","85","-0.4","-5.0","0.7","0.3"
"Padres","112","261","8","28","28","0","12.3 %","27.6 %",".170",".264",".205",".313",".375",".298","83","-1.9","-7.9","1.5","0.2"
"Nationals","80","215","3","17","16","4","9.3 %","14.0 %",".116",".266",".238",".315",".354",".289","73","-0.2","-8.0","2.0","0.1"
"Red Sox","89","217","5","22","21","1","11.1 %","21.2 %",".123",".268",".225",".316",".348",".289","73","-0.4","-8.2","1.2","0.1"
"Brewers","123","246","9","26","24","2","8.9 %","33.7 %",".174",".268",".197",".279",".372",".279","68","0.2","-10.4","2.6","0.0"
"Diamondbacks","93","210","4","23","23","2","5.7 %","20.0 %",".137",".267",".226",".284",".363",".277","66","0.7","-9.0","2.2","0.0"
"Pirates","102","235","0","21","18","0","5.1 %","16.2 %",".100",".328",".273",".315",".373",".295","81","-0.9","-6.8","-1.1","0.0"
"Angels","88","214","4","15","13","3","6.1 %","27.6 %",".097",".316",".235",".296",".332",".275","70","-0.2","-8.5","0.6","0.0"
"Phillies","79","183","5","17","17","3","6.0 %","27.9 %",".132",".277",".216",".275",".347",".266","60","0.9","-8.9","2.5","0.0"
"Tigers","109","269","5","20","20","2","8.2 %","20.1 %",".129",".293",".245",".311",".373",".292","78","-0.9","-8.5","-1.7","-0.1"
"Dodgers","90","192","3","26","25","3","5.2 %","27.1 %",".112",".304",".229",".276",".341",".261","63","1.0","-8.6","0.9","-0.1"
"Rangers","70","183","5","19","17","4","8.2 %","27.3 %",".127",".286",".223",".290",".349",".277","62","-0.2","-9.5","-1.7","-0.5"
"Reds","86","218","7","16","16","4","9.6 %","26.1 %",".135",".229",".192",".272",".326",".261","55","-1.4","-14.8","1.7","-0.6"
"Royals","104","261","2","17","17","1","6.1 %","31.4 %",".096",".342",".234",".282",".331",".261","57","-0.9","-15.5","-0.1","-0.6"
