"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Cardinals","94","226","6","34","34","4","10.2 %","15.9 %",".144",".361",".318",".397",".462",".364","126","0.3","7.9","1.9","1.7"
"Rangers","95","303","13","46","44","6","9.2 %","25.1 %",".211",".361",".293",".361",".504",".362","117","1.5","8.3","-2.0","1.7"
"Diamondbacks","103","297","8","44","43","2","8.4 %","19.5 %",".206",".315",".270",".334",".476",".339","107","0.8","3.5","3.5","1.6"
"Yankees","100","305","9","46","43","12","10.5 %","23.3 %",".152",".337",".273",".354",".424",".332","106","2.4","4.5","0.1","1.5"
"Braves","87","236","10","28","27","3","9.3 %","20.3 %",".226",".314",".279",".349",".505",".354","117","0.8","5.8","1.7","1.5"
"White Sox","75","205","6","32","31","2","7.8 %","22.0 %",".168",".400",".324",".382",".492",".367","133","0.4","9.1","-1.6","1.4"
"Cubs","91","252","12","33","32","2","9.5 %","23.8 %",".240",".287",".249",".337",".489",".341","111","-0.6","2.8","1.5","1.2"
"Rockies","89","235","12","43","40","2","7.2 %","20.0 %",".290",".307",".281",".338",".571",".369","111","0.4","3.3","0.7","1.1"
"Astros","92","260","10","34","33","1","11.2 %","18.5 %",".181",".276",".251",".337",".432",".327","108","-1.3","1.2","0.1","1.0"
"Twins","81","218","16","33","32","3","7.3 %","21.1 %",".286",".232",".241",".303",".528",".342","112","-0.2","3.2","-0.5","1.0"
"Tigers","89","236","8","30","30","2","12.3 %","31.8 %",".190",".371",".263",".352",".454",".342","112","-1.3","2.4","-2.0","0.9"
"Royals","81","226","6","28","25","1","9.3 %","20.4 %",".175",".305",".260",".332",".435",".321","98","-0.9","-1.5","1.3","0.8"
"Red Sox","87","229","6","27","27","1","12.7 %","20.5 %",".160",".296",".247",".355",".407",".330","100","-0.9","-0.8","0.0","0.7"
"Angels","108","280","10","40","39","4","10.4 %","14.6 %",".167",".245",".236",".323",".402",".309","94","-0.8","-3.0","0.3","0.7"
"Mets","93","229","5","27","25","2","9.6 %","22.7 %",".124",".329",".262",".345",".386",".314","97","-1.0","-2.1","1.0","0.6"
"Athletics","84","239","5","30","27","2","13.0 %","20.5 %",".138",".276",".232",".335",".369",".306","93","-0.7","-3.0","0.3","0.6"
"Nationals","90","244","10","29","29","8","8.6 %","26.6 %",".174",".299",".243",".314",".417",".312","88","1.6","-2.6","0.4","0.6"
"Brewers","94","222","11","30","29","6","9.0 %","30.2 %",".196",".273",".221",".302",".417",".301","84","0.6","-4.4","2.7","0.5"
"Rays","71","179","5","20","19","1","12.3 %","26.3 %",".183",".272",".216",".318",".399",".306","92","0.2","-1.6","0.8","0.5"
"Reds","90","222","7","29","29","0","11.3 %","23.4 %",".144",".311",".255",".341",".399",".318","93","-1.8","-4.1","1.5","0.5"
"Phillies","98","254","9","29","26","0","9.4 %","26.4 %",".194",".253",".207",".296",".401",".297","80","0.1","-6.9","2.9","0.4"
"Dodgers","85","215","5","26","25","1","9.8 %","25.6 %",".140",".287",".226",".307",".366",".290","82","0.3","-5.1","1.9","0.4"
"Marlins","88","223","4","18","18","1","4.5 %","18.4 %",".097",".311",".267",".300",".364",".284","78","-0.9","-7.5","1.7","0.1"
"Giants","69","187","8","23","23","1","8.0 %","21.4 %",".187",".234",".216",".278",".404",".286","77","-0.3","-5.9","1.2","0.1"
"Padres","77","184","9","25","23","3","5.4 %","28.8 %",".194",".255",".218",".262",".412",".281","73","0.4","-6.4","1.8","0.1"
"Blue Jays","75","191","6","22","21","1","6.3 %","23.0 %",".159",".283",".239",".286",".398",".289","79","-0.2","-5.4","-1.4","0.0"
"Indians","84","223","8","19","18","5","8.1 %","25.6 %",".146",".244",".206",".281",".352",".272","63","1.4","-9.4","1.3","0.0"
"Orioles","82","215","7","19","18","2","4.7 %","24.2 %",".155",".289",".240",".285",".395",".288","76","0.3","-6.5","-2.2","-0.1"
"Mariners","87","229","3","24","24","3","12.7 %","27.1 %",".103",".273",".201",".310",".304",".276","73","0.4","-7.7","-3.4","-0.3"
"Pirates","102","254","5","16","15","0","5.9 %","24.8 %",".127",".284",".224",".270",".350",".264","60","0.1","-13.5","-1.6","-0.7"
