"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Nationals","116","301","12","49","46","2","13.6 %","23.9 %",".205",".331",".277",".375",".482",".357","118","-0.8","6.1","2.1","1.7"
"Rangers","86","243","13","44","44","12","11.1 %","22.2 %",".258",".324",".287",".374",".545",".381","131","0.8","10.3","-1.8","1.7"
"Twins","92","236","10","41","39","2","8.9 %","18.2 %",".221",".329",".296",".360",".516",".364","129","0.6","9.3","-1.8","1.5"
"Astros","91","245","13","32","31","5","12.2 %","18.0 %",".242",".234",".232",".339",".474",".344","118","0.6","6.2","-0.3","1.4"
"Orioles","94","265","14","38","38","5","11.3 %","20.0 %",".229",".274",".255",".348",".485",".352","119","0.8","7.0","-2.5","1.4"
"Dodgers","107","221","14","31","31","2","8.1 %","26.2 %",".273",".276",".247",".318",".520",".345","116","0.3","4.8","1.2","1.3"
"Brewers","105","234","9","31","30","1","11.1 %","26.1 %",".203",".323",".257",".349",".460",".344","110","-0.6","2.4","2.6","1.2"
"Mets","115","268","11","34","34","3","9.7 %","24.3 %",".215",".288",".245",".332",".459",".330","109","-0.7","2.1","1.0","1.1"
"White Sox","91","226","9","29","26","1","7.5 %","25.7 %",".188",".364",".290",".347",".478",".348","120","-0.7","5.1","-1.9","1.1"
"Red Sox","115","284","9","43","39","4","8.8 %","23.2 %",".154",".348",".285",".352",".439",".336","105","-0.8","1.1","-0.4","1.0"
"Cubs","99","236","8","27","25","1","8.1 %","22.9 %",".171",".320",".265",".336",".436",".328","100","0.1","-0.2","2.4","1.0"
"Cardinals","111","274","11","29","26","4","9.5 %","31.4 %",".188",".297",".226",".314",".414",".310","93","0.7","-2.1","2.9","0.9"
"Athletics","93","227","7","15","15","2","8.8 %","22.9 %",".158",".285",".236",".314",".394",".305","92","0.6","-1.7","1.8","0.8"
"Diamondbacks","110","269","8","35","32","1","13.0 %","24.9 %",".170",".276",".222",".328",".391",".308","87","0.4","-4.4","2.8","0.7"
"Blue Jays","107","241","13","27","27","4","8.7 %","25.3 %",".230",".234",".215",".311",".445",".318","97","0.0","-0.9","-0.6","0.7"
"Royals","82","182","3","24","23","3","7.1 %","31.3 %",".166",".396",".276",".335",".442",".328","103","0.3","0.7","-0.8","0.6"
"Rays","108","223","12","24","22","1","9.4 %","30.9 %",".210",".286",".230",".309",".440",".318","101","-0.8","-0.7","-0.8","0.6"
"Rockies","120","262","13","30","28","6","8.8 %","27.9 %",".221",".303",".247",".323",".468",".333","87","1.4","-3.4","0.7","0.6"
"Marlins","121","284","10","31","30","7","4.9 %","24.3 %",".186",".292",".243",".288",".430",".299","86","0.1","-5.2","0.8","0.5"
"Yankees","102","191","10","27","27","0","7.9 %","27.7 %",".221",".270",".233",".298",".453",".314","96","0.0","-1.3","-0.9","0.4"
"Reds","100","249","5","19","18","3","12.4 %","22.9 %",".149",".279",".223",".325",".372",".303","83","0.2","-5.7","1.3","0.4"
"Indians","104","222","11","33","32","1","8.1 %","27.0 %",".215",".246",".215",".282",".430",".299","80","0.2","-5.6","0.9","0.3"
"Braves","82","199","2","19","18","2","9.0 %","26.1 %",".103",".336",".246",".328",".349",".296","78","0.4","-5.5","0.7","0.2"
"Giants","116","252","6","21","20","5","8.3 %","22.2 %",".134",".279",".232",".300",".366",".282","74","1.0","-7.9","0.9","0.1"
"Padres","108","225","6","21","19","2","8.4 %","32.9 %",".160",".298",".210",".287",".370",".279","71","-0.2","-8.9","2.0","0.0"
"Pirates","93","227","3","33","25","2","4.8 %","20.7 %",".108",".311",".254",".292",".362",".278","71","-0.3","-9.2","0.9","-0.1"
"Phillies","130","304","9","28","27","3","7.2 %","25.7 %",".161",".255",".209",".273",".370",".270","64","0.7","-14.1","2.7","-0.2"
"Tigers","83","210","6","18","18","2","2.9 %","27.1 %",".158",".286",".228",".252",".386",".267","62","-0.7","-11.0","-1.0","-0.4"
"Angels","103","221","3","17","16","1","7.2 %","24.9 %",".114",".248",".194",".258",".308",".244","50","-0.6","-14.8","0.3","-0.7"
"Mariners","94","196","0","6","6","2","4.6 %","29.6 %",".054",".242",".167",".209",".220",".190","15","0.9","-20.5","-0.1","-1.3"
