"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Nationals","87","258","19","59","57","5","10.5 %","16.3 %",".350",".335",".332",".406",".682",".439","172","-0.4","24.0","2.2","3.4"
"Dodgers","88","250","21","45","44","2","10.8 %","20.4 %",".356",".286",".288",".373",".644",".413","162","0.6","20.7","1.7","3.0"
"Brewers","82","236","14","35","35","6","10.2 %","20.8 %",".262",".371",".325",".401",".587",".410","158","0.6","18.7","2.6","2.8"
"Red Sox","90","246","11","43","41","1","8.9 %","19.5 %",".298",".401",".349",".408",".647",".426","166","-0.9","19.9","0.3","2.8"
"Yankees","107","299","17","51","48","1","8.4 %","18.7 %",".251",".307",".288",".351",".539",".369","132","0.4","12.6","0.4","2.3"
"Indians","98","284","17","47","45","3","8.8 %","21.1 %",".256",".322",".291",".359",".547",".378","133","-0.8","11.1","1.9","2.2"
"Mets","91","251","4","33","33","2","6.8 %","17.9 %",".128",".427",".352",".410",".480",".379","140","-0.7","12.4","0.4","2.0"
"Twins","86","260","12","47","43","0","11.2 %","17.7 %",".239",".313",".288",".382",".527",".381","140","-0.9","12.2","-0.8","2.0"
"Diamondbacks","107","277","19","44","43","3","8.3 %","18.8 %",".281",".279",".277",".336",".557",".365","124","-0.2","8.5","2.8","2.0"
"Angels","96","269","9","41","39","2","9.7 %","25.3 %",".185",".364",".286",".362",".471",".352","123","0.1","8.0","1.2","1.8"
"Mariners","83","229","14","34","34","5","10.9 %","21.4 %",".269",".300",".279",".358",".547",".373","138","-0.4","10.7","-0.7","1.8"
"Giants","92","247","9","37","35","1","8.1 %","18.6 %",".186",".341",".300",".363",".486",".357","123","-0.7","6.6","2.2","1.6"
"Rockies","87","239","15","37","37","4","9.2 %","19.7 %",".268",".307",".292",".363",".560",".378","119","0.2","6.2","1.3","1.5"
"Blue Jays","85","220","13","35","34","1","7.7 %","21.4 %",".292",".296",".272",".332",".564",".369","132","-1.1","7.8","-1.4","1.4"
"Phillies","92","221","9","35","34","4","5.0 %","26.2 %",".225",".333",".270",".327",".495",".343","110","1.1","3.7","2.4","1.3"
"Braves","89","219","10","31","31","1","8.2 %","19.2 %",".207",".301",".273",".339",".480",".346","111","0.1","3.0","2.3","1.2"
"Astros","98","288","13","32","30","2","10.1 %","13.9 %",".199",".249",".250",".326",".449",".323","105","-0.1","1.5","-0.8","1.1"
"Athletics","85","230","12","30","30","1","5.2 %","27.0 %",".222",".307",".259",".306",".481",".327","106","-0.2","1.6","0.6","1.0"
"White Sox","94","257","8","40","37","0","5.1 %","22.2 %",".189",".339",".282",".325",".471",".334","110","-0.1","3.1","-2.7","0.9"
"Reds","102","265","10","30","28","1","7.5 %","18.1 %",".175",".304",".275",".333",".450",".327","98","-0.5","-1.5","1.7","0.9"
"Rangers","103","278","10","30","28","6","9.4 %","20.5 %",".188",".301",".260",".335",".448",".333","98","1.2","0.5","-2.5","0.8"
"Padres","90","231","4","28","26","2","9.5 %","25.1 %",".121",".354",".267",".341",".388",".315","95","-1.3","-2.8","2.1","0.7"
"Cardinals","82","228","8","28","27","5","9.2 %","25.0 %",".157",".284",".235",".307",".392",".300","86","0.5","-3.9","2.7","0.6"
"Pirates","83","235","7","28","23","4","7.7 %","17.9 %",".153",".280",".249",".328",".402",".313","93","-0.2","-2.5","-1.1","0.4"
"Rays","96","242","5","25","23","2","11.2 %","21.5 %",".118",".269",".222",".314",".340",".285","79","-0.3","-6.9","-0.6","0.1"
"Cubs","84","216","8","19","18","1","9.7 %","25.5 %",".185",".220",".190",".284",".376",".284","72","-0.7","-8.9","2.2","0.0"
"Orioles","93","259","8","29","29","2","9.3 %","22.8 %",".156",".259",".221",".297",".377",".290","77","0.7","-7.2","-3.0","-0.1"
"Marlins","91","221","3","25","24","0","6.8 %","25.3 %",".116",".296",".227",".294",".343",".277","72","-1.2","-9.6","0.6","-0.2"
"Tigers","81","226","4","17","15","1","3.5 %","34.1 %",".140",".353",".242",".270",".381",".272","65","-0.6","-10.7","-1.2","-0.4"
"Royals","69","167","0","10","10","1","6.6 %","20.4 %",".059",".227",".178",".236",".237",".209","25","0.0","-16.7","-0.8","-1.1"
