"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","83","253","14","49","47","1","9.5 %","14.2 %",".288",".316",".315",".377",".604",".399","156","-1.1","16.8","0.6","2.6"
"Twins","100","289","17","55","54","1","8.0 %","18.3 %",".266",".321",".305",".363",".571",".385","141","-0.6","14.6","0.1","2.4"
"Braves","89","236","9","38","37","2","11.4 %","19.9 %",".195",".345",".300",".382",".495",".366","125","0.5","8.2","2.0","1.7"
"Rangers","83","248","12","41","39","1","7.7 %","24.6 %",".247",".377",".309",".375",".556",".388","135","-0.2","11.0","-2.4","1.7"
"Angels","83","231","7","27","24","4","9.1 %","17.3 %",".156",".363",".317",".383",".473",".364","131","-0.1","9.1","0.0","1.7"
"Brewers","105","302","8","38","37","7","12.6 %","20.5 %",".152",".337",".277",".382",".430",".348","113","-0.3","4.8","2.6","1.7"
"Diamondbacks","84","230","10","37","36","6","7.8 %","22.6 %",".233",".331",".282",".344",".515",".356","116","1.3","6.0","2.9","1.6"
"Athletics","81","239","15","39","35","1","8.4 %","21.8 %",".248",".272",".257",".322",".505",".343","118","-0.8","4.7","0.4","1.3"
"Cardinals","85","239","10","33","31","0","10.9 %","15.5 %",".176",".270",".257",".345",".433",".334","107","-0.1","2.1","1.7","1.1"
"Pirates","98","281","10","35","34","1","7.1 %","19.9 %",".167",".330",".284",".343",".451",".335","108","-0.6","2.4","-0.8","1.0"
"Giants","76","186","7","21","21","2","8.1 %","25.3 %",".231",".310",".254",".317",".485",".334","110","-0.2","2.0","1.8","1.0"
"Red Sox","69","205","7","25","21","4","11.7 %","19.5 %",".188",".306",".265",".351",".453",".339","109","0.0","2.0","-0.1","0.9"
"Indians","80","225","11","35","33","5","12.4 %","19.6 %",".203",".237",".229",".333",".432",".325","99","-0.4","-0.9","1.1","0.8"
"Cubs","85","226","11","30","28","0","5.3 %","26.5 %",".187",".307",".258",".302",".445",".313","92","0.2","-2.2","1.9","0.7"
"Dodgers","64","182","7","20","20","2","6.0 %","19.8 %",".174",".269",".242",".309",".416",".305","87","0.5","-2.8","2.5","0.5"
"Nationals","84","217","5","25","23","3","8.8 %","20.3 %",".149",".315",".262",".333",".410",".317","91","-0.4","-3.4","1.3","0.5"
"Royals","78","226","0","19","19","7","8.4 %","18.6 %",".065",".325",".259",".330",".323",".290","77","-0.1","-6.9","1.1","0.2"
"White Sox","75","199","7","20","20","4","4.5 %","25.1 %",".134",".323",".263",".303",".398",".297","85","-0.2","-4.0","-2.0","0.1"
"Orioles","81","215","11","22","22","2","7.9 %","24.2 %",".213",".244",".223",".284",".437",".302","85","-0.1","-4.4","-2.7","0.1"
"Phillies","99","252","5","26","24","2","9.1 %","22.6 %",".128",".279",".226",".299",".354",".283","71","-0.1","-9.9","2.2","0.0"
"Mets","72","182","6","19","19","0","8.8 %","23.6 %",".165",".259",".220",".287",".384",".284","77","-0.5","-6.1","0.6","0.0"
"Blue Jays","77","210","6","24","21","3","10.5 %","20.5 %",".151",".241",".211",".297",".362",".284","76","-0.7","-7.5","-0.2","0.0"
"Padres","87","212","7","19","19","0","7.1 %","33.0 %",".150",".291",".212",".275",".363",".274","67","-0.7","-10.0","2.5","-0.1"
"Yankees","73","183","8","20","17","1","6.0 %","30.6 %",".182",".299",".235",".280",".418",".289","78","-0.6","-6.0","-1.5","-0.1"
"Mariners","84","218","10","23","22","2","7.3 %","24.8 %",".191",".228",".206",".271",".397",".283","77","-0.5","-6.9","-3.0","-0.2"
"Rockies","77","196","6","25","25","0","5.1 %","33.7 %",".187",".342",".242",".287",".429",".296","66","-0.4","-9.5","0.0","-0.3"
"Reds","89","212","6","20","18","4","4.7 %","27.8 %",".120",".311",".240",".276",".360",".270","60","-0.3","-11.6","1.4","-0.3"
"Marlins","57","138","2","10","10","3","5.8 %","26.8 %",".094",".289",".219",".263",".313",".246","51","0.3","-8.9","1.1","-0.3"
"Rays","80","190","5","11","10","1","6.8 %","27.9 %",".108",".280",".216",".274",".324",".258","61","-0.6","-10.3","0.1","-0.3"
"Tigers","99","243","5","17","16","2","7.4 %","27.2 %",".132",".219",".174",".243",".306",".238","43","-0.3","-18.4","-2.5","-1.2"
