"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","85","243","13","43","43","3","11.1 %","19.3 %",".272",".397",".352",".420",".624",".428","175","-0.4","22.9","0.2","3.1"
"Rays","86","266","12","42","40","6","12.4 %","20.3 %",".238",".372",".322",".408",".559",".403","157","1.3","20.7","0.2","2.9"
"Mariners","97","302","16","59","58","8","7.6 %","22.8 %",".248",".381",".326",".380",".574",".394","152","1.0","21.3","-4.9","2.6"
"Athletics","98","280","19","51","49","2","5.7 %","17.9 %",".271",".304",".298",".346",".570",".378","141","-1.3","13.4","0.3","2.3"
"Mets","96","245","14","44","44","5","13.9 %","23.3 %",".271",".311",".271",".391",".542",".390","146","-0.5","14.2","0.8","2.2"
"Dodgers","108","278","11","36","33","1","10.8 %","20.5 %",".229",".302",".268",".359",".498",".355","127","-0.1","9.6","2.3","2.0"
"Yankees","85","231","15","39","39","1","10.8 %","20.3 %",".280",".291",".280",".364",".560",".381","140","0.0","11.8","-0.8","1.9"
"Nationals","91","256","11","48","45","1","11.7 %","19.1 %",".219",".302",".274",".362",".493",".358","119","-0.3","5.9","1.9","1.6"
"Twins","63","154","11","27","23","2","5.2 %","16.2 %",".294",".271",".280",".322",".573",".365","126","-0.2","4.7","1.0","1.1"
"Royals","105","274","9","32","31","11","8.4 %","22.3 %",".201",".299",".254",".325",".455",".325","100","0.3","0.3","1.0","1.1"
"Cardinals","86","219","5","34","29","4","9.1 %","21.9 %",".163",".321",".263",".338",".426",".326","101","0.4","0.5","2.7","1.0"
"Angels","90","215","10","33","32","4","10.7 %","17.7 %",".194",".252",".242",".340",".435",".327","108","-0.5","1.8","0.5","1.0"
"Reds","74","184","13","31","30","2","8.2 %","25.5 %",".277",".292",".265",".333",".542",".359","118","-1.1","3.2","0.3","0.9"
"Brewers","86","234","10","32","32","2","6.8 %","21.4 %",".179",".300",".266",".329",".444",".326","98","-0.3","-0.9","2.0","0.8"
"Padres","101","255","12","27","27","3","9.0 %","26.3 %",".228",".247",".214",".298",".442",".312","93","-0.6","-3.1","2.9","0.8"
"Cubs","88","229","11","35","33","7","10.0 %","26.6 %",".202",".273",".232",".311",".433",".314","93","1.1","-1.3","1.7","0.8"
"Braves","90","232","7","26","25","1","9.9 %","22.4 %",".172",".295",".246",".326",".419",".313","90","0.5","-3.0","1.8","0.6"
"White Sox","87","220","9","23","23","5","6.4 %","30.0 %",".184",".344",".262",".309",".447",".319","100","0.9","0.8","-2.3","0.6"
"Phillies","87","227","8","24","24","1","10.6 %","20.7 %",".165",".267",".235",".322",".400",".307","88","0.0","-4.0","2.5","0.6"
"Pirates","94","229","7","24","23","5","6.1 %","27.9 %",".167",".345",".262",".317",".429",".312","93","-0.1","-2.4","0.2","0.5"
"Indians","92","223","6","24","21","6","12.6 %","26.5 %",".167",".281",".219",".323",".385",".304","86","0.3","-4.1","0.2","0.4"
"Blue Jays","74","186","5","23","20","3","7.5 %","32.3 %",".156",".340",".240",".308",".395",".299","84","0.4","-3.5","-0.9","0.2"
"Red Sox","75","187","5","23","19","2","10.7 %","19.8 %",".148",".270",".235",".319",".383",".297","80","-0.1","-5.4","0.2","0.1"
"Tigers","72","180","3","16","14","1","7.8 %","21.1 %",".128",".285",".232",".300",".360",".286","75","-0.3","-6.2","-1.4","-0.1"
"Rangers","72","185","4","18","17","3","6.5 %","30.8 %",".139",".324",".229",".293",".367",".285","65","0.1","-8.3","-0.2","-0.2"
"Diamondbacks","88","214","4","19","18","1","6.5 %","24.8 %",".108",".261",".205",".272",".313",".257","54","0.4","-12.9","2.2","-0.4"
"Orioles","102","259","8","33","29","2","7.7 %","18.9 %",".163",".219",".202",".271",".365",".272","64","-0.2","-12.0","-2.2","-0.5"
"Giants","107","269","4","23","22","2","8.2 %","26.0 %",".108",".247",".191",".258",".299",".238","45","-0.6","-20.2","3.1","-0.8"
"Marlins","81","200","5","9","9","2","8.5 %","28.0 %",".105",".223",".177",".250",".282",".235","45","-1.3","-16.0","0.0","-0.9"
"Rockies","103","248","3","17","16","2","7.7 %","25.0 %",".104",".256",".198",".264",".302",".245","32","0.1","-22.2","1.2","-1.3"
