"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","99","293","17","60","58","4","12.6 %","18.8 %",".261",".311",".292",".382",".553",".388","145","0.2","17.0","-2.4","2.4"
"Twins","82","250","15","50","47","2","10.4 %","20.4 %",".275",".331",".303",".384",".578",".398","150","-0.2","15.9","-0.7","2.3"
"Athletics","89","238","12","37","36","4","8.0 %","18.5 %",".263",".321",".297",".370",".560",".383","145","0.3","13.9","1.0","2.3"
"Cubs","104","285","12","41","39","1","12.3 %","18.2 %",".224",".318",".287",".384",".511",".374","130","-0.5","10.7","2.2","2.2"
"Phillies","103","287","11","40","39","8","9.8 %","22.0 %",".207",".332",".281",".350",".488",".349","114","1.7","6.7","3.5","1.9"
"Red Sox","99","292","15","39","38","4","8.6 %","20.2 %",".221",".317",".286",".356",".508",".363","123","0.0","8.6","0.4","1.9"
"Rays","85","233","13","30","30","3","6.4 %","27.5 %",".241",".341",".278",".341",".519",".359","129","0.2","8.7","-0.7","1.6"
"Padres","86","223","13","39","39","2","9.0 %","23.8 %",".240",".313",".276",".353",".515",".362","124","-2.0","4.9","2.5","1.4"
"Rockies","84","240","13","39","38","0","6.7 %","21.3 %",".247",".355",".311",".363",".557",".383","122","-0.8","5.9","0.8","1.4"
"Dodgers","69","209","5","33","31","3","12.4 %","17.2 %",".190",".314",".274",".365",".464",".349","119","0.8","5.8","1.9","1.4"
"Nationals","100","264","10","35","32","3","9.8 %","20.5 %",".202",".302",".262",".344",".464",".340","107","-0.1","2.1","1.9","1.2"
"Orioles","102","272","11","36","35","2","6.6 %","24.6 %",".211",".335",".275",".336",".486",".345","115","-0.7","4.3","-2.0","1.2"
"Reds","81","198","9","27","26","2","8.6 %","23.2 %",".192",".328",".277",".354",".469",".350","113","-1.5","1.8","0.9","0.9"
"Rangers","86","222","10","28","28","3","8.6 %","20.7 %",".237",".292",".263",".333",".500",".346","107","0.3","2.3","-1.9","0.8"
"Cardinals","73","188","7","24","24","4","8.0 %","23.9 %",".183",".283",".238",".319",".421",".316","94","0.8","-0.7","1.7","0.7"
"Diamondbacks","85","238","7","35","31","0","6.3 %","23.1 %",".155",".301",".249",".314",".404",".305","88","0.2","-3.8","3.0","0.7"
"Mariners","80","226","9","27","27","1","6.6 %","26.5 %",".196",".331",".268",".314",".464",".325","106","0.0","1.8","-2.9","0.7"
"Astros","92","251","6","23","20","1","10.8 %","17.1 %",".130",".276",".247",".336",".377",".310","96","-0.7","-2.2","0.1","0.7"
"Mets","112","261","14","36","36","1","8.0 %","23.0 %",".228",".225",".216",".295",".444",".306","93","-0.9","-3.4","0.7","0.6"
"Marlins","84","230","9","29","28","1","6.1 %","18.3 %",".176",".273",".252",".309",".429",".309","93","-1.3","-3.5","0.3","0.4"
"Indians","96","261","8","26","24","3","13.4 %","21.1 %",".161",".236",".206",".315",".368",".298","80","0.2","-6.6","1.4","0.4"
"Pirates","86","223","6","27","26","2","4.9 %","16.6 %",".164",".299",".266",".312",".430",".313","93","0.2","-2.2","-1.1","0.4"
"Brewers","72","182","9","20","20","3","6.6 %","26.9 %",".192",".282",".240",".297",".431",".307","87","-0.8","-4.2","1.5","0.3"
"Braves","99","276","13","31","29","2","7.2 %","21.7 %",".181",".253",".232",".290",".413",".296","80","-0.3","-8.0","2.1","0.3"
"Angels","92","229","7","18","17","0","10.5 %","21.0 %",".138",".257",".222",".310",".360",".293","82","-0.3","-5.4","0.1","0.3"
"Royals","71","187","3","24","23","2","8.0 %","22.5 %",".120",".298",".241",".306",".361",".286","74","0.2","-6.4","1.9","0.2"
"Tigers","99","250","5","25","24","3","7.2 %","25.2 %",".124",".331",".262",".312",".387",".291","79","-0.2","-7.1","-2.2","0.0"
"Blue Jays","100","259","15","31","31","0","5.4 %","26.3 %",".215",".189",".186",".239",".401",".266","65","-0.4","-12.7","-0.8","-0.4"
"White Sox","95","251","7","21","20","2","4.0 %","31.1 %",".128",".289",".214",".264",".342",".261","62","0.0","-12.6","-2.1","-0.6"
"Giants","108","269","5","20","18","3","8.6 %","26.0 %",".100",".234",".183",".261",".282",".242","48","0.6","-18.0","2.4","-0.7"
