"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Brewers","86","233","13","36","36","5","11.2 %","17.2 %",".254",".327",".308",".390",".562",".396","142","0.8","13.6","2.2","2.3"
"Mariners","81","265","18","44","44","4","10.6 %","24.9 %",".258",".295",".266",".355",".524",".368","135","0.8","12.6","-2.3","1.9"
"Diamondbacks","87","249","16","42","42","4","11.6 %","18.1 %",".276",".259",".263",".349",".539",".366","126","0.2","8.5","2.1","1.8"
"Twins","82","237","16","39","38","1","7.2 %","21.5 %",".302",".295",".279",".342",".581",".377","136","-0.6","10.5","-0.5","1.8"
"Angels","99","272","14","41","39","3","9.6 %","19.9 %",".233",".293",".271",".349",".504",".353","124","0.5","8.7","-0.2","1.8"
"Braves","103","283","16","40","39","2","10.2 %","22.6 %",".263",".280",".255",".342",".518",".357","119","-0.4","6.4","2.1","1.7"
"Mets","93","261","14","41","40","4","8.0 %","19.5 %",".235",".294",".274",".342",".509",".354","124","0.0","8.1","0.7","1.7"
"Rays","103","313","14","40","36","3","8.0 %","24.3 %",".189",".323",".270",".340",".459",".338","114","-0.8","4.9","-0.4","1.5"
"Phillies","79","222","9","33","30","3","8.1 %","18.0 %",".220",".289",".265",".327",".485",".338","107","-0.1","1.8","3.5","1.2"
"Nationals","98","269","11","40","38","1","7.4 %","17.5 %",".213",".283",".263",".327",".475",".336","103","-1.4","-0.7","1.1","0.9"
"Indians","87","222","14","34","32","3","7.7 %","22.5 %",".270",".236",".235",".290",".505",".321","96","0.4","-0.7","1.5","0.8"
"Yankees","95","277","11","42","42","1","9.4 %","20.6 %",".205",".284",".253",".321",".458",".326","103","-0.8","0.2","-2.0","0.8"
"Athletics","114","307","10","42","40","1","7.5 %","23.8 %",".159",".299",".250",".313",".409",".307","94","-0.8","-3.5","0.4","0.8"
"Pirates","99","252","9","34","34","6","5.6 %","26.2 %",".191",".329",".264",".307",".455",".318","96","0.9","-0.7","-1.1","0.6"
"Astros","86","243","10","28","28","6","9.5 %","17.3 %",".194",".224",".223",".298",".417",".299","87","0.8","-3.3","0.7","0.6"
"Cubs","94","249","8","35","34","3","8.8 %","22.5 %",".174",".288",".242",".321",".416",".314","90","-0.7","-4.2","1.5","0.5"
"Rangers","114","322","6","43","39","7","8.4 %","25.2 %",".143",".340",".262",".330",".406",".314","85","0.0","-6.0","-1.4","0.4"
"Dodgers","83","237","6","17","17","0","8.0 %","22.8 %",".131",".286",".235",".308",".366",".288","78","-0.1","-7.2","1.9","0.2"
"Red Sox","115","306","6","32","31","4","9.5 %","24.2 %",".143",".289",".228",".303",".371",".288","72","-0.1","-11.0","1.1","0.1"
"Tigers","87","220","5","17","16","5","5.5 %","24.5 %",".137",".329",".260",".309",".397",".302","85","0.7","-3.5","-3.7","0.1"
"Cardinals","84","217","5","20","17","6","6.9 %","27.6 %",".132",".293",".223",".280",".355",".271","68","0.9","-8.7","2.0","0.0"
"White Sox","88","214","8","23","22","0","4.7 %","18.2 %",".167",".261",".240",".276",".407",".286","79","0.3","-5.9","-1.3","0.0"
"Rockies","94","258","6","36","34","6","7.0 %","24.4 %",".147",".319",".254",".315",".401",".306","72","0.9","-8.9","0.5","0.0"
"Padres","88","217","6","23","22","6","9.2 %","25.8 %",".123",".276",".221",".292",".344",".272","67","0.9","-8.6","1.5","0.0"
"Royals","78","209","5","16","16","8","4.8 %","28.2 %",".126",".299",".227",".264",".354",".264","58","1.4","-9.7","0.7","-0.2"
"Blue Jays","79","213","8","19","16","1","7.5 %","24.4 %",".168",".235",".204",".268",".372",".273","68","0.0","-9.0","-1.2","-0.3"
"Orioles","88","232","5","15","14","3","6.0 %","28.4 %",".118",".291",".217",".281",".335",".269","64","-0.6","-11.7","-2.3","-0.6"
"Giants","83","205","4","13","13","2","7.3 %","26.8 %",".086",".256",".198",".260",".283",".238","45","0.7","-14.2","1.4","-0.6"
"Marlins","102","264","2","18","18","2","6.4 %","27.7 %",".092",".289",".208",".274",".300",".253","57","-1.3","-16.5","0.3","-0.7"
"Reds","73","185","1","9","8","2","10.3 %","22.7 %",".073",".260",".200",".281",".273",".239","41","-0.2","-14.7","0.9","-0.8"
