"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","104","297","11","51","51","3","10.4 %","12.5 %",".247",".360",".341",".415",".588",".413","159","0.7","23.9","3.0","3.5"
"Diamondbacks","107","305","13","53","48","4","5.9 %","18.4 %",".211",".362",".324",".371",".535",".375","130","0.6","12.6","3.8","2.6"
"Reds","106","284","14","48","45","0","8.1 %","20.4 %",".236",".372",".328",".387",".564",".392","139","-1.7","12.8","2.1","2.3"
"Rockies","110","284","12","48","45","2","10.9 %","20.8 %",".239",".382",".324",".399",".563",".398","138","0.1","14.2","0.8","2.3"
"Nationals","79","249","8","47","45","2","10.8 %","14.9 %",".217",".347",".316",".403",".533",".390","140","0.2","13.2","1.9","2.2"
"Rays","98","287","8","42","39","9","9.4 %","24.4 %",".181",".382",".299",".371",".480",".357","128","0.9","10.9","-0.9","2.0"
"Athletics","88","225","15","38","36","4","6.7 %","19.6 %",".288",".270",".268",".324",".556",".361","130","0.9","9.4","0.9","1.8"
"Angels","101","294","8","45","41","1","11.9 %","18.7 %",".147",".346",".294",".386",".440",".353","124","-1.1","7.8","-0.1","1.8"
"Mets","104","279","17","37","37","2","6.5 %","20.8 %",".273",".282",".266",".321",".539",".355","124","-1.1","7.7","0.8","1.7"
"Brewers","87","225","15","34","34","3","6.7 %","24.9 %",".313",".302",".274",".320",".587",".364","124","0.0","6.9","1.5","1.5"
"Cubs","79","230","18","28","28","1","9.1 %","30.4 %",".288",".288",".254",".328",".541",".357","121","-0.3","5.9","1.6","1.4"
"Padres","85","237","12","33","33","3","8.4 %","26.2 %",".217",".326",".269",".346",".486",".351","119","-0.5","5.4","1.1","1.4"
"Indians","95","281","7","38","36","6","12.1 %","20.3 %",".168",".305",".252",".360",".420",".334","104","0.7","2.1","1.6","1.3"
"Red Sox","87","237","11","36","32","5","6.3 %","25.7 %",".234",".327",".271",".325",".505",".344","110","0.7","3.7","0.3","1.2"
"Phillies","86","223","11","32","32","3","9.0 %","27.4 %",".235",".310",".255",".321",".490",".334","105","0.6","2.0","2.8","1.2"
"Mariners","97","270","8","28","27","9","11.1 %","24.1 %",".167",".319",".255",".341",".423",".328","108","2.3","4.9","-3.3","1.1"
"Twins","86","225","8","38","37","2","8.4 %","23.1 %",".198",".329",".272",".339",".470",".341","112","0.1","3.6","-0.4","1.1"
"Marlins","100","269","7","35","35","1","7.4 %","17.1 %",".146",".337",".296",".356",".442",".336","108","-1.6","1.1","0.9","1.0"
"Yankees","86","237","10","36","34","4","9.3 %","21.9 %",".190",".307",".267",".342",".457",".338","111","0.2","3.6","-2.0","1.0"
"Pirates","115","312","8","38","37","0","4.5 %","20.2 %",".156",".342",".287",".330",".443",".328","101","-0.3","-0.1","-1.7","0.8"
"Orioles","87","229","8","29","28","4","6.1 %","22.3 %",".189",".322",".272",".324",".461",".330","104","-0.8","0.4","-0.8","0.7"
"Royals","99","259","9","31","31","4","4.2 %","25.1 %",".150",".318",".260",".293",".411",".297","82","0.2","-5.9","1.6","0.5"
"Astros","82","220","3","25","24","2","9.1 %","18.2 %",".130",".281",".238",".318",".368",".297","87","0.2","-3.6","0.4","0.4"
"White Sox","98","252","5","29","27","1","4.8 %","25.8 %",".113",".360",".277",".323",".390",".304","90","-0.6","-4.0","-1.8","0.3"
"Blue Jays","83","222","11","24","24","1","7.2 %","27.0 %",".206",".261",".225",".284",".431",".300","85","-0.5","-4.6","-0.9","0.2"
"Tigers","92","246","7","26","26","8","7.3 %","26.0 %",".156",".314",".250",".302",".406",".297","84","1.3","-4.2","-2.5","0.2"
"Braves","76","189","5","20","19","1","7.4 %","29.1 %",".128",".327",".244",".307",".372",".287","73","0.3","-6.5","1.5","0.1"
"Giants","87","224","3","16","15","1","9.8 %","20.5 %",".116",".267",".217",".304",".333",".279","73","-0.2","-8.4","1.9","0.1"
"Cardinals","90","221","9","23","23","3","5.9 %","24.4 %",".155",".232",".205",".269",".360",".270","67","0.6","-9.3","2.3","0.0"
"Rangers","100","273","8","35","33","5","8.1 %","28.9 %",".163",".288",".220",".293",".382",".287","68","0.9","-10.6","-1.7","-0.3"
