"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Diamondbacks","90","274","9","45","43","1","7.3 %","19.0 %",".223",".344",".300",".351",".522",".362","124","0.6","8.9","3.6","2.1"
"Astros","92","272","14","40","39","0","10.3 %","14.0 %",".244",".286",".286",".362",".529",".370","136","-1.5","11.0","0.2","2.0"
"Cardinals","92","233","6","39","38","5","10.7 %","14.2 %",".139",".352",".317",".394",".455",".360","124","1.0","8.1","2.2","1.7"
"Twins","92","270","20","46","45","1","5.2 %","17.8 %",".308",".263",".273",".315",".581",".366","128","-0.6","9.2","-0.9","1.7"
"Angels","110","286","14","42","41","3","10.1 %","14.7 %",".238",".263",".262",".340",".500",".347","120","-0.6","6.6","0.6","1.7"
"Yankees","101","307","11","45","42","10","9.4 %","22.1 %",".181",".335",".281",".352",".463",".343","113","1.9","7.0","-1.1","1.6"
"Braves","102","283","9","38","37","2","8.5 %","21.6 %",".187",".337",".283",".351",".470",".345","111","0.2","4.0","1.0","1.4"
"Tigers","90","235","9","33","33","2","10.6 %","27.2 %",".221",".380",".293",".366",".514",".368","130","-1.3","7.6","-1.9","1.4"
"Rockies","88","236","9","36","34","2","7.2 %","23.3 %",".227",".376",".308",".365",".536",".372","115","-0.2","4.1","0.7","1.2"
"Orioles","99","265","12","31","29","5","6.0 %","19.2 %",".197",".313",".283",".336",".480",".342","112","0.8","4.7","-2.2","1.1"
"White Sox","73","201","6","31","29","4","7.0 %","22.9 %",".167",".381",".306",".358",".473",".351","121","0.3","5.8","-1.8","1.1"
"Indians","102","276","10","35","32","6","11.6 %","26.1 %",".148",".299",".237",".345",".386",".318","93","1.6","-0.9","1.7","1.0"
"Red Sox","95","241","6","34","34","4","13.7 %","20.3 %",".155",".313",".260",".372",".415",".338","106","-0.7","1.2","0.1","1.0"
"Rays","75","189","6","21","21","0","9.0 %","28.6 %",".210",".330",".251",".328",".461",".331","109","0.0","2.3","0.4","0.9"
"Rangers","100","276","9","37","35","7","10.5 %","26.8 %",".196",".331",".258",".339",".454",".334","99","1.2","0.8","-1.5","0.9"
"Mariners","86","241","9","34","34","4","13.3 %","22.8 %",".192",".275",".236",".344",".429",".331","110","0.6","3.6","-3.5","0.8"
"Athletics","91","225","5","30","27","2","10.7 %","18.7 %",".133",".296",".256",".338",".390",".314","98","-0.3","-0.9","0.2","0.7"
"Royals","82","222","10","24","22","4","9.0 %","27.0 %",".226",".282",".236",".306",".462",".317","95","-0.7","-2.1","1.3","0.7"
"Reds","94","227","10","31","31","1","12.3 %","26.4 %",".183",".315",".257",".350",".440",".335","101","-1.9","-1.8","1.5","0.7"
"Nationals","83","229","7","27","27","7","7.4 %","27.1 %",".165",".331",".257",".320",".422",".316","90","0.9","-2.2","1.2","0.6"
"Brewers","91","219","13","30","30","4","9.1 %","32.0 %",".246",".232",".200",".288",".446",".303","85","0.6","-3.9","2.7","0.6"
"Blue Jays","71","190","8","25","25","4","5.3 %","23.7 %",".190",".317",".270",".310",".460",".322","99","0.6","0.2","-1.1","0.6"
"Giants","62","173","6","18","18","2","9.8 %","19.7 %",".174",".250",".226",".301",".400",".297","84","-0.5","-4.1","1.7","0.3"
"Cubs","89","209","7","20","20","0","9.1 %","22.5 %",".178",".252",".216",".306",".395",".298","83","-0.7","-5.8","1.2","0.2"
"Dodgers","88","221","7","22","21","1","12.2 %","27.6 %",".153",".252",".200",".301",".353",".286","77","-0.3","-7.2","1.8","0.2"
"Mets","91","224","7","22","21","2","8.5 %","21.9 %",".145",".248",".215",".295",".360",".280","76","-0.6","-8.0","1.1","0.0"
"Phillies","100","256","8","21","21","0","7.8 %","24.6 %",".170",".252",".209",".275",".378",".277","66","0.1","-11.7","2.6","-0.1"
"Padres","70","163","8","17","16","1","2.5 %","30.7 %",".197",".263",".217",".241",".414",".272","66","-0.7","-8.1","1.5","-0.1"
"Marlins","87","220","4","17","15","3","6.8 %","24.5 %",".111",".287",".227",".284",".338",".269","66","-0.7","-10.6","1.6","-0.2"
"Pirates","96","235","6","14","13","0","6.4 %","24.3 %",".147",".271",".220",".270",".367",".270","68","0.2","-9.7","-1.4","-0.3"
