"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Blue Jays","104","308","21","55","53","3","10.4 %","20.8 %",".285",".312",".292",".370",".577",".392","147","-0.2","18.5","-1.2","2.7"
"Astros","81","244","14","37","37","0","11.5 %","18.0 %",".280",".318",".299",".387",".578",".400","157","-1.0","16.6","0.3","2.5"
"Rays","80","227","12","42","40","0","10.6 %","27.3 %",".267",".411",".322",".392",".589",".406","160","0.2","17.6","-1.0","2.4"
"Braves","92","272","16","44","42","5","7.4 %","24.6 %",".257",".317",".277",".330",".534",".355","117","0.6","6.7","3.0","1.8"
"Phillies","94","256","11","34","31","5","9.0 %","23.8 %",".185",".331",".276",".344",".461",".338","107","1.4","3.6","3.7","1.5"
"Padres","84","226","11","31","31","0","8.4 %","23.0 %",".216",".343",".291",".363",".508",".366","127","-2.0","5.9","2.0","1.5"
"Mariners","73","208","6","28","28","6","11.1 %","29.3 %",".180",".379",".273",".361",".454",".346","121","1.9","7.4","-1.1","1.3"
"Nationals","85","236","10","35","31","2","13.6 %","20.3 %",".217",".284",".253",".363",".470",".353","113","-0.2","3.8","1.6","1.3"
"Rangers","70","196","7","28","27","2","5.1 %","18.9 %",".212",".383",".332",".367",".543",".376","127","-0.2","6.6","-1.5","1.2"
"Red Sox","87","236","10","31","31","1","5.9 %","25.0 %",".216",".346",".289",".326",".505",".343","110","-0.1","2.8","0.0","1.1"
"Athletics","76","185","9","21","19","4","10.8 %","19.5 %",".239",".233",".226",".324",".465",".330","110","0.4","2.5","0.2","0.9"
"Indians","80","218","11","33","33","2","5.0 %","21.1 %",".218",".284",".262",".300",".480",".323","96","0.0","-1.1","1.5","0.8"
"Giants","91","228","6","21","21","0","8.8 %","22.8 %",".151",".327",".263",".329",".415",".317","96","-0.7","-2.1","2.0","0.7"
"Twins","85","235","10","36","35","1","8.9 %","23.4 %",".220",".260",".230",".306",".450",".316","95","-0.1","-1.7","0.7","0.7"
"Reds","100","245","8","31","29","4","7.8 %","18.4 %",".152",".309",".272",".340",".424",".328","97","-1.4","-2.7","1.5","0.6"
"Pirates","84","227","10","33","32","5","8.8 %","18.9 %",".195",".270",".249",".319",".444",".323","99","0.3","-0.2","-0.5","0.6"
"Yankees","68","184","7","27","24","0","11.4 %","27.7 %",".210",".288",".228",".321",".438",".321","100","-0.3","-0.5","0.5","0.6"
"Angels","80","222","10","24","24","2","9.9 %","22.1 %",".202",".252",".227",".311",".429",".313","96","-0.5","-1.5","0.0","0.6"
"Dodgers","97","256","11","38","37","0","9.0 %","26.6 %",".211",".260",".219",".295",".430",".305","88","0.0","-4.2","1.1","0.5"
"Cardinals","72","184","4","14","12","4","3.8 %","26.6 %",".127",".347",".266",".301",".393",".295","82","1.1","-3.4","1.0","0.4"
"Royals","86","226","5","25","21","1","6.2 %","20.8 %",".139",".314",".260",".316",".399",".307","87","-0.8","-4.5","-1.3","0.2"
"Rockies","84","222","4","22","22","1","8.6 %","18.5 %",".154",".318",".269",".330",".423",".319","81","-0.8","-6.6","1.1","0.2"
"Orioles","86","233","5","25","25","4","7.7 %","21.9 %",".113",".314",".255",".322",".368",".300","84","0.2","-4.7","-2.5","0.1"
"Marlins","89","223","8","28","26","1","5.8 %","24.2 %",".160",".283",".238",".285",".398",".286","77","-0.8","-8.0","1.6","0.1"
"Diamondbacks","86","224","7","25","23","1","10.7 %","20.1 %",".144",".222",".201",".299",".345",".281","70","0.2","-8.8","1.8","0.0"
"Cubs","88","226","7","23","22","3","9.3 %","24.3 %",".146",".243",".202",".291",".348",".278","70","0.0","-9.1","1.8","0.0"
"Mets","82","232","6","28","26","2","9.5 %","20.3 %",".127",".263",".225",".309",".353",".288","79","-0.7","-7.4","-0.1","0.0"
"Brewers","93","225","6","20","18","4","8.0 %","22.7 %",".143",".264",".222",".286",".365",".277","67","0.3","-9.6","1.2","-0.1"
"Tigers","85","228","6","24","22","3","6.6 %","24.1 %",".137",".285",".231",".285",".368",".280","71","0.1","-8.5","-2.2","-0.3"
"White Sox","93","240","3","14","13","4","5.4 %","29.2 %",".081",".289",".212",".255",".293",".234","44","0.5","-16.9","-1.5","-1.0"
