"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Pirates","100","275","16","52","52","3","7.6 %","15.3 %",".284",".335",".324",".378",".608",".404","153","-0.1","19.0","-2.1","2.5"
"Red Sox","68","179","10","38","36","1","6.1 %","14.0 %",".259",".402",".380",".416",".639",".436","174","-0.2","16.5","0.5","2.3"
"Blue Jays","87","232","16","43","43","1","11.2 %","19.8 %",".284",".322",".304",".381",".588",".400","153","-0.1","15.7","-1.1","2.2"
"Giants","101","278","11","46","44","0","8.3 %","17.6 %",".246",".333",".298",".364",".544",".375","135","-1.2","11.6","2.1","2.2"
"Dodgers","88","251","10","41","39","0","11.2 %","17.5 %",".225",".303",".275",".361",".500",".361","128","0.0","9.1","2.4","1.9"
"Yankees","65","180","6","39","38","1","11.1 %","22.8 %",".199",".432",".346",".416",".545",".401","151","0.3","12.0","0.3","1.8"
"Padres","89","229","15","34","34","6","6.6 %","21.8 %",".264",".269",".260",".316",".524",".346","115","0.6","5.0","1.8","1.4"
"Cubs","102","266","10","33","31","0","7.9 %","22.9 %",".202",".314",".264",".327",".467",".334","106","0.0","1.7","2.0","1.2"
"Athletics","81","223","12","36","33","0","9.9 %","23.8 %",".242",".256",".232",".318",".475",".333","111","-0.7","2.4","0.8","1.1"
"Rockies","91","239","8","45","41","2","6.7 %","22.2 %",".212",".384",".318",".360",".530",".368","111","0.4","3.4","-0.1","1.1"
"Orioles","85","231","10","37","37","1","7.8 %","29.0 %",".216",".356",".274",".339",".490",".348","115","-0.8","3.6","-2.7","0.9"
"Astros","93","235","5","25","24","2","7.2 %","17.9 %",".136",".320",".276",".329",".411",".313","97","-0.4","-1.4","0.4","0.7"
"Phillies","88","237","8","34","31","1","9.7 %","23.6 %",".169",".290",".242",".323",".411",".311","89","-0.1","-3.7","3.4","0.7"
"Braves","90","226","8","28","27","7","7.1 %","27.0 %",".180",".314",".249",".314",".429",".314","91","1.0","-1.8","1.3","0.7"
"Diamondbacks","90","231","4","28","27","4","6.9 %","21.2 %",".129",".321",".262",".317",".390",".302","83","1.1","-4.4","2.8","0.6"
"Royals","77","228","6","26","24","1","6.6 %","26.8 %",".159",".352",".271",".326",".430",".319","96","-1.1","-2.3","-0.3","0.5"
"Mets","93","231","7","25","25","4","6.1 %","20.8 %",".137",".310",".264",".320",".401",".308","94","-0.9","-2.9","0.9","0.5"
"Reds","88","227","8","26","25","6","6.2 %","19.4 %",".156",".286",".254",".319",".410",".312","88","0.4","-3.5","1.5","0.5"
"Nationals","78","230","9","28","25","7","8.3 %","19.1 %",".194",".253",".233",".306",".427",".311","88","0.1","-3.8","0.6","0.4"
"White Sox","62","146","6","21","21","0","2.7 %","28.1 %",".170",".360",".281",".319",".452",".325","105","-0.1","0.5","-1.9","0.4"
"Marlins","94","220","4","33","32","1","5.5 %","25.5 %",".150",".340",".262",".305",".413",".303","89","-1.3","-4.4","0.9","0.4"
"Angels","90","228","7","27","27","2","10.1 %","20.2 %",".130",".268",".235",".320",".365",".297","86","-0.4","-4.6","-0.5","0.3"
"Brewers","107","255","11","25","23","2","9.8 %","25.1 %",".205",".247",".214",".298",".420",".298","79","-0.9","-8.3","2.8","0.3"
"Rays","103","280","9","32","31","6","7.9 %","27.5 %",".155",".251",".203",".279",".359",".275","72","1.7","-8.6","0.1","0.1"
"Twins","90","251","11","31","28","1","5.6 %","23.5 %",".182",".277",".242",".287",".424",".298","84","-0.9","-6.3","-1.2","0.1"
"Indians","68","186","2","16","15","2","5.9 %","19.4 %",".088",".311",".257",".306",".345",".283","70","0.1","-7.2","0.4","0.0"
"Mariners","84","226","7","18","18","4","10.2 %","29.6 %",".160",".254",".195",".281",".355",".274","72","-0.3","-8.3","-1.0","-0.1"
"Cardinals","72","188","5","12","11","2","5.9 %","25.0 %",".125",".258",".210",".261",".335",".254","56","-0.2","-11.2","1.6","-0.3"
"Tigers","78","178","3","11","11","1","6.2 %","26.4 %",".105",".298",".228",".287",".333",".269","64","-0.3","-8.8","-2.3","-0.5"
"Rangers","79","209","7","20","17","5","7.7 %","30.6 %",".173",".246",".195",".257",".368",".262","50","-0.2","-13.6","-0.8","-0.7"
