"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Braves","90","248","13","52","50","1","9.7 %","19.4 %",".247",".365",".324",".397",".571",".402","148","0.3","15.9","1.9","2.5"
"Dodgers","105","276","15","41","41","2","8.0 %","18.8 %",".253",".333",".306",".365",".559",".381","136","0.4","13.4","3.0","2.5"
"Indians","96","270","14","41","41","7","8.5 %","20.0 %",".245",".326",".295",".358",".539",".371","130","0.7","10.9","1.7","2.2"
"Athletics","98","263","14","42","38","2","8.4 %","16.7 %",".275",".281",".271",".346",".547",".367","133","0.5","11.7","0.4","2.1"
"Yankees","94","262","15","52","52","2","9.9 %","25.2 %",".233",".342",".289",".364",".522",".371","133","-0.1","10.7","-1.5","1.8"
"Mets","103","271","11","37","35","7","10.3 %","19.6 %",".207",".316",".278",".356",".485",".353","123","0.5","8.5","1.2","1.8"
"Reds","106","273","12","44","43","4","8.8 %","22.7 %",".237",".319",".272",".367",".509",".366","124","-0.3","7.9","1.6","1.8"
"Nationals","88","224","13","43","42","5","10.3 %","18.3 %",".269",".307",".290",".376",".560",".383","132","0.4","9.6","0.9","1.7"
"Blue Jays","105","282","18","44","42","2","10.6 %","24.8 %",".257",".282",".257",".337",".514",".353","121","-0.2","7.4","-1.1","1.6"
"Angels","104","281","13","37","36","2","7.5 %","17.1 %",".202",".301",".285",".339",".486",".345","118","-0.8","5.5","-0.3","1.5"
"Mariners","104","271","11","37","37","4","10.0 %","25.1 %",".201",".321",".264",".343",".464",".341","117","0.3","6.1","-1.0","1.4"
"Red Sox","97","280","6","36","36","5","8.6 %","21.4 %",".163",".358",".291",".355",".454",".342","109","0.2","3.5","0.9","1.4"
"Padres","89","232","8","32","30","4","10.8 %","24.6 %",".208",".345",".277",".357",".485",".348","115","0.1","4.6","1.9","1.4"
"Rangers","93","256","13","31","28","5","8.6 %","26.6 %",".241",".305",".254",".322",".496",".341","103","0.0","1.0","-1.0","0.9"
"Astros","95","269","8","19","18","0","12.3 %","19.7 %",".157",".282",".243",".338",".400",".319","101","-0.5","-0.2","-0.4","0.9"
"Diamondbacks","86","246","4","23","21","6","9.3 %","20.3 %",".107",".321",".262",".344",".369",".311","88","1.5","-2.6","2.7","0.8"
"Brewers","103","262","10","27","25","6","11.5 %","21.8 %",".173",".245",".217",".322",".389",".309","87","1.0","-3.5","2.9","0.8"
"Pirates","81","184","4","25","25","1","7.6 %","15.2 %",".188",".313",".279",".341",".467",".336","109","-0.1","2.1","-1.3","0.7"
"Royals","94","271","7","39","37","8","6.6 %","17.3 %",".152",".292",".258",".317",".410",".309","88","0.4","-3.7","-0.4","0.5"
"Twins","96","308","11","28","27","1","7.1 %","21.8 %",".161",".297",".254",".319",".414",".312","92","-0.4","-3.5","-2.3","0.5"
"White Sox","76","190","7","19","18","1","4.7 %","24.2 %",".192",".306",".254",".302",".446",".314","97","0.1","-0.7","-1.1","0.5"
"Phillies","83","219","5","11","10","5","11.0 %","24.7 %",".124",".269",".212",".303",".337",".280","68","1.2","-8.0","2.8","0.2"
"Rockies","91","242","9","39","38","0","6.2 %","26.0 %",".178",".351",".280",".324",".458",".326","86","-1.5","-6.3","0.1","0.2"
"Cubs","89","214","6","23","20","4","7.9 %","24.8 %",".140",".289",".233",".294",".373",".284","73","0.8","-7.2","1.5","0.1"
"Giants","103","259","6","34","33","0","9.3 %","23.2 %",".152",".251",".208",".286",".359",".276","71","-0.3","-10.4","1.8","0.0"
"Cardinals","105","265","8","26","22","5","9.1 %","21.5 %",".126",".231",".202",".280",".328",".265","62","0.6","-12.7","3.1","-0.1"
"Rays","100","247","5","21","19","4","6.1 %","27.9 %",".142",".261",".200",".260",".342",".258","61","0.5","-11.9","0.4","-0.3"
"Tigers","73","182","4","18","16","2","5.5 %","26.9 %",".147",".299",".229",".276",".376",".278","72","-0.7","-7.8","-2.3","-0.4"
"Marlins","105","261","7","25","23","0","4.6 %","25.3 %",".143",".273",".220",".265",".363",".267","66","-2.2","-14.2","1.8","-0.4"
"Orioles","99","265","5","32","28","7","9.1 %","22.3 %",".097",".270",".220",".293",".318",".265","60","0.3","-13.3","-2.2","-0.6"
