"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Pirates","92","256","11","47","44","1","7.4 %","15.2 %",".217",".371",".341",".401",".558",".397","148","-0.6","15.4","0.2","2.3"
"Dodgers","111","271","19","46","45","2","8.1 %","19.6 %",".310",".277",".277",".338",".587",".372","134","0.5","12.6","1.4","2.2"
"Twins","108","298","14","50","48","0","9.4 %","25.5 %",".198",".389",".312",".386",".510",".378","137","-0.3","13.7","-2.9","2.1"
"Diamondbacks","115","270","11","45","43","2","7.0 %","23.0 %",".217",".357",".295",".356",".512",".361","120","0.5","7.3","3.2","1.9"
"Mets","105","282","13","45","43","2","9.6 %","17.0 %",".215",".293",".275",".349",".490",".352","122","-0.6","7.4","1.1","1.7"
"Athletics","88","242","9","35","35","2","12.4 %","19.8 %",".228",".272",".243",".357",".470",".349","122","0.0","6.7","1.7","1.6"
"Braves","76","188","6","39","35","4","13.8 %","20.7 %",".190",".325",".272",".383",".462",".360","122","1.1","6.3","1.9","1.4"
"Rays","112","258","11","39","38","9","7.0 %","20.2 %",".186",".312",".275",".337",".462",".337","114","1.6","6.0","-1.0","1.4"
"Nationals","89","227","11","41","40","3","7.0 %","17.6 %",".245",".301",".279",".344",".525",".361","119","-0.1","5.5","1.2","1.4"
"Phillies","96","227","10","31","31","3","8.4 %","23.8 %",".238",".303",".262",".320",".500",".334","105","0.7","2.0","2.6","1.2"
"Royals","83","229","8","34","32","8","9.2 %","19.7 %",".172",".320",".281",".346",".453",".337","109","1.0","3.4","-0.4","1.1"
"Indians","101","263","8","34","33","5","10.3 %","22.4 %",".157",".313",".262",".342",".419",".326","99","-0.2","-0.8","0.7","0.9"
"White Sox","106","279","6","35","32","1","8.6 %","23.7 %",".134",".345",".271",".343",".405",".322","101","0.2","0.4","-1.2","0.9"
"Cardinals","106","250","5","32","29","6","7.2 %","20.8 %",".163",".297",".247",".305",".410",".303","89","1.0","-2.9","3.3","0.8"
"Padres","102","259","9","29","29","3","6.9 %","22.4 %",".176",".297",".251",".309",".427",".312","93","-1.0","-3.4","3.0","0.8"
"Cubs","93","214","8","22","22","5","9.8 %","23.4 %",".188",".264",".226",".319",".414",".313","93","0.5","-1.5","1.9","0.7"
"Mariners","87","236","3","23","19","7","9.7 %","22.5 %",".088",".327",".254",".345",".341",".305","92","1.3","-1.2","-0.2","0.7"
"Angels","84","219","7","24","23","4","11.9 %","25.1 %",".168",".295",".237",".330",".405",".312","95","0.6","-0.9","0.0","0.7"
"Astros","87","235","8","26","26","1","11.1 %","23.8 %",".171",".280",".234",".323",".405",".313","98","-1.2","-2.1","-0.2","0.6"
"Tigers","103","254","6","30","30","2","2.8 %","28.0 %",".153",".381",".289",".308",".442",".314","93","-0.8","-3.1","-0.6","0.5"
"Rockies","115","265","12","33","33","2","5.3 %","25.7 %",".234",".305",".258",".303",".492",".328","87","0.6","-4.3","0.7","0.5"
"Giants","106","258","10","26","24","0","4.7 %","24.8 %",".165",".288",".243",".283",".407",".291","82","0.1","-6.4","1.7","0.4"
"Yankees","86","212","13","25","24","0","8.0 %","24.5 %",".219",".219",".214",".283",".432",".301","86","0.1","-3.7","-0.3","0.3"
"Orioles","94","226","7","31","30","7","4.0 %","19.5 %",".142",".323",".283",".314",".425",".312","92","0.9","-1.7","-2.8","0.3"
"Red Sox","88","209","9","26","26","1","8.6 %","23.0 %",".199",".246",".221",".306",".420",".307","85","-0.5","-4.9","0.7","0.3"
"Brewers","88","190","4","13","13","2","8.9 %","29.5 %",".123",".306",".222",".296",".345",".280","68","-0.1","-8.3","2.4","0.0"
"Marlins","83","229","11","23","21","2","8.3 %","31.4 %",".203",".232",".193",".263",".396",".277","71","-0.7","-9.6","1.0","-0.1"
"Blue Jays","74","173","8","15","15","1","9.8 %","27.7 %",".195",".212",".188",".267",".383",".277","71","-0.1","-6.7","-0.8","-0.1"
"Reds","125","297","11","30","30","1","8.4 %","25.3 %",".170",".215",".189",".269",".360",".269","60","-1.2","-17.0","1.7","-0.5"
"Rangers","100","247","7","24","23","1","6.1 %","25.1 %",".154",".273",".224",".272",".377",".274","59","-0.2","-13.5","-2.4","-0.7"
