"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Cubs","69","226","12","36","35","3","10.2 %","25.2 %",".269",".302",".264",".350",".534",".359","122","-0.3","6.3","1.1","1.4"
"Phillies","72","179","6","29","26","1","8.4 %","24.6 %",".185",".346",".274",".360",".459",".350","116","-0.1","3.4","2.0","1.1"
"Red Sox","97","270","9","34","34","5","12.2 %","20.7 %",".158",".298",".259",".353",".417",".328","99","0.4","0.2","0.2","1.0"
"Brewers","105","253","10","32","30","6","8.3 %","21.7 %",".164",".305",".263",".324",".427",".319","96","0.6","-1.2","2.9","1.0"
"Rangers","72","231","11","38","37","3","9.5 %","22.9 %",".217",".306",".266",".338",".483",".342","105","0.8","2.4","-1.5","0.9"
"Braves","104","262","10","33","32","1","8.4 %","17.6 %",".191",".280",".260",".322",".451",".323","97","0.0","-1.3","1.7","0.9"
"Rockies","105","281","14","51","49","4","10.3 %","21.4 %",".245",".266",".245",".327",".490",".341","96","0.8","-1.1","0.8","0.9"
"Yankees","70","186","6","26","24","2","9.7 %","21.5 %",".154",".310",".259",".348",".414",".330","105","0.1","0.9","0.4","0.8"
"Angels","75","185","5","27","25","5","9.7 %","15.1 %",".154",".285",".259",".339",".414",".319","101","0.1","0.3","-0.1","0.7"
"Dodgers","81","222","6","27","27","4","7.2 %","22.1 %",".144",".295",".249",".303",".393",".296","86","1.0","-3.2","2.7","0.6"
"Rays","90","260","6","29","28","3","10.0 %","20.4 %",".152",".277",".235",".315",".387",".301","89","0.4","-3.2","-0.3","0.6"
"Giants","94","228","6","29","29","0","5.7 %","20.6 %",".137",".311",".264",".304",".401",".299","85","-0.1","-4.6","2.0","0.5"
"Padres","103","271","11","34","31","2","6.3 %","28.0 %",".179",".290",".236",".287",".415",".295","81","-0.3","-7.3","3.0","0.4"
"Twins","91","242","11","31","31","3","9.5 %","23.1 %",".237",".216",".204",".286",".441",".303","87","0.4","-3.8","-0.3","0.4"
"Diamondbacks","79","201","9","22","21","1","9.0 %","23.9 %",".215",".232",".210",".284",".425",".298","82","0.4","-4.7","2.3","0.4"
"Marlins","72","188","2","20","20","0","7.4 %","21.3 %",".060",".344",".271",".341",".331",".298","86","-0.9","-4.4","1.7","0.3"
"Royals","91","252","4","32","31","5","7.5 %","23.8 %",".159",".295",".233",".298",".392",".293","78","0.0","-7.0","1.2","0.3"
"White Sox","88","227","5","27","27","0","8.4 %","29.1 %",".130",".331",".240",".323",".370",".299","87","-0.9","-4.7","-1.6","0.2"
"Astros","80","224","7","23","22","2","7.6 %","23.2 %",".149",".269",".229",".291",".378",".284","78","-0.1","-6.4","0.1","0.2"
"Cardinals","98","256","2","26","25","4","8.2 %","23.4 %",".079",".321",".245",".315",".323",".280","72","-0.6","-10.1","2.8","0.1"
"Athletics","85","243","3","27","26","1","12.3 %","22.6 %",".100",".270",".211",".317",".311",".280","75","-0.9","-8.7","0.6","0.0"
"Mets","102","252","4","21","20","2","9.1 %","29.0 %",".111",".322",".231",".307",".342",".281","75","-1.0","-9.4","1.1","0.0"
"Reds","109","277","6","25","23","7","9.4 %","23.8 %",".115",".272",".218",".302",".333",".275","64","0.0","-13.4","2.1","-0.2"
"Indians","71","181","5","15","13","4","6.6 %","24.9 %",".123",".259",".215",".264",".337",".257","52","0.7","-10.5","1.4","-0.3"
"Blue Jays","92","243","5","21","18","0","7.4 %","27.6 %",".122",".307",".231",".288",".353",".274","70","-0.5","-10.2","-1.6","-0.3"
"Tigers","55","146","2","11","10","1","8.9 %","33.6 %",".091",".333",".220",".295",".311",".265","61","-0.6","-8.1","-0.8","-0.4"
"Pirates","79","201","4","21","21","1","6.5 %","23.4 %",".120",".293",".234",".288",".353",".277","68","0.1","-8.7","-1.8","-0.4"
"Orioles","81","223","4","17","15","3","5.4 %","28.7 %",".107",".317",".233",".281",".340",".266","61","0.6","-10.8","-2.7","-0.5"
"Nationals","104","270","9","20","18","2","8.9 %","26.7 %",".128",".253",".206",".283",".333",".268","59","0.3","-14.5","0.0","-0.6"
"Mariners","73","175","3","8","6","1","8.6 %","33.1 %",".108",".247",".171",".251",".278",".236","47","0.1","-12.1","-2.7","-0.8"
