"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Twins","105","302","16","56","54","0","7.9 %","24.5 %",".222",".385",".319",".384",".541",".385","142","-0.3","15.9","-3.0","2.3"
"Dodgers","117","284","17","45","43","3","9.9 %","19.7 %",".285",".285",".273",".350",".558",".368","132","0.8","12.8","1.5","2.3"
"Pirates","87","253","12","44","41","1","6.3 %","16.6 %",".211",".364",".333",".382",".544",".384","140","-0.6","12.6","0.5","2.1"
"Phillies","94","236","9","38","37","4","8.5 %","24.6 %",".243",".367",".300",".355",".543",".365","126","0.8","8.6","2.5","1.8"
"Braves","91","231","8","48","44","4","13.4 %","20.3 %",".200",".326",".277",".385",".477",".366","126","1.1","8.7","2.0","1.8"
"Diamondbacks","99","233","10","41","39","2","6.4 %","22.7 %",".236",".356",".297",".352",".533",".365","122","0.9","7.5","2.7","1.7"
"Mets","103","284","12","44","43","1","8.5 %","18.3 %",".205",".304",".276",".346",".480",".349","121","-0.8","6.7","1.0","1.6"
"Nationals","91","222","12","45","44","3","5.4 %","17.1 %",".279",".311",".294",".349",".572",".379","129","-0.1","8.1","1.3","1.6"
"Athletics","88","247","8","35","35","2","11.7 %","20.2 %",".207",".289",".250",".358",".457",".345","119","-0.1","6.0","1.6","1.6"
"Rays","124","294","13","45","44","9","6.8 %","24.1 %",".197",".317",".268",".327",".465",".332","110","1.6","5.3","-1.1","1.4"
"Cubs","108","256","11","32","31","5","9.0 %","24.6 %",".205",".285",".241",".327",".446",".327","102","0.2","0.7","2.4","1.1"
"Royals","82","228","9","35","33","6","9.2 %","18.9 %",".181",".300",".271",".348",".452",".338","109","0.6","3.1","-0.5","1.0"
"Padres","107","268","9","32","31","4","7.8 %","22.4 %",".181",".303",".255",".318",".436",".319","98","-0.4","-1.4","3.0","1.0"
"Astros","99","273","9","34","33","1","11.0 %","22.7 %",".176",".288",".243",".330",".418",".319","101","-1.2","-0.9","-0.3","0.8"
"Yankees","85","217","15","28","27","1","6.9 %","24.4 %",".251",".235",".231",".290",".482",".321","100","0.3","0.1","-0.4","0.7"
"Rockies","113","267","12","34","34","2","4.9 %","25.8 %",".235",".325",".271",".312",".506",".338","93","0.2","-2.6","1.0","0.7"
"Indians","99","260","10","30","30","5","9.6 %","24.6 %",".177",".288",".243",".324",".420",".317","93","-0.7","-3.2","1.0","0.7"
"Red Sox","89","214","11","27","27","1","7.9 %","22.4 %",".241",".246",".230",".308",".471",".323","97","-0.5","-1.8","0.9","0.6"
"Angels","87","215","7","24","23","4","12.6 %","23.7 %",".172",".279",".231",".330",".403",".311","95","0.5","-0.8","-0.3","0.6"
"Mariners","101","271","4","26","22","7","11.1 %","22.5 %",".094",".302",".236",".337",".330",".298","87","0.5","-3.9","-0.1","0.5"
"White Sox","103","273","4","31","28","1","8.4 %","24.2 %",".119",".337",".258",".328",".377",".306","90","0.1","-3.5","-1.1","0.5"
"Tigers","101","252","7","28","28","2","2.0 %","28.2 %",".162",".371",".286",".299",".448",".310","90","-0.7","-3.8","-0.5","0.5"
"Orioles","109","263","9","35","34","8","4.2 %","21.7 %",".150",".326",".279",".312",".429",".312","92","1.1","-1.7","-3.2","0.4"
"Cardinals","97","240","5","25","22","6","6.7 %","25.8 %",".136",".290",".226",".283",".362",".277","71","1.1","-8.3","3.3","0.3"
"Brewers","101","223","5","17","17","2","9.0 %","29.1 %",".135",".298",".220",".293",".355",".279","68","0.0","-9.8","2.8","0.0"
"Blue Jays","89","213","8","19","18","1","9.4 %","26.8 %",".173",".244",".204",".278",".377",".280","73","-0.2","-7.7","-1.1","-0.1"
"Giants","88","210","7","17","16","0","3.3 %","26.2 %",".145",".266",".220",".252",".365",".261","62","0.1","-10.7","1.3","-0.3"
"Rangers","100","252","6","26","25","1","7.5 %","25.0 %",".148",".278",".223",".283",".371",".278","61","-0.2","-13.0","-2.4","-0.6"
"Marlins","84","220","9","18","16","2","8.2 %","34.1 %",".161",".216",".171",".242",".332",".245","51","-0.7","-15.2","0.1","-0.8"
"Reds","120","294","10","27","27","0","7.5 %","27.6 %",".151",".215",".181",".252",".332",".250","49","-1.5","-21.7","1.9","-1.0"
