"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Padres","96","262","10","52","47","5","10.3 %","21.8 %",".233",".404",".332",".402",".565",".400","150","0.2","17.3","2.4","2.7"
"Braves","87","245","15","50","48","0","8.6 %","20.4 %",".276",".366",".327",".395",".604",".411","152","-0.3","16.4","1.9","2.6"
"Indians","93","293","13","49","47","10","9.9 %","17.1 %",".231",".332",".304",".373",".535",".377","133","1.9","14.3","1.5","2.5"
"Athletics","94","270","12","48","42","1","8.9 %","15.9 %",".257",".296",".278",".356",".535",".370","136","0.2","12.6","0.5","2.2"
"Dodgers","103","266","14","38","38","3","9.8 %","19.5 %",".239",".314",".286",".361",".526",".368","129","0.6","10.8","2.9","2.2"
"Rockies","96","274","10","59","57","1","7.3 %","18.6 %",".208",".420",".363",".412",".571",".407","138","-0.8","12.5","0.6","2.1"
"Red Sox","90","288","11","42","40","5","9.7 %","19.8 %",".193",".356",".307",".380",".500",".370","128","0.2","10.5","0.9","2.1"
"Yankees","92","275","14","51","51","3","12.4 %","20.7 %",".219",".327",".291",".382",".511",".375","136","0.0","12.7","-1.6","2.0"
"Angels","104","290","14","43","41","3","8.3 %","18.3 %",".230",".303",".284",".346",".514",".356","125","-0.1","9.2","-0.4","1.9"
"Astros","91","266","12","35","34","2","10.9 %","19.9 %",".215",".302",".270",".357",".485",".356","127","0.2","9.0","-0.4","1.7"
"Mets","104","274","9","35","34","8","9.9 %","18.6 %",".178",".319",".278",".361",".456",".348","119","0.7","7.7","1.1","1.7"
"Nationals","85","217","15","40","40","7","8.3 %","18.4 %",".286",".286",".286",".346",".573",".373","124","0.8","7.4","1.0","1.5"
"Diamondbacks","87","250","10","27","27","4","8.8 %","21.2 %",".196",".308",".269",".345",".466",".340","107","1.1","3.3","2.6","1.4"
"Pirates","73","195","5","31","31","1","5.1 %","14.9 %",".228",".345",".311",".351",".539",".362","127","-0.5","6.4","-1.4","1.1"
"Reds","102","258","11","32","31","1","8.5 %","23.3 %",".215",".292",".251",".335",".466",".336","107","-0.9","1.1","1.6","1.1"
"White Sox","77","188","8","23","20","1","5.3 %","26.1 %",".193",".361",".290",".335",".483",".344","117","-0.2","3.8","-1.0","0.9"
"Mariners","101","267","9","34","34","3","8.2 %","25.5 %",".174",".307",".250",".322",".424",".317","100","0.0","0.0","-1.3","0.8"
"Blue Jays","99","263","15","35","35","1","9.1 %","25.1 %",".238",".248",".230",".300",".468",".320","99","-0.3","-0.8","-1.0","0.7"
"Cardinals","109","276","11","33","31","9","8.7 %","22.5 %",".176",".253",".225",".299",".402",".297","83","1.4","-5.0","3.2","0.7"
"Rangers","92","259","10","32","28","6","9.3 %","27.8 %",".203",".285",".228",".305",".431",".311","84","0.7","-4.7","0.0","0.4"
"Phillies","84","223","7","21","19","3","10.8 %","24.2 %",".150",".263",".218",".309",".368",".294","78","0.4","-6.3","3.1","0.4"
"Giants","101","252","6","29","27","2","8.3 %","23.8 %",".151",".282",".231",".295",".382",".288","78","0.1","-7.3","1.9","0.3"
"Brewers","100","261","8","24","21","4","9.6 %","19.9 %",".132",".247",".220",".308",".352",".288","74","0.4","-8.9","3.2","0.3"
"Cubs","87","212","8","22","21","2","5.7 %","27.4 %",".169",".285",".231",".278",".400",".284","73","0.4","-7.7","1.6","0.1"
"Twins","94","288","9","22","22","0","8.3 %","21.5 %",".151",".271",".232",".307",".382",".293","80","-0.9","-8.4","-1.8","0.0"
"Royals","92","259","7","33","32","6","5.0 %","20.1 %",".138",".283",".246",".284",".383",".283","71","0.4","-9.4","-0.4","-0.1"
"Marlins","107","265","5","22","20","1","4.5 %","23.8 %",".109",".307",".243",".292",".352",".277","72","-1.6","-11.4","1.3","-0.1"
"Rays","104","248","5","26","25","4","6.5 %","25.0 %",".136",".265",".211",".267",".346",".263","64","0.8","-10.8","0.2","-0.2"
"Tigers","76","176","4","18","16","1","5.1 %","30.7 %",".146",".280",".207",".251",".354",".256","55","-0.9","-11.1","-2.3","-0.7"
"Orioles","100","259","4","19","16","4","7.7 %","24.3 %",".077",".256",".202",".268",".279",".241","44","0.1","-18.5","-1.8","-1.1"
