"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Twins","95","268","19","44","43","1","8.2 %","17.5 %",".314",".285",".286",".347",".600",".388","144","-0.2","14.8","-0.6","2.3"
"Cardinals","94","248","13","40","37","2","11.7 %","19.0 %",".243",".335",".304",".388",".547",".388","141","-0.4","12.8","2.1","2.2"
"Phillies","109","318","11","39","39","3","8.8 %","21.7 %",".176",".325",".275",".344",".451",".335","106","0.5","2.8","3.4","1.6"
"Diamondbacks","86","245","9","31","29","5","8.6 %","25.7 %",".190",".359",".282",".358",".472",".348","116","0.8","5.8","2.6","1.6"
"Rays","95","234","10","34","34","4","10.7 %","25.2 %",".254",".328",".268",".355",".522",".364","132","-1.3","8.2","-0.6","1.5"
"Angels","90","238","7","29","28","1","9.7 %","14.7 %",".183",".306",".284",".357",".466",".347","119","-0.4","5.5","1.1","1.5"
"White Sox","85","240","11","32","31","10","10.8 %","22.5 %",".205",".315",".271",".358",".476",".354","123","0.8","8.0","-2.4","1.4"
"Rangers","79","223","9","41","37","8","10.8 %","19.7 %",".236",".296",".262",".351",".497",".357","116","1.1","5.2","-1.0","1.2"
"Brewers","110","252","14","31","31","1","8.7 %","29.8 %",".232",".300",".246",".313",".478",".328","102","-0.4","0.2","2.6","1.1"
"Nationals","84","226","7","24","24","4","9.7 %","27.4 %",".176",".362",".271",".353",".447",".341","105","-0.1","1.3","1.5","1.0"
"Astros","69","196","8","24","24","3","10.2 %","20.9 %",".199",".276",".246",".337",".444",".333","110","0.1","2.7","0.3","1.0"
"Braves","94","236","9","28","28","3","11.4 %","28.8 %",".202",".315",".241",".338",".443",".331","104","0.0","1.1","1.0","0.9"
"Blue Jays","97","270","10","38","38","2","7.4 %","24.4 %",".180",".333",".273",".331",".453",".331","106","-0.7","1.2","-1.3","0.9"
"Royals","94","267","11","28","28","8","13.5 %","23.6 %",".194",".256",".225",".330",".419",".317","96","-0.7","-2.2","0.7","0.8"
"Indians","88","234","4","34","29","6","10.7 %","23.1 %",".099",".338",".261",".356",".360",".314","92","1.0","-1.3","1.0","0.8"
"Yankees","80","215","10","31","29","2","8.8 %","20.5 %",".215",".259",".241",".313",".455",".323","101","0.2","0.4","-0.5","0.7"
"Orioles","103","270","10","29","28","5","7.4 %","20.4 %",".190",".293",".258",".315",".448",".320","97","0.3","-0.7","-2.2","0.6"
"Rockies","87","239","11","32","32","6","7.5 %","25.9 %",".242",".324",".270",".325",".512",".344","97","-1.2","-2.8","1.3","0.6"
"Mets","89","241","6","22","21","2","8.3 %","19.5 %",".136",".302",".257",".328",".393",".309","93","-0.8","-3.2","0.9","0.5"
"Cubs","65","192","3","22","21","0","12.0 %","18.8 %",".130",".276",".230",".349",".360",".311","90","-0.1","-3.1","2.0","0.5"
"Dodgers","99","253","8","28","28","2","12.6 %","22.5 %",".157",".255",".217",".319",".373",".297","84","0.1","-5.5","2.4","0.5"
"Mariners","101","269","15","30","30","3","12.3 %","27.9 %",".234",".234",".209",".309",".443",".318","101","-0.8","-0.4","-4.8","0.4"
"Tigers","71","194","4","21","19","3","5.2 %","22.7 %",".155",".318",".259",".320",".414",".310","91","0.0","-2.2","-1.7","0.3"
"Giants","81","198","5","17","17","4","6.1 %","25.8 %",".131",".252",".202",".263",".333",".256","58","0.2","-10.8","2.3","-0.2"
"Red Sox","84","209","7","20","20","1","6.2 %","24.9 %",".163",".248",".211",".273",".374",".274","64","0.0","-10.0","-0.4","-0.3"
"Athletics","72","172","3","12","12","1","7.6 %","20.3 %",".104",".229",".195",".267",".299",".249","54","0.1","-10.1","0.1","-0.4"
"Padres","81","211","7","13","13","3","7.1 %","29.9 %",".149",".242",".191",".256",".340",".257","58","-0.5","-12.5","1.6","-0.4"
"Pirates","69","169","4","19","18","1","7.1 %","26.0 %",".118",".267",".211",".271",".329",".255","55","-0.1","-10.2","-0.5","-0.5"
"Marlins","93","231","3","15","12","4","8.2 %","29.9 %",".077",".270",".192",".268",".269",".241","49","0.1","-15.7","1.1","-0.7"
"Reds","113","244","9","22","22","2","4.9 %","24.2 %",".154",".191",".175",".221",".329",".233","37","-1.7","-22.2","0.3","-1.4"
