"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Nationals","98","331","21","71","68","4","10.9 %","16.9 %",".325",".363",".343",".418",".668",".441","172","-0.3","30.8","2.9","4.3"
"Brewers","93","264","14","38","38","4","11.0 %","21.2 %",".234",".340",".299",".380",".532",".379","133","0.3","11.7","2.6","2.2"
"Mariners","87","239","14","40","36","6","12.1 %","18.4 %",".289",".277",".270",".366",".559",".380","143","1.2","14.1","-1.0","2.1"
"Angels","111","291","11","40","39","3","10.0 %","19.9 %",".201",".314",".274",".348",".475",".345","118","0.4","7.1","1.6","1.8"
"Yankees","74","229","15","29","28","1","4.4 %","28.8 %",".263",".350",".290",".323",".553",".359","126","0.3","7.7","0.8","1.6"
"Cardinals","99","258","8","35","32","3","12.0 %","20.9 %",".154",".313",".262",".359",".416",".336","108","0.6","3.3","3.7","1.5"
"Twins","86","244","10","42","41","1","6.1 %","21.7 %",".223",".350",".299",".348",".522",".361","125","0.2","8.0","-1.6","1.5"
"Astros","92","263","9","31","30","1","10.6 %","18.3 %",".178",".314",".278",".359",".457",".346","119","-1.0","5.4","-0.3","1.4"
"Dodgers","88","229","10","29","29","2","12.2 %","26.2 %",".226",".302",".246",".342",".472",".340","112","0.6","4.1","1.7","1.3"
"Red Sox","78","194","8","32","30","1","8.2 %","20.1 %",".249",".333",".295",".349",".543",".367","126","-0.5","5.7","0.7","1.3"
"Rockies","100","274","11","43","41","3","8.4 %","20.8 %",".182",".335",".293",".355",".475",".348","101","-0.3","-0.2","1.5","1.0"
"Athletics","71","175","6","26","25","0","8.0 %","20.0 %",".190",".322",".278",".343",".468",".342","117","-0.4","3.4","0.0","0.9"
"Marlins","92","234","7","32","31","1","6.4 %","24.8 %",".162",".342",".273",".325",".435",".322","102","-1.1","-0.7","0.5","0.7"
"White Sox","93","253","8","35","34","1","4.3 %","24.1 %",".188",".323",".265",".304",".453",".316","98","0.5","-0.2","-2.4","0.6"
"Cubs","86","215","10","30","28","2","11.2 %","21.9 %",".193",".237",".219",".316",".412",".311","90","0.0","-3.1","2.1","0.6"
"Giants","75","192","7","26","25","0","5.7 %","25.5 %",".179",".328",".268",".307",".447",".315","97","-0.6","-1.4","0.9","0.6"
"Mets","93","242","5","31","31","4","7.0 %","19.8 %",".151",".307",".256",".321",".406",".305","92","-0.2","-2.8","0.3","0.5"
"Reds","84","220","7","21","21","4","7.7 %","29.5 %",".137",".339",".254",".320",".391",".306","85","0.4","-4.3","1.9","0.5"
"Rays","108","274","8","32","30","4","9.9 %","19.3 %",".160",".255",".226",".307",".387",".292","84","1.1","-4.6","-1.0","0.4"
"Indians","83","217","6","22","21","3","8.3 %","22.6 %",".157",".282",".234",".298",".391",".295","78","-0.2","-6.6","2.0","0.3"
"Diamondbacks","87","211","9","28","27","3","9.0 %","19.9 %",".205",".227",".216",".284",".421",".294","78","0.2","-5.9","2.0","0.3"
"Orioles","96","256","9","26","25","2","9.4 %","18.4 %",".171",".246",".225",".322",".396",".311","91","-0.4","-3.3","-3.0","0.3"
"Braves","90","227","8","24","24","5","7.9 %","27.8 %",".190",".248",".200",".283",".390",".286","70","0.5","-8.8","2.8","0.1"
"Phillies","75","194","2","24","23","1","12.4 %","24.2 %",".138",".271",".204",".311",".341",".286","73","-0.1","-7.4","1.9","0.1"
"Tigers","96","270","9","25","25","1","4.8 %","34.8 %",".157",".340",".240",".278",".398",".285","74","-0.7","-9.8","-1.3","-0.1"
"Rangers","117","316","9","34","31","9","7.6 %","26.6 %",".125",".297",".233",".298",".358",".284","65","0.9","-13.2","-3.0","-0.5"
"Blue Jays","91","210","7","13","13","1","6.2 %","26.7 %",".152",".246",".203",".252",".355",".259","58","-0.7","-12.1","-0.7","-0.5"
"Padres","87","208","5","15","13","1","5.8 %","26.4 %",".103",".269",".211",".257",".314",".248","51","-1.1","-14.6","2.0","-0.6"
"Pirates","108","243","3","10","10","6","7.0 %","17.7 %",".072",".226",".194",".256",".266",".230","39","1.0","-18.7","-0.3","-1.1"
"Royals","82","207","3","14","14","0","5.8 %","22.2 %",".068",".222",".183",".229",".251",".211","25","-0.2","-20.6","-0.5","-1.3"
