"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Angels","106","277","11","37","36","1","9.7 %","14.8 %",".223",".304",".289",".365",".512",".365","131","-0.5","10.6","1.2","2.1"
"Twins","94","271","17","42","41","1","8.5 %","17.7 %",".282",".265",".265",".332",".547",".363","126","-0.2","9.0","-0.9","1.7"
"Astros","70","205","12","31","31","2","11.2 %","19.5 %",".274",".270",".263",".356",".537",".369","136","0.0","9.2","0.1","1.6"
"Cardinals","92","241","9","37","34","2","10.4 %","18.7 %",".185",".335",".294",".370",".479",".359","122","-0.4","6.5","2.1","1.6"
"Brewers","110","257","16","35","35","3","9.3 %","31.5 %",".255",".313",".251",".327",".506",".345","113","0.0","4.3","2.7","1.5"
"Phillies","101","298","9","37","37","1","9.7 %","21.1 %",".160",".328",".275",".351",".435",".335","106","0.0","2.1","3.4","1.5"
"Rangers","79","224","10","44","41","5","11.2 %","20.5 %",".254",".309",".275",".360",".528",".369","123","0.6","7.1","-1.1","1.3"
"Yankees","82","226","11","36","33","2","8.8 %","20.4 %",".231",".299",".271",".344",".503",".354","120","0.2","6.1","-0.8","1.3"
"Rays","94","233","10","29","29","3","9.4 %","28.3 %",".246",".326",".256",".335",".502",".347","121","-1.5","4.5","-0.5","1.2"
"Mariners","100","278","17","34","34","3","12.9 %","24.1 %",".263",".244",".229",".335",".492",".347","121","-0.4","6.9","-4.7","1.2"
"Nationals","84","224","10","26","26","3","9.8 %","29.0 %",".224",".344",".265",".347",".490",".350","112","-0.7","2.6","1.4","1.1"
"Rockies","91","243","10","32","32","7","8.2 %","26.3 %",".236",".366",".292",".353",".528",".363","112","-0.6","2.4","1.0","1.1"
"Blue Jays","96","271","9","39","39","4","6.6 %","23.6 %",".166",".356",".291",".338",".457",".335","108","-0.3","2.6","-1.2","1.1"
"Braves","93","243","8","32","32","0","9.1 %","25.9 %",".187",".333",".262",".340",".449",".334","105","-0.6","1.1","0.6","0.9"
"Orioles","102","275","10","32","31","7","7.3 %","20.0 %",".183",".309",".270",".327",".452",".327","102","1.1","1.7","-2.3","0.9"
"Indians","90","238","5","31","26","6","10.9 %","25.2 %",".102",".348",".262",".359",".364",".319","94","1.1","-0.7","1.2","0.9"
"Diamondbacks","84","239","7","24","23","5","9.2 %","25.5 %",".153",".310",".244",".329",".397",".309","94","0.7","-1.7","2.6","0.8"
"White Sox","82","234","10","30","28","7","9.0 %","21.8 %",".181",".295",".257",".333",".438",".329","107","0.6","2.7","-2.4","0.8"
"Mets","89","240","9","23","22","2","8.8 %","20.4 %",".171",".273",".242",".321",".412",".313","95","-0.8","-2.7","1.1","0.6"
"Cubs","80","225","3","24","23","0","11.1 %","19.1 %",".132",".276",".226",".342",".358",".307","87","-0.1","-4.3","2.2","0.5"
"Giants","80","208","6","20","20","4","7.7 %","23.1 %",".153",".287",".237",".303",".389",".295","84","-0.2","-4.7","2.7","0.5"
"Dodgers","101","254","9","27","27","2","12.6 %","24.0 %",".170",".248",".211",".313",".381",".296","84","-0.4","-6.0","2.5","0.5"
"Royals","94","267","10","25","25","8","11.6 %","28.8 %",".185",".270",".216",".307",".401",".300","84","-0.6","-6.2","1.0","0.4"
"Tigers","72","185","4","21","19","4","3.2 %","21.6 %",".175",".323",".269",".308",".444",".313","92","0.0","-1.8","-1.5","0.3"
"Red Sox","88","221","7","20","20","4","9.0 %","24.9 %",".148",".250",".209",".286",".357",".274","65","0.2","-10.1","-0.2","-0.2"
"Padres","81","210","6","13","13","3","6.7 %","30.0 %",".139",".264",".201",".262",".340",".260","60","-0.9","-12.3","1.9","-0.4"
"Marlins","86","214","2","14","11","3","8.4 %","29.9 %",".068",".283",".198",".276",".266",".244","51","-0.2","-14.3","1.3","-0.6"
"Athletics","77","170","1","9","8","0","8.8 %","18.2 %",".060",".217",".181",".265",".242",".230","41","-0.2","-13.0","0.1","-0.7"
"Pirates","71","167","5","17","16","1","7.2 %","25.7 %",".127",".233",".193",".256",".320",".247","47","-0.1","-11.8","-0.9","-0.7"
"Reds","106","242","9","20","20","2","4.5 %","25.2 %",".145",".188",".171",".211",".316",".223","30","-1.6","-24.1","0.6","-1.5"
