"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Blue Jays","100","274","19","49","49","2","11.7 %","19.0 %",".311",".308",".298",".381",".609",".406","157","0.1","20.0","-1.3","2.8"
"Giants","89","248","11","49","47","0","8.5 %","18.1 %",".258",".367",".326",".390",".584",".401","153","-0.4","16.8","1.7","2.6"
"Red Sox","81","209","13","42","41","1","6.7 %","17.7 %",".264",".354",".332",".375",".596",".401","150","-0.2","13.0","0.7","2.0"
"Cubs","94","276","13","37","37","0","7.6 %","25.7 %",".240",".329",".272",".337",".512",".354","118","0.0","6.5","2.4","1.7"
"Yankees","80","217","8","44","43","1","11.5 %","24.9 %",".206",".375",".296",".377",".503",".369","131","-0.1","8.3","1.0","1.6"
"Athletics","85","244","11","41","37","1","12.3 %","22.5 %",".218",".297",".256",".357",".474",".353","124","-0.5","6.9","0.5","1.6"
"Braves","90","228","12","37","36","5","6.6 %","25.0 %",".255",".329",".279",".335",".534",".357","118","0.6","6.1","1.4","1.4"
"Dodgers","88","244","7","37","35","0","11.1 %","20.9 %",".177",".307",".258",".351",".435",".335","111","0.0","3.6","2.2","1.3"
"Orioles","87","236","10","41","40","1","8.1 %","28.0 %",".209",".368",".284",".350",".493",".355","120","-0.9","5.1","-2.8","1.0"
"Pirates","105","257","9","37","37","2","5.4 %","17.1 %",".199",".321",".292",".335",".492",".343","112","-0.3","3.6","-1.4","1.0"
"Astros","77","198","6","27","26","3","8.6 %","15.7 %",".176",".291",".267",".335",".443",".326","107","0.3","2.1","0.4","0.9"
"White Sox","92","231","11","34","34","1","4.3 %","24.7 %",".201",".333",".285",".317",".486",".333","110","0.7","3.5","-2.9","0.8"
"Twins","82","240","12","29","26","2","6.3 %","19.6 %",".211",".287",".265",".314",".475",".331","105","-1.0","0.5","-0.5","0.8"
"Reds","101","258","8","29","28","5","6.2 %","20.2 %",".142",".316",".272",".332",".414",".318","92","0.1","-2.8","2.2","0.8"
"Rays","99","258","7","33","30","8","8.5 %","26.4 %",".163",".308",".240",".310",".403",".305","92","1.1","-1.6","-0.1","0.7"
"Padres","105","259","12","30","30","3","6.2 %","23.6 %",".197",".280",".247",".295",".444",".309","91","-0.1","-3.4","2.2","0.7"
"Phillies","84","233","6","31","28","2","8.6 %","21.0 %",".130",".305",".256",".328",".386",".309","88","0.1","-3.9","3.3","0.7"
"Marlins","92","225","5","26","25","0","6.2 %","25.8 %",".149",".349",".269",".320",".418",".314","96","-1.4","-2.6","1.1","0.6"
"Rockies","76","194","6","33","29","1","6.7 %","22.2 %",".174",".362",".298",".344",".472",".342","94","0.2","-1.5","-0.1","0.4"
"Indians","82","229","4","23","20","2","8.7 %","16.6 %",".127",".305",".265",".333",".392",".311","88","-0.7","-4.3","0.7","0.4"
"Mets","76","187","5","19","19","2","4.8 %","21.9 %",".127",".336",".277",".323",".405",".309","94","-0.7","-2.4","0.6","0.4"
"Tigers","93","242","7","31","31","3","7.4 %","24.4 %",".151",".320",".257",".324",".408",".314","93","0.0","-2.2","-2.7","0.4"
"Nationals","80","220","8","21","20","6","8.6 %","19.5 %",".183",".260",".234",".311",".416",".309","86","-0.2","-4.3","0.5","0.3"
"Diamondbacks","79","197","3","19","18","0","5.6 %","23.4 %",".104",".336",".264",".311",".368",".291","76","0.2","-6.3","2.4","0.2"
"Angels","93","233","6","23","23","1","8.6 %","19.3 %",".124",".275",".239",".309",".364",".292","82","-0.3","-5.8","-0.2","0.2"
"Royals","93","261","6","27","25","2","7.3 %","24.5 %",".143",".314",".249",".305",".392",".296","80","-0.9","-7.5","0.2","0.2"
"Cardinals","91","228","8","22","21","2","6.1 %","24.6 %",".156",".289",".241",".289",".396",".288","78","-0.2","-6.9","1.3","0.2"
"Mariners","86","222","10","18","17","3","10.4 %","27.9 %",".168",".248",".208",".294",".376",".288","81","-0.9","-6.3","-1.5","0.0"
"Brewers","104","251","8","19","17","4","9.2 %","28.3 %",".164",".225",".182",".273",".345",".264","58","-0.4","-14.5","2.5","-0.4"
"Rangers","81","215","5","24","21","6","7.9 %","31.2 %",".147",".293",".215",".277",".361",".272","59","0.0","-11.3","-0.8","-0.4"
