"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Phillies","108","275","14","39","38","5","10.9 %","22.2 %",".243",".289",".259",".344",".502",".349","115","1.2","6.4","3.4","1.8"
"Mets","101","278","16","37","36","3","8.3 %","18.7 %",".242",".286",".274",".338",".516",".354","124","-0.8","8.0","1.1","1.8"
"Pirates","91","248","10","44","44","2","8.9 %","14.1 %",".230",".341",".323",".381",".553",".384","140","-0.4","12.6","-3.0","1.7"
"Mariners","84","247","7","41","39","4","12.1 %","21.1 %",".199",".331",".275",".367",".474",".356","127","0.6","9.0","-0.5","1.7"
"Yankees","86","222","13","37","37","0","8.1 %","25.2 %",".244",".353",".299",".357",".542",".372","134","-0.1","9.5","-0.6","1.6"
"Indians","88","220","11","31","30","5","6.4 %","22.3 %",".235",".338",".295",".344",".530",".362","124","0.0","6.7","1.0","1.5"
"Dodgers","104","276","15","37","37","3","7.2 %","21.0 %",".246",".277",".258",".319",".504",".336","108","0.7","3.5","3.0","1.5"
"Padres","73","213","11","32","32","6","10.8 %","23.5 %",".232",".304",".265",".354",".497",".355","121","0.5","6.2","1.2","1.4"
"Red Sox","92","243","6","34","32","2","7.4 %","21.0 %",".182",".370",".305",".362",".486",".353","117","-0.4","4.8","0.6","1.4"
"Blue Jays","89","247","9","37","34","4","8.5 %","27.5 %",".167",".381",".293",".354",".459",".342","114","0.2","4.6","-1.1","1.2"
"Astros","86","231","9","22","22","0","8.2 %","18.2 %",".186",".319",".286",".343",".471",".342","117","-1.1","3.8","-0.8","1.1"
"Brewers","87","227","10","29","27","6","11.5 %","26.0 %",".211",".290",".241",".327",".452",".328","100","1.1","0.9","2.7","1.1"
"Rangers","77","224","12","29","29","4","6.3 %","25.9 %",".239",".338",".289",".330",".527",".351","109","-0.5","2.2","-1.1","0.9"
"Nationals","85","237","9","37","34","5","7.6 %","21.5 %",".187",".298",".258",".332",".445",".326","97","0.4","-0.9","1.3","0.8"
"Angels","89","223","8","27","27","1","9.0 %","21.5 %",".134",".329",".279",".345",".413",".325","104","-1.0","0.0","0.0","0.8"
"Cubs","104","248","8","33","29","6","8.5 %","22.6 %",".169",".311",".258",".324",".427",".318","94","0.4","-1.6","1.5","0.8"
"Braves","105","268","13","38","37","4","9.0 %","24.6 %",".211",".258",".227",".302",".438",".313","90","0.9","-2.7","1.6","0.7"
"Athletics","88","215","10","21","20","2","5.1 %","19.1 %",".205",".248",".235",".288",".440",".303","91","0.5","-2.0","1.0","0.6"
"Diamondbacks","103","262","6","35","33","9","8.0 %","18.7 %",".136",".290",".250",".312",".386",".298","80","2.2","-5.0","2.8","0.6"
"Orioles","74","195","6","28","27","3","8.7 %","25.1 %",".182",".344",".273",".335",".455",".332","105","-0.1","1.1","-1.8","0.6"
"White Sox","88","234","6","30","29","2","5.1 %","27.4 %",".146",".368",".277",".326",".423",".318","99","0.4","-0.1","-2.5","0.6"
"Rays","93","260","7","28","27","1","6.5 %","20.8 %",".147",".260",".224",".300",".371",".290","82","0.3","-5.8","0.2","0.3"
"Royals","82","231","6","29","28","4","6.1 %","22.1 %",".154",".298",".245",".314",".399",".304","86","-0.5","-4.7","-0.5","0.3"
"Giants","100","256","7","28","28","1","8.6 %","19.5 %",".187",".247",".217",".290",".404",".291","81","-0.7","-7.2","1.4","0.2"
"Twins","90","264","8","31","29","1","5.3 %","23.1 %",".131",".324",".266",".318",".398",".306","88","-0.8","-4.9","-2.2","0.2"
"Reds","76","186","7","23","23","4","7.5 %","28.5 %",".180",".290",".228",".306",".407",".306","85","-0.4","-4.4","0.5","0.2"
"Cardinals","71","183","3","16","14","4","8.2 %","19.1 %",".108",".271",".228",".291",".335",".273","70","0.9","-6.5","1.9","0.1"
"Marlins","84","218","5","24","22","1","6.0 %","26.6 %",".134",".309",".238",".294",".371",".284","76","-1.2","-8.1","1.5","0.0"
"Tigers","85","215","5","14","13","1","6.0 %","22.3 %",".135",".277",".230",".279",".365",".275","68","0.0","-9.0","-3.2","-0.4"
"Rockies","100","261","8","27","27","3","5.7 %","31.8 %",".160",".286",".214",".258",".374",".265","46","-0.2","-19.5","0.0","-1.1"
