"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Angels","98","280","12","44","43","2","8.9 %","14.3 %",".216",".276",".269",".350",".486",".349","122","0.2","7.8","-0.5","1.7"
"Brewers","87","227","9","27","27","4","9.7 %","20.7 %",".188",".327",".282",".351",".470",".348","112","0.7","3.8","2.5","1.3"
"Mariners","99","295","15","40","40","6","13.2 %","24.4 %",".210",".248",".222",".336",".433",".330","109","1.8","5.2","-3.2","1.2"
"Rays","90","277","9","38","34","1","7.9 %","23.5 %",".154",".341",".275",".349",".429",".333","111","-1.3","2.6","-0.1","1.2"
"Mets","81","219","12","24","23","1","7.3 %","20.5 %",".213",".284",".264",".330",".477",".340","114","-0.4","3.5","0.7","1.1"
"Braves","87","233","9","32","30","3","9.4 %","20.6 %",".216",".275",".245",".325",".461",".330","101","0.7","1.0","1.7","1.0"
"Twins","82","226","13","32","32","2","6.6 %","23.5 %",".263",".271",".249",".314",".512",".341","112","-0.8","2.6","-0.4","1.0"
"Indians","83","206","14","31","30","2","6.3 %","20.4 %",".287",".235",".245",".288",".532",".330","102","0.1","0.6","1.4","0.9"
"Athletics","102","281","11","35","33","2","7.1 %","25.3 %",".184",".305",".254",".310",".438",".315","99","-0.6","-1.3","0.4","0.9"
"Pirates","85","221","7","27","27","3","4.5 %","20.8 %",".207",".322",".276",".313",".483",".329","102","0.4","0.7","-0.5","0.7"
"Tigers","85","231","7","26","25","6","6.9 %","23.8 %",".165",".351",".283",".338",".448",".332","106","1.0","2.5","-3.4","0.7"
"Cubs","89","248","7","37","37","3","10.9 %","22.6 %",".172",".297",".247",".332",".419",".318","93","-0.2","-2.7","1.7","0.7"
"Dodgers","80","238","6","30","28","2","8.4 %","25.2 %",".174",".315",".249",".314",".423",".304","89","0.6","-3.1","2.4","0.7"
"Marlins","85","236","6","35","35","2","6.4 %","25.4 %",".177",".331",".260",".318",".437",".317","98","-1.1","-1.7","0.9","0.7"
"Padres","102","259","11","33","32","3","10.8 %","25.1 %",".181",".270",".229",".315",".410",".307","89","0.1","-3.7","2.0","0.7"
"Astros","103","299","8","35","34","9","9.7 %","11.4 %",".154",".227",".227",".302",".381",".289","80","1.3","-6.3","1.4","0.6"
"Red Sox","99","266","6","39","37","3","9.0 %","20.7 %",".169",".296",".249",".317",".418",".309","86","-0.1","-4.9","1.0","0.5"
"Rangers","96","277","5","38","33","8","7.9 %","21.7 %",".122",".342",".278",".344",".400",".320","90","0.5","-3.1","-1.6","0.5"
"Nationals","84","223","6","31","29","0","9.0 %","20.6 %",".179",".290",".245",".320",".423",".315","89","-0.6","-4.6","1.6","0.4"
"Phillies","80","213","8","26","24","0","6.6 %","21.1 %",".199",".259",".230",".288",".429",".296","80","-0.6","-6.6","3.5","0.4"
"Giants","84","226","6","24","24","2","8.4 %","21.7 %",".137",".278",".234",".301",".371",".286","78","0.3","-6.4","1.0","0.2"
"White Sox","72","177","6","17","17","0","5.6 %","26.0 %",".151",".289",".235",".282",".386",".285","77","-0.5","-5.8","-0.7","0.0"
"Yankees","79","225","9","27","26","0","9.3 %","21.3 %",".179",".238",".219",".289",".398",".291","81","-0.9","-6.9","-1.7","-0.1"
"Blue Jays","80","214","8","20","17","2","7.9 %","18.2 %",".154",".230",".215",".285",".369",".282","73","0.1","-7.3","-1.0","-0.1"
"Orioles","87","238","11","24","23","5","5.0 %","29.0 %",".178",".264",".219",".274",".397",".285","73","0.2","-8.0","-2.4","-0.2"
"Royals","79","211","5","15","15","4","3.8 %","31.3 %",".124",".321",".233",".262",".356",".263","58","0.6","-10.7","0.9","-0.2"
"Diamondbacks","83","219","8","25","25","3","7.3 %","19.2 %",".169",".217",".204",".265",".373",".267","61","0.0","-11.5","1.9","-0.2"
"Rockies","78","223","5","27","26","4","5.8 %","26.5 %",".143",".312",".241",".294",".384",".287","59","0.6","-11.9","0.7","-0.4"
"Cardinals","72","164","5","11","11","6","6.1 %","32.9 %",".112",".245",".184",".233",".296",".226","39","1.3","-12.3","1.5","-0.5"
"Reds","72","178","2","9","8","3","6.7 %","24.2 %",".104",".233",".183",".242",".287",".223","29","0.1","-16.7","1.1","-0.9"
