"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","83","223","12","51","50","0","12.1 %","18.8 %",".269",".418",".368",".444",".637",".444","184","0.0","23.9","-0.3","3.1"
"Red Sox","84","214","10","40","38","1","7.9 %","15.4 %",".249",".395",".363",".413",".611",".420","163","-0.7","16.6","0.5","2.4"
"Phillies","105","285","16","52","49","3","9.5 %","21.4 %",".252",".309",".280",".357",".532",".366","125","0.4","9.8","3.8","2.2"
"Padres","73","199","17","36","36","4","8.0 %","21.6 %",".320",".297",".292",".364",".612",".401","150","0.2","13.4","1.4","2.1"
"Dodgers","104","289","11","44","42","3","9.3 %","20.8 %",".206",".311",".269",".350",".474",".344","114","0.7","5.9","3.0","1.8"
"Mets","105","282","12","33","33","5","6.4 %","19.5 %",".180",".313",".281",".337",".461",".337","112","-0.4","4.0","1.1","1.4"
"Orioles","71","197","9","34","34","1","8.1 %","24.9 %",".233",".370",".301",".367",".534",".376","135","0.0","8.8","-2.3","1.3"
"Blue Jays","86","227","14","37","37","3","7.9 %","26.0 %",".244",".321",".278",".333",".522",".354","122","0.0","6.2","-1.1","1.3"
"Cubs","102","259","11","37","35","1","9.3 %","22.8 %",".224",".294",".254",".328",".478",".337","107","-0.2","2.2","1.6","1.2"
"Pirates","81","228","10","30","30","2","7.5 %","15.4 %",".221",".299",".284",".339",".505",".351","119","-0.8","5.1","-2.4","1.0"
"Athletics","85","224","12","35","32","0","7.6 %","24.6 %",".240",".263",".235",".304",".475",".326","106","-0.8","0.9","1.2","1.0"
"Giants","101","253","6","27","26","1","9.1 %","18.2 %",".174",".293",".254",".327",".429",".319","99","-1.1","-1.7","1.4","0.8"
"Braves","103","263","11","34","33","8","6.8 %","27.0 %",".192",".296",".242",".304",".433",".310","89","1.2","-2.9","1.6","0.7"
"Diamondbacks","103","264","5","34","33","6","6.4 %","20.1 %",".128",".316",".264",".312",".393",".300","83","1.6","-4.6","2.8","0.7"
"Astros","90","229","5","21","20","1","7.0 %","17.0 %",".135",".307",".269",".322",".404",".306","93","-0.7","-2.9","-0.1","0.5"
"White Sox","92","222","8","29","29","2","4.1 %","29.7 %",".166",".364",".273",".315",".439",".317","99","0.4","0.0","-2.9","0.5"
"Royals","81","235","6","27","25","1","7.7 %","27.2 %",".163",".336",".254",".326",".416",".315","93","-1.2","-3.3","-0.7","0.4"
"Twins","90","254","10","34","32","1","5.9 %","22.0 %",".165",".304",".263",".311",".428",".311","92","-1.0","-3.5","-1.6","0.4"
"Nationals","76","230","9","31","28","7","8.3 %","20.4 %",".175",".258",".233",".306",".408",".305","84","0.5","-4.6","0.6","0.3"
"Indians","85","220","7","16","16","2","5.9 %","21.4 %",".162",".298",".255",".301",".417",".304","84","-0.3","-5.0","0.6","0.3"
"Marlins","91","219","4","32","31","1","5.5 %","26.5 %",".151",".336",".254",".301",".405",".300","87","-0.8","-4.6","0.8","0.3"
"Reds","71","182","4","16","16","6","8.8 %","22.0 %",".113",".302",".245",".331",".358",".303","82","0.5","-4.0","1.1","0.3"
"Rockies","103","263","10","41","39","1","6.8 %","27.0 %",".213",".333",".267",".314",".479",".326","85","-0.3","-6.0","-0.2","0.2"
"Mariners","83","234","6","21","20","3","10.7 %","26.5 %",".166",".270",".210",".299",".376",".291","83","-0.5","-5.6","-0.6","0.2"
"Angels","87","213","8","23","23","1","7.0 %","19.7 %",".138",".265",".241",".296",".379",".287","79","-0.6","-6.5","-0.5","0.1"
"Brewers","88","212","6","16","13","1","9.0 %","25.0 %",".164",".269",".217",".292",".381",".283","69","-1.2","-10.2","2.4","-0.1"
"Rays","90","243","8","24","23","2","6.2 %","28.8 %",".173",".222",".182",".251",".355",".258","60","0.8","-11.5","-0.1","-0.3"
"Cardinals","71","194","2","11","10","3","7.2 %","24.7 %",".079",".281",".213",".275",".292",".248","53","0.4","-11.7","1.8","-0.3"
"Rangers","76","214","7","21","19","0","6.5 %","28.5 %",".167",".273",".219",".270",".385",".274","59","-1.2","-12.6","-0.9","-0.6"
"Tigers","94","214","4","14","13","1","6.5 %","26.6 %",".113",".287",".221",".280",".333",".266","62","-0.4","-11.1","-2.8","-0.6"
