"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","98","270","19","52","51","2","9.3 %","17.0 %",".285",".315",".314",".378",".598",".400","156","-0.6","18.7","0.4","2.8"
"Angels","96","280","13","42","40","5","8.2 %","15.4 %",".220",".299",".288",".349",".508",".357","127","-0.1","9.7","0.0","1.9"
"Twins","97","285","14","36","36","2","9.8 %","20.0 %",".223",".317",".287",".361",".510",".365","128","-0.4","9.7","-0.6","1.9"
"Rockies","74","204","10","41","41","1","9.3 %","23.5 %",".289",".407",".333",".401",".622",".417","144","-0.2","11.4","0.7","1.8"
"Red Sox","67","219","12","44","42","2","16.0 %","20.1 %",".243",".317",".287",".404",".530",".393","143","-1.2","10.9","-0.2","1.8"
"Mets","61","160","7","24","23","1","11.3 %","22.5 %",".212",".379",".314",".406",".526",".394","150","-0.2","10.1","0.9","1.6"
"Dodgers","76","223","11","31","30","4","10.8 %","18.4 %",".212",".259",".249",".345",".460",".335","109","0.9","3.4","2.9","1.3"
"Giants","82","202","8","35","34","1","10.9 %","23.8 %",".213",".325",".270",".351",".483",".351","120","-0.2","5.1","1.7","1.3"
"Diamondbacks","103","289","8","26","25","5","9.0 %","24.2 %",".172",".324",".258",".334",".430",".326","98","1.1","0.1","2.6","1.2"
"Brewers","93","256","6","26","26","5","14.5 %","23.4 %",".139",".303",".241",".352",".380",".315","92","0.4","-2.4","3.1","0.9"
"Padres","73","190","7","22","21","5","5.8 %","24.7 %",".159",".333",".273",".317",".432",".315","95","-0.1","-1.6","2.4","0.7"
"Rays","78","198","7","19","17","3","8.6 %","28.3 %",".172",".325",".250",".318",".422",".314","98","0.9","0.3","-0.5","0.7"
"Pirates","106","268","6","32","31","3","6.3 %","22.0 %",".142",".341",".275",".332",".417",".319","98","-0.6","-1.6","-0.7","0.6"
"Athletics","100","279","11","22","19","3","11.1 %","23.3 %",".171",".247",".215",".306",".386",".297","87","0.1","-4.4","0.6","0.6"
"Phillies","80","239","4","37","34","1","11.3 %","19.2 %",".125",".296",".245",".333",".370",".307","85","0.5","-4.2","1.8","0.5"
"Indians","94","255","6","22","20","8","9.4 %","22.4 %",".125",".299",".246",".317",".371",".296","79","-0.2","-6.9","1.4","0.3"
"White Sox","94","240","9","25","25","6","5.4 %","26.3 %",".172",".309",".249",".297",".421",".304","90","0.6","-2.5","-2.5","0.3"
"Cardinals","86","229","3","26","23","0","10.0 %","21.0 %",".089",".291",".233",".320",".322",".286","76","-0.5","-7.9","1.8","0.1"
"Cubs","86","239","7","18","17","0","12.1 %","20.9 %",".152",".257",".221",".322",".373",".294","78","-0.7","-7.9","1.5","0.1"
"Royals","66","181","6","18","18","4","7.2 %","23.8 %",".167",".246",".210",".287",".377",".285","73","-0.5","-6.8","1.2","0.1"
"Braves","86","216","5","19","19","1","2.8 %","19.9 %",".145",".296",".251",".282",".396",".287","73","-0.4","-8.2","1.7","0.0"
"Mariners","97","263","10","29","29","4","8.0 %","22.1 %",".195",".240",".216",".285",".411",".294","86","-0.5","-5.8","-3.8","0.0"
"Rangers","87","222","9","24","24","6","11.7 %","32.9 %",".181",".252",".192",".294",".373",".288","68","1.1","-8.2","-0.8","-0.1"
"Orioles","71","193","9","16","16","3","7.3 %","29.0 %",".192",".241",".203",".269",".395",".282","73","0.5","-6.6","-2.3","-0.2"
"Reds","90","237","5","24","24","5","8.0 %","21.9 %",".126",".259",".214",".284",".340",".271","62","-0.9","-13.1","1.2","-0.4"
"Yankees","81","213","3","22","19","3","6.1 %","23.0 %",".098",".287",".228",".288",".326",".264","61","-0.3","-10.8","-2.8","-0.6"
"Marlins","67","190","0","8","8","4","6.8 %","27.9 %",".040",".301",".211",".268",".251",".233","43","0.3","-14.0","0.9","-0.7"
"Tigers","112","284","8","26","25","2","5.6 %","23.6 %",".172",".237",".202",".254",".374",".264","60","0.3","-14.4","-3.5","-0.8"
"Blue Jays","70","166","4","8","8","0","7.8 %","24.7 %",".124",".185",".157",".223",".281",".220","33","-0.8","-15.4","-0.9","-1.0"
"Nationals","83","212","2","14","14","2","5.7 %","27.8 %",".062",".239",".176",".233",".238",".211","22","0.0","-22.1","1.7","-1.3"
