"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","98","288","13","47","45","1","8.0 %","21.9 %",".251",".370",".316",".368",".567",".386","144","-0.2","15.8","0.4","2.6"
"Red Sox","99","272","14","54","53","2","5.1 %","21.7 %",".291",".361",".315",".353",".606",".391","142","-0.3","14.2","0.5","2.4"
"Twins","92","289","20","51","50","0","10.7 %","18.7 %",".292",".278",".280",".361",".572",".383","141","0.0","15.1","-1.2","2.3"
"Mariners","97","269","7","38","36","3","8.9 %","27.1 %",".175",".400",".296",".369",".471",".355","126","0.4","9.4","-0.9","1.8"
"Indians","94","305","9","39","38","6","8.9 %","15.4 %",".190",".316",".287",".355",".478",".346","111","0.2","4.5","2.3","1.7"
"Cardinals","103","272","16","40","39","7","8.5 %","24.6 %",".272",".264",".243",".310",".514",".338","111","1.3","4.8","1.5","1.5"
"Braves","69","204","7","35","35","3","10.8 %","26.5 %",".170",".379",".290",".379",".460",".360","121","0.3","5.5","2.0","1.4"
"Astros","91","232","11","34","34","1","9.5 %","23.7 %",".224",".293",".254",".333",".478",".341","116","-0.3","4.2","0.2","1.2"
"Orioles","108","298","16","44","44","9","6.7 %","27.5 %",".203",".337",".277",".333",".480",".342","111","0.9","5.0","-3.3","1.2"
"Angels","95","259","13","35","35","4","8.9 %","21.6 %",".255",".248",".234",".305",".489",".327","106","0.4","2.4","-0.2","1.1"
"Reds","92","227","10","30","30","3","6.2 %","25.6 %",".203",".350",".285",".341",".488",".348","113","-0.9","3.0","0.8","1.1"
"Brewers","99","233","8","31","31","3","13.7 %","23.2 %",".171",".282",".233",".357",".404",".329","99","0.2","-0.4","2.0","0.9"
"Nationals","103","263","7","29","27","7","10.3 %","20.9 %",".161",".302",".252",".337",".413",".321","96","1.2","-0.5","1.1","0.9"
"Diamondbacks","88","228","5","28","28","5","11.4 %","20.6 %",".146",".304",".251",".342",".397",".317","93","0.8","-1.3","2.6","0.8"
"Dodgers","69","190","6","28","28","1","11.6 %","22.6 %",".146",".271",".232",".317",".378",".298","85","0.4","-3.4","1.8","0.4"
"Phillies","78","220","7","18","17","1","5.9 %","24.5 %",".163",".296",".241",".297",".404",".296","80","0.6","-5.3","2.3","0.4"
"Rays","92","232","5","27","27","2","12.5 %","23.3 %",".149",".278",".223",".319",".371",".299","87","0.5","-3.3","-0.8","0.4"
"Rockies","97","273","7","32","31","4","10.6 %","25.3 %",".168",".329",".256",".337",".424",".324","83","-0.2","-6.4","0.2","0.2"
"Rangers","91","266","10","36","36","1","4.9 %","22.6 %",".173",".304",".261",".301",".434",".309","82","0.2","-6.0","-1.4","0.2"
"Mets","85","218","11","22","22","0","9.2 %","22.5 %",".218",".209",".202",".286",".420",".293","83","-1.1","-6.1","0.8","0.2"
"Padres","86","228","3","20","20","3","11.8 %","24.1 %",".093",".302",".232",".327",".325",".288","78","-1.4","-8.2","2.3","0.1"
"Blue Jays","90","222","10","19","19","1","7.7 %","24.8 %",".192",".210",".192",".261",".384",".274","68","-0.5","-9.6","-1.0","-0.3"
"Giants","100","246","4","17","16","1","8.1 %","24.4 %",".122",".258",".203",".276",".324",".259","60","-0.1","-13.2","1.4","-0.4"
"White Sox","90","243","7","22","22","6","4.5 %","27.6 %",".142",".260",".208",".249",".350",".254","57","1.4","-12.2","-1.6","-0.5"
"Royals","85","240","5","19","18","0","7.5 %","22.5 %",".092",".258",".212",".283",".304",".260","57","-0.7","-14.2","-0.8","-0.6"
"Cubs","99","226","8","18","18","4","4.0 %","30.5 %",".145",".248",".196",".239",".341",".245","47","0.5","-15.6","1.7","-0.6"
"Pirates","106","269","3","23","23","0","7.1 %","21.9 %",".108",".283",".225",".293",".333",".272","65","-1.2","-13.8","-1.6","-0.6"
"Athletics","104","253","6","23","21","2","9.5 %","28.5 %",".121",".208",".166",".249",".287",".236","46","0.0","-17.7","0.2","-0.8"
"Marlins","77","199","5","13","13","0","2.0 %","24.6 %",".127",".232",".196",".217",".323",".227","39","-0.9","-17.0","1.2","-0.9"
"Tigers","83","233","5","11","9","2","5.2 %","30.0 %",".115",".275",".203",".258",".318",".246","48","0.3","-15.2","-3.2","-1.0"
