"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","111","283","19","54","51","1","11.7 %","17.7 %",".310",".328",".315",".396",".625",".418","168","-0.6","24.0","-0.4","3.3"
"Athletics","105","279","17","56","56","2","7.5 %","24.4 %",".261",".335",".292",".351",".553",".373","138","0.4","14.0","1.7","2.5"
"Yankees","110","303","16","52","51","5","9.9 %","20.8 %",".266",".306",".277",".350",".542",".369","132","0.2","12.4","-1.0","2.2"
"Mets","112","260","16","35","35","3","9.6 %","21.2 %",".260",".280",".264",".342",".524",".359","128","0.0","9.2","1.0","1.8"
"Rays","108","245","9","42","41","1","10.2 %","20.0 %",".221",".352",".305",".380",".526",".376","140","-1.2","11.3","-2.1","1.7"
"White Sox","92","237","11","37","37","1","8.0 %","22.4 %",".219",".340",".295",".356",".514",".361","128","-0.5","7.9","-1.3","1.5"
"Cardinals","95","237","8","34","33","8","11.8 %","21.1 %",".197",".275",".237",".346",".434",".333","108","0.9","3.3","3.6","1.4"
"Phillies","102","226","15","33","33","7","7.5 %","24.8 %",".262",".279",".257",".316",".519",".344","111","1.5","4.6","2.1","1.4"
"Braves","114","267","14","34","32","4","12.4 %","29.2 %",".228",".303",".246",".337",".474",".337","107","0.6","2.7","2.3","1.3"
"Cubs","117","282","13","46","44","3","9.9 %","27.3 %",".211",".308",".251",".335",".462",".334","105","0.6","2.1","1.7","1.3"
"Nationals","93","226","11","31","29","3","8.8 %","22.6 %",".251",".277",".246",".323",".498",".343","109","0.1","2.6","0.9","1.0"
"Indians","76","197","8","26","25","3","10.2 %","22.3 %",".199",".306",".263",".350",".462",".343","110","-0.5","2.0","0.8","0.9"
"Rangers","87","249","9","47","43","7","7.2 %","20.9 %",".169",".339",".289",".353",".458",".345","107","0.8","2.9","-2.5","0.9"
"Brewers","126","267","9","33","32","3","12.0 %","24.0 %",".181",".263",".221",".325",".403",".310","90","0.5","-3.3","3.1","0.8"
"Blue Jays","98","234","8","28","26","3","9.0 %","26.5 %",".180",".317",".252",".326",".432",".320","98","0.1","-0.4","-0.8","0.7"
"Padres","115","272","5","29","25","4","13.2 %","25.4 %",".113",".310",".235",".346",".348",".305","89","-0.3","-4.6","2.1","0.6"
"Dodgers","100","223","8","28","26","5","8.1 %","19.7 %",".161",".252",".226",".303",".387",".298","84","1.2","-3.7","0.6","0.4"
"Royals","97","222","11","25","23","4","6.8 %","27.5 %",".201",".269",".230",".281",".431",".296","82","0.6","-5.0","0.3","0.3"
"Twins","79","188","7","20","20","0","10.1 %","21.3 %",".200",".261",".230",".316",".430",".315","93","-0.1","-1.9","-1.8","0.3"
"Tigers","88","233","4","25","25","1","8.2 %","28.8 %",".114",".362",".262",".326",".376",".304","87","-0.4","-4.5","-1.5","0.2"
"Reds","90","220","9","25","24","3","8.6 %","25.0 %",".193",".259",".223",".295",".416",".301","81","-0.2","-5.8","0.8","0.2"
"Angels","98","224","8","18","17","4","11.2 %","21.9 %",".157",".241",".212",".304",".369",".291","80","0.4","-5.3","-0.7","0.2"
"Mariners","98","206","8","23","22","6","8.7 %","32.0 %",".179",".270",".207",".283",".386",".286","79","0.3","-5.4","-0.2","0.2"
"Marlins","107","260","4","24","23","5","9.6 %","24.6 %",".100",".307",".235",".314",".335",".286","78","-1.1","-8.9","1.8","0.1"
"Pirates","117","260","3","29","25","3","6.2 %","20.8 %",".139",".301",".245",".292",".384",".286","78","0.1","-7.7","-0.8","0.0"
"Rockies","108","216","8","18","18","0","10.6 %","25.9 %",".202",".260",".218",".302",".420",".300","71","0.2","-8.8","0.8","-0.1"
"Orioles","101","221","8","26","24","1","10.0 %","24.4 %",".158",".244",".209",".294",".367",".286","74","0.3","-7.1","-2.6","-0.2"
"Giants","110","247","2","16","16","5","6.9 %","28.7 %",".071",".294",".208",".272",".279",".245","51","0.8","-15.3","1.4","-0.6"
"Diamondbacks","117","255","3","12","12","7","11.0 %","25.1 %",".081",".223",".170",".271",".251",".237","42","1.8","-18.2","3.4","-0.6"
"Red Sox","107","212","4","16","16","4","5.2 %","24.1 %",".104",".267",".214",".255",".318",".247","46","0.6","-14.4","-0.1","-0.7"
