"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Rays","88","266","12","44","43","6","13.2 %","21.4 %",".248",".371",".314",".408",".562",".403","159","0.9","21.0","-0.4","2.9"
"Athletics","84","243","18","50","48","2","5.3 %","19.8 %",".290",".325",".313",".358",".603",".394","152","-1.2","15.0","0.1","2.3"
"Astros","83","229","11","34","34","4","9.2 %","21.8 %",".239",".356",".307",".371",".546",".381","143","-0.2","12.5","0.2","2.0"
"Braves","86","239","10","38","37","4","11.3 %","23.4 %",".221",".347",".288",".370",".510",".367","125","0.9","8.3","2.1","1.8"
"Royals","104","279","10","39","38","11","10.0 %","19.4 %",".214",".313",".276",".356",".490",".353","119","0.6","7.2","1.0","1.7"
"Mets","90","250","8","39","38","4","14.8 %","22.0 %",".183",".322",".264",".377",".447",".353","121","0.1","6.9","1.2","1.6"
"Twins","61","153","9","30","27","1","7.8 %","18.3 %",".297",".353",".326",".377",".623",".410","155","-0.9","9.8","0.4","1.5"
"Reds","79","183","12","31","30","1","10.4 %","22.4 %",".308",".311",".283",".374",".591",".396","142","-1.0","9.1","0.1","1.5"
"Cardinals","88","223","9","37","32","5","9.0 %","22.0 %",".226",".304",".262",".344",".487",".346","114","1.1","4.9","2.6","1.4"
"Nationals","84","240","10","37","36","1","7.1 %","19.6 %",".205",".317",".283",".335",".489",".344","110","0.1","3.0","1.7","1.2"
"Dodgers","105","263","11","25","25","3","8.4 %","22.1 %",".194",".285",".250",".326",".444",".325","101","0.8","1.0","1.9","1.1"
"Mariners","97","274","12","41","40","5","4.7 %","28.1 %",".213",".343",".276",".311",".488",".331","110","0.1","3.4","-4.7","0.8"
"Phillies","94","254","8","26","26","2","10.2 %","22.8 %",".168",".288",".239",".323",".407",".309","88","0.3","-3.8","2.3","0.7"
"Diamondbacks","89","225","7","26","24","1","7.6 %","24.9 %",".163",".302",".243",".320",".406",".313","91","-0.1","-3.0","2.3","0.6"
"Padres","100","245","13","29","29","1","5.3 %","26.9 %",".228",".253",".223",".277",".451",".303","88","-1.5","-5.6","2.5","0.5"
"Blue Jays","76","187","6","27","24","3","9.6 %","29.4 %",".165",".327",".244",".328",".409",".315","94","0.4","-1.0","-1.0","0.4"
"Red Sox","76","186","6","27","22","2","9.7 %","18.8 %",".185",".276",".247",".330",".432",".322","97","-0.7","-1.7","-0.6","0.4"
"Brewers","85","227","8","25","25","2","7.0 %","21.1 %",".158",".270",".238",".310",".396",".303","83","-0.3","-5.5","1.6","0.3"
"Cubs","74","187","6","24","22","4","9.6 %","29.9 %",".169",".305",".229",".306",".398",".299","83","0.1","-4.3","1.4","0.3"
"Angels","77","178","6","27","25","1","11.2 %","17.4 %",".149",".244",".227",".316",".377",".296","86","-0.9","-4.3","0.8","0.3"
"Rangers","59","153","4","23","21","6","5.9 %","27.5 %",".173",".323",".245",".300",".417",".304","79","1.0","-3.7","0.1","0.2"
"Indians","92","222","7","22","20","3","11.7 %","22.1 %",".166",".246",".212",".311",".378",".293","79","-0.3","-6.7","0.2","0.1"
"White Sox","84","209","7","21","21","10","7.7 %","33.5 %",".161",".319",".229",".287",".391",".288","79","1.2","-4.4","-2.1","0.1"
"Pirates","88","222","5","17","16","4","5.9 %","26.1 %",".132",".296",".229",".282",".361",".274","68","0.0","-9.4","0.4","-0.2"
"Yankees","85","207","6","24","24","1","7.7 %","24.6 %",".130",".265",".222",".282",".351",".271","66","0.2","-8.9","-0.3","-0.2"
"Orioles","102","263","7","35","32","1","9.1 %","19.8 %",".157",".254",".221",".295",".379",".289","76","-1.2","-9.4","-2.3","-0.2"
"Tigers","73","185","4","13","13","2","4.9 %","27.0 %",".127",".308",".237",".281",".364",".276","68","-0.4","-8.0","-1.5","-0.3"
"Marlins","87","221","5","13","13","3","7.7 %","31.7 %",".104",".273",".199",".262",".303",".247","53","-1.6","-15.5","0.3","-0.8"
"Giants","103","269","4","22","21","1","7.4 %","26.0 %",".121",".240",".188",".251",".308",".236","43","-0.8","-21.0","3.3","-0.9"
"Rockies","95","236","4","15","14","2","5.9 %","28.4 %",".096",".236",".179",".227",".275",".217","14","-0.2","-27.3","1.5","-1.8"
