"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Cubs","122","283","15","61","59","2","9.2 %","22.3 %",".261",".353",".306",".387",".567",".394","144","0.4","16.6","1.8","2.7"
"Mariners","98","247","10","36","35","5","14.2 %","24.3 %",".184",".360",".290",".394",".473",".370","135","0.7","11.7","-0.2","2.0"
"Yankees","95","261","11","46","44","3","11.5 %","20.7 %",".219",".331",".285",".375",".504",".371","133","-0.7","10.2","-0.3","1.9"
"Rockies","122","275","14","46","45","2","10.9 %","21.8 %",".265",".337",".294",".377",".559",".385","124","0.2","8.7","0.8","1.8"
"Athletics","108","275","16","43","43","2","9.5 %","27.3 %",".265",".284",".245",".324",".510",".344","118","0.5","6.8","1.7","1.8"
"Astros","98","243","13","31","31","5","14.0 %","20.6 %",".230",".281",".258",".362",".488",".357","128","0.1","8.5","-0.6","1.6"
"Cardinals","115","265","13","35","31","12","12.1 %","27.9 %",".228",".252",".214",".318",".442",".321","101","2.2","2.5","3.7","1.4"
"Mets","110","251","17","37","37","2","8.4 %","17.9 %",".270",".220",".235",".311",".504",".338","114","-0.1","4.2","1.2","1.3"
"White Sox","115","290","13","40","40","1","5.5 %","25.2 %",".188",".357",".297",".333",".485",".340","114","-0.5","4.5","-2.1","1.2"
"Blue Jays","101","239","9","35","32","3","8.4 %","25.9 %",".208",".352",".283",".345",".491",".347","117","-0.2","4.9","-0.8","1.2"
"Nationals","100","264","9","34","32","6","10.2 %","16.7 %",".201",".281",".258",".344",".459",".338","105","0.2","1.6","1.6","1.1"
"Twins","113","284","13","38","38","0","7.4 %","21.1 %",".202",".321",".283",".337",".484",".342","112","0.0","4.3","-3.1","1.1"
"Rays","108","234","9","36","36","5","10.3 %","19.7 %",".185",".292",".263",".338",".449",".332","111","0.2","3.1","-1.6","1.0"
"Braves","101","238","7","27","26","3","12.2 %","25.2 %",".170",".317",".252",".340",".422",".320","95","0.4","-1.4","1.6","0.8"
"Indians","80","192","6","23","22","2","8.3 %","21.4 %",".185",".310",".260",".333",".445",".331","103","-0.3","0.2","0.7","0.7"
"Orioles","121","277","10","34","34","4","9.4 %","21.3 %",".180",".284",".246",".330",".426",".323","99","0.9","0.6","-3.2","0.7"
"Tigers","108","278","7","27","27","2","9.7 %","21.6 %",".159",".317",".260",".339",".419",".323","99","-0.9","-1.2","-1.5","0.7"
"Padres","111","262","7","30","29","2","14.1 %","29.0 %",".168",".277",".205",".330",".373",".306","88","-1.2","-5.4","1.5","0.4"
"Brewers","117","251","11","30","30","2","8.8 %","27.9 %",".194",".252",".212",".289",".405",".295","79","0.2","-7.1","2.7","0.4"
"Phillies","86","185","7","19","19","4","9.2 %","25.4 %",".157",".268",".223",".303",".380",".293","79","1.1","-4.5","2.0","0.3"
"Royals","107","259","9","26","25","3","4.2 %","29.3 %",".185",".329",".255",".287",".440",".302","85","-0.6","-5.5","-0.2","0.3"
"Pirates","101","231","1","25","21","2","4.8 %","17.7 %",".122",".339",".282",".319",".404",".306","92","-0.9","-3.6","-1.0","0.3"
"Angels","78","180","5","14","13","3","7.8 %","26.1 %",".142",".300",".235",".307",".377",".296","85","-0.1","-3.9","0.4","0.3"
"Marlins","111","255","5","29","28","4","7.1 %","22.0 %",".125",".297",".241",".298",".366",".284","76","-1.2","-9.3","1.7","0.1"
"Rangers","87","225","7","33","30","4","8.4 %","24.0 %",".152",".306",".250",".316",".402",".307","81","-0.3","-5.8","-2.0","0.0"
"Giants","106","239","4","17","16","0","7.1 %","27.6 %",".115",".304",".226",".290",".341",".271","68","-0.1","-10.5","0.5","-0.2"
"Reds","99","257","10","27","26","6","10.1 %","26.1 %",".168",".217",".190",".276",".358",".273","64","-0.6","-13.2","1.3","-0.3"
"Diamondbacks","122","249","2","19","19","2","7.6 %","21.3 %",".095",".256",".204",".282",".299",".258","54","0.7","-14.7","2.2","-0.4"
"Red Sox","94","214","3","21","20","3","9.3 %","23.8 %",".096",".272",".213",".292",".309",".264","56","-0.1","-12.4","0.4","-0.4"
"Dodgers","102","216","3","26","24","6","5.6 %","25.5 %",".104",".266",".204",".259",".308",".245","51","1.5","-12.4","0.9","-0.4"
