"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","102","312","20","60","58","2","8.7 %","17.3 %",".289",".298",".293",".359",".582",".386","144","0.3","17.8","1.0","2.9"
"Astros","84","252","11","54","49","1","10.7 %","15.9 %",".235",".339",".312",".393",".548",".391","150","-0.3","15.8","-0.8","2.3"
"Red Sox","105","291","13","44","42","1","9.6 %","21.6 %",".244",".350",".298",".375",".543",".379","136","-1.5","11.8","0.5","2.2"
"Reds","87","231","14","30","30","2","6.9 %","22.5 %",".290",".326",".290",".346",".581",".381","133","-0.8","9.1","0.9","1.7"
"Blue Jays","96","259","18","45","45","1","9.7 %","25.1 %",".312",".285",".261",".332",".573",".371","133","-1.7","9.3","-1.4","1.7"
"Braves","88","236","12","37","36","3","9.7 %","21.2 %",".215",".318",".282",".360",".498",".358","121","0.6","7.0","2.2","1.6"
"Cubs","89","238","11","33","33","2","8.4 %","18.1 %",".206",".295",".273",".352",".478",".351","115","0.4","4.9","2.3","1.5"
"Indians","113","306","11","40","39","4","9.8 %","21.9 %",".195",".306",".261",".334",".456",".334","103","-0.7","0.7","2.0","1.3"
"Padres","105","264","11","38","33","3","9.8 %","28.0 %",".209",".333",".260",".336",".468",".340","110","-0.5","3.0","1.8","1.3"
"Dodgers","75","198","11","32","30","0","9.1 %","20.2 %",".291",".268",".256",".330",".547",".354","120","0.3","5.3","1.2","1.3"
"Giants","89","214","8","27","26","2","8.4 %","20.1 %",".215",".298",".262",".333",".476",".339","112","-0.4","3.0","2.5","1.2"
"Nationals","85","222","10","30","25","6","7.7 %","24.8 %",".198",".343",".282",".347",".480",".348","112","-0.7","2.7","1.7","1.1"
"Diamondbacks","91","237","11","29","28","6","8.9 %","17.7 %",".179",".284",".266",".346",".444",".332","103","0.1","0.8","2.5","1.1"
"Pirates","86","238","11","35","31","3","5.9 %","18.5 %",".207",".309",".286",".336",".493",".345","114","-0.4","3.8","-0.8","1.0"
"Cardinals","72","178","5","23","20","4","7.9 %","23.0 %",".172",".336",".274",".341",".446",".333","109","0.3","2.2","1.5","0.9"
"Marlins","87","229","6","27","27","2","6.6 %","23.6 %",".129",".367",".292",".346",".421",".329","106","-0.4","1.1","0.7","0.9"
"Rays","94","238","8","31","29","5","8.4 %","19.7 %",".159",".296",".257",".329",".416",".318","101","0.2","0.5","-0.3","0.8"
"Mets","74","185","10","25","25","1","5.4 %","21.6 %",".224",".287",".265",".314",".488",".331","109","-0.2","1.8","0.5","0.8"
"Brewers","76","196","5","22","21","2","11.2 %","21.9 %",".161",".298",".244",".344",".405",".322","96","0.1","-0.9","2.4","0.8"
"Orioles","98","261","12","30","30","2","7.3 %","26.4 %",".225",".289",".246",".303",".470",".321","97","0.2","-0.7","-2.8","0.6"
"Rockies","95","275","9","29","28","4","6.5 %","22.9 %",".159",".344",".283",".335",".442",".329","88","0.5","-4.3","1.1","0.5"
"Royals","82","232","12","31","29","3","7.8 %","19.8 %",".231",".240",".231",".297",".462",".316","95","0.4","-1.1","-1.7","0.5"
"Tigers","82","225","8","24","22","1","8.4 %","24.9 %",".182",".317",".256",".326",".438",".323","100","-0.9","-1.0","-1.7","0.5"
"Twins","83","234","7","28","28","0","7.7 %","23.1 %",".164",".320",".263",".325",".427",".317","96","-0.6","-2.0","-1.2","0.5"
"Mariners","78","180","8","21","21","2","6.1 %","32.8 %",".199",".320",".241",".287",".440",".303","91","-0.3","-2.6","-0.4","0.3"
"Angels","87","230","4","30","26","1","10.4 %","22.2 %",".121",".269",".217",".317",".338",".290","81","-0.2","-5.9","0.4","0.3"
"Athletics","68","183","5","14","12","0","8.7 %","27.9 %",".135",".269",".209",".290",".344",".274","71","0.1","-6.8","0.8","0.1"
"Phillies","91","218","5","21","21","3","11.0 %","25.7 %",".133",".252",".202",".290",".335",".268","62","0.8","-10.4","2.2","-0.1"
"White Sox","76","211","2","17","16","3","4.7 %","25.1 %",".077",".326",".245",".295",".321",".268","66","0.5","-8.8","-2.4","-0.4"
"Rangers","99","248","9","13","12","5","10.1 %","27.8 %",".151",".190",".164",".258",".315",".250","43","0.7","-17.8","-1.3","-1.0"
