"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","87","235","17","45","45","2","10.2 %","16.2 %",".322",".314",".322",".391",".644",".418","168","-0.7","19.8","0.4","2.8"
"Dodgers","98","274","11","39","37","2","10.9 %","19.7 %",".187",".301",".268",".357",".455",".343","115","0.5","5.7","3.3","1.7"
"Giants","96","246","11","49","47","3","9.3 %","24.4 %",".209",".313",".264",".335",".473",".340","114","0.2","4.6","1.9","1.4"
"Royals","80","246","9","36","36","4","8.1 %","25.2 %",".215",".327",".265",".335",".479",".341","110","0.3","3.4","1.2","1.3"
"Cubs","97","260","12","40","39","0","14.2 %","23.5 %",".220",".286",".248",".357",".468",".344","112","-0.9","3.0","1.7","1.3"
"Diamondbacks","103","292","12","36","35","5","9.2 %","22.9 %",".201",".286",".247",".325",".448",".326","101","1.2","1.0","2.1","1.2"
"Red Sox","82","258","12","41","40","2","12.8 %","20.5 %",".200",".299",".268",".363",".468",".352","115","-1.3","3.6","-0.5","1.2"
"Reds","103","290","17","44","42","9","10.0 %","20.3 %",".244",".230",".228",".324",".472",".335","103","-0.2","0.8","1.7","1.2"
"Twins","81","236","12","31","30","0","8.1 %","19.9 %",".209",".297",".275",".339",".483",".345","115","-0.7","3.6","-0.4","1.1"
"Rays","71","206","4","27","25","2","10.7 %","20.9 %",".157",".331",".270",".359",".427",".336","114","0.8","4.3","-0.4","1.1"
"Angels","71","195","11","27","26","1","7.7 %","14.9 %",".250",".245",".256",".313",".506",".337","113","-0.7","2.4","0.2","0.9"
"Rockies","75","199","7","35","35","2","10.1 %","24.1 %",".240",".347",".280",".355",".520",".363","109","0.3","2.5","0.0","0.9"
"Athletics","89","257","5","28","27","2","10.1 %","20.6 %",".131",".304",".249",".331",".380",".308","94","0.3","-1.8","1.5","0.9"
"Mariners","93","266","15","33","33","4","8.3 %","25.6 %",".238",".283",".250",".316",".488",".333","111","-0.6","3.2","-3.9","0.8"
"Padres","87","216","11","30","29","4","6.9 %","25.0 %",".226",".271",".241",".298",".467",".316","96","0.0","-1.3","2.9","0.8"
"Brewers","89","254","6","28","27","5","9.4 %","24.4 %",".142",".314",".249",".324",".391",".305","85","0.4","-4.6","2.9","0.6"
"Cardinals","101","265","7","34","32","5","10.6 %","18.9 %",".138",".273",".237",".328",".375",".304","88","-0.4","-4.8","2.4","0.6"
"Phillies","83","226","5","35","32","1","8.0 %","20.8 %",".149",".296",".248",".309",".396",".300","79","0.0","-6.3","2.3","0.3"
"Rangers","92","232","8","33","33","6","14.2 %","23.3 %",".178",".237",".203",".320",".381",".301","77","1.7","-5.2","-0.5","0.2"
"Yankees","98","237","8","29","25","2","7.6 %","20.3 %",".154",".283",".248",".314",".402",".305","89","0.0","-3.5","-2.8","0.2"
"Pirates","101","238","7","27","26","4","6.7 %","18.9 %",".156",".287",".252",".308",".408",".302","86","0.1","-4.4","-1.2","0.2"
"Indians","97","238","5","18","16","2","9.2 %","23.5 %",".117",".303",".239",".314",".357",".291","75","-0.3","-8.0","1.6","0.2"
"Braves","102","263","8","28","28","3","6.5 %","20.5 %",".141",".249",".220",".275",".361",".269","60","0.9","-13.0","1.8","-0.3"
"White Sox","100","237","6","19","18","5","5.1 %","29.5 %",".124",".308",".229",".281",".353",".273","69","0.7","-8.7","-2.4","-0.3"
"Nationals","101","262","8","25","22","4","6.1 %","27.1 %",".132",".277",".221",".282",".353",".272","62","0.0","-13.5","1.1","-0.4"
"Tigers","89","217","4","24","22","0","6.0 %","24.0 %",".139",".281",".224",".276",".363",".273","66","0.1","-9.4","-2.2","-0.4"
"Mets","95","242","4","15","15","3","5.4 %","31.0 %",".106",".284",".204",".252",".310",".243","51","-0.8","-16.6","1.0","-0.8"
"Orioles","68","176","4","13","12","2","2.8 %","27.3 %",".114",".252",".198",".234",".311",".234","39","0.3","-13.6","-2.2","-0.9"
"Marlins","101","264","1","16","16","5","8.7 %","24.6 %",".038",".243",".179",".263",".218",".223","37","0.5","-21.9","1.4","-1.2"
"Blue Jays","90","215","2","9","8","0","7.4 %","26.0 %",".066",".252",".189",".249",".255",".222","33","-0.5","-19.0","-1.5","-1.2"
