"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","93","263","11","49","49","2","10.6 %","11.4 %",".263",".358",".348",".423",".612",".424","167","0.6","23.6","2.5","3.4"
"Nationals","91","289","8","51","48","4","10.4 %","16.6 %",".209",".367",".321",".403",".530",".388","139","0.6","15.1","2.3","2.6"
"Twins","89","242","16","51","50","3","10.3 %","21.1 %",".307",".333",".307",".382",".613",".408","156","0.3","17.7","-0.8","2.5"
"Reds","106","284","14","48","45","0","8.1 %","20.4 %",".236",".372",".328",".387",".564",".392","139","-1.7","12.8","2.1","2.3"
"Mets","104","280","18","43","43","3","7.1 %","20.4 %",".289",".294",".281",".338",".569",".371","135","-1.3","11.5","0.7","2.1"
"Rays","98","285","11","35","32","9","8.8 %","24.9 %",".202",".364",".292",".363",".494",".357","128","0.9","11.1","-0.7","2.0"
"Diamondbacks","89","260","10","43","39","4","6.2 %","16.9 %",".194",".346",".315",".366",".509",".363","123","0.6","8.1","3.5","2.0"
"Cubs","98","274","20","35","34","1","10.6 %","29.9 %",".278",".307",".261",".344",".539",".365","126","-0.3","8.9","1.8","1.9"
"Athletics","88","225","15","38","36","4","6.7 %","19.6 %",".288",".270",".268",".324",".556",".361","130","0.9","9.4","0.9","1.8"
"Red Sox","100","281","12","44","40","6","6.0 %","24.2 %",".224",".344",".286",".338",".510",".353","116","0.8","6.5","0.4","1.6"
"Rockies","107","273","9","43","40","2","10.6 %","21.2 %",".196",".368",".304",".378",".500",".369","120","0.5","7.3","0.6","1.6"
"Pirates","117","314","11","47","46","1","5.1 %","18.5 %",".194",".348",".304",".350",".498",".355","119","-0.2","7.7","-1.7","1.6"
"Angels","104","293","9","43","39","1","12.3 %","19.1 %",".160",".321",".276",".373",".436",".345","118","-1.0","5.8","-0.1","1.6"
"Phillies","87","230","13","38","37","3","8.3 %","29.1 %",".266",".333",".271",".329",".536",".354","116","0.6","5.3","3.0","1.5"
"Padres","85","237","12","33","33","3","8.4 %","26.2 %",".217",".326",".269",".346",".486",".351","119","-0.5","5.4","1.1","1.4"
"Mariners","82","236","7","25","24","8","11.0 %","22.9 %",".172",".338",".273",".356",".445",".343","118","2.0","7.4","-2.8","1.3"
"Yankees","102","276","12","42","40","5","10.1 %","21.7 %",".193",".301",".263",".344",".457",".340","112","0.3","4.6","-2.3","1.2"
"Marlins","99","273","8","39","39","2","7.0 %","17.6 %",".156",".330",".291",".351",".447",".335","108","-1.4","1.5","0.8","1.1"
"Indians","99","277","6","36","35","6","11.6 %","20.9 %",".152",".301",".245",".347",".397",".321","95","0.8","-1.0","1.5","1.0"
"Orioles","102","266","9","34","33","4","6.4 %","22.2 %",".183",".316",".267",".321",".450",".324","100","-0.8","-0.8","-1.2","0.7"
"Brewers","72","175","11","23","23","3","5.1 %","28.0 %",".274",".264",".238",".274",".512",".320","95","0.0","-1.2","1.0","0.5"
"Royals","85","221","7","27","27","4","4.1 %","22.2 %",".148",".303",".257",".290",".405",".293","79","0.2","-5.8","1.3","0.3"
"Tigers","107","281","7","28","28","8","6.8 %","25.6 %",".144",".330",".261",".307",".405",".297","85","0.8","-5.4","-2.9","0.2"
"Astros","95","252","3","25","24","2","8.3 %","19.4 %",".112",".270",".224",".302",".336",".279","74","0.1","-8.2","0.6","0.1"
"Braves","93","241","7","25","24","2","7.1 %","29.5 %",".127",".319",".240",".299",".367",".282","71","0.5","-8.9","2.0","0.1"
"Blue Jays","97","255","12","26","26","1","6.3 %","25.9 %",".203",".245",".216",".271",".419",".290","78","-0.5","-7.6","-1.0","0.0"
"White Sox","94","254","4","23","22","1","5.5 %","27.2 %",".091",".348",".259",".312",".349",".286","78","0.3","-7.0","-1.8","0.0"
"Giants","89","238","4","17","15","1","8.4 %","23.5 %",".122",".258",".207",".282",".329",".266","65","0.2","-11.0","2.1","-0.1"
"Rangers","87","239","6","33","31","5","7.9 %","28.0 %",".158",".301",".228",".301",".386",".292","71","0.8","-8.2","-1.6","-0.1"
"Cardinals","74","185","5","18","18","3","6.5 %","24.9 %",".115",".226",".188",".262",".303",".249","53","0.6","-11.1","2.0","-0.3"
