"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Rays","85","262","12","39","37","6","12.2 %","21.8 %",".249",".380",".320",".406",".569",".404","160","0.9","20.8","0.2","2.9"
"Astros","84","241","12","40","40","3","10.8 %","21.2 %",".251",".384",".332",".402",".583",".406","160","-0.4","18.1","0.1","2.6"
"Athletics","85","244","19","51","49","2","4.9 %","17.6 %",".305",".313",".314",".357",".619",".399","155","-1.2","16.1","0.2","2.4"
"Mets","94","252","9","45","44","4","14.7 %","22.2 %",".204",".324",".267",".390",".471",".367","130","0.1","10.0","1.2","1.9"
"Dodgers","108","271","11","30","27","2","10.0 %","19.9 %",".207",".282",".254",".341",".461",".336","114","0.6","5.5","2.0","1.6"
"Mariners","96","288","14","51","50","8","5.9 %","24.7 %",".224",".352",".297",".339",".521",".356","127","1.0","10.9","-5.0","1.6"
"Nationals","87","247","11","46","44","1","10.5 %","19.4 %",".223",".302",".274",".354",".498",".355","116","0.1","5.3","1.8","1.5"
"Yankees","84","224","13","37","37","1","10.3 %","21.0 %",".247",".283",".268",".345",".515",".357","123","0.1","6.8","-0.5","1.4"
"Braves","85","231","9","35","34","1","9.5 %","22.5 %",".201",".331",".279",".349",".480",".347","113","0.4","3.8","2.1","1.3"
"Reds","74","180","13","31","30","2","10.0 %","23.9 %",".310",".284",".266",".352",".576",".379","130","-1.2","5.9","0.3","1.2"
"Cardinals","85","216","5","32","27","5","7.9 %","21.8 %",".174",".321",".263",".336",".437",".327","102","0.6","1.0","2.8","1.0"
"Royals","101","270","7","31","30","10","8.1 %","21.5 %",".183",".315",".263",".331",".446",".325","101","0.0","0.1","0.9","1.0"
"Twins","61","149","8","25","22","1","6.7 %","20.8 %",".243",".306",".279",".327",".522",".351","116","-0.8","2.1","0.7","0.8"
"Brewers","82","234","9","28","28","2","7.7 %","22.6 %",".159",".306",".261",".335",".420",".322","95","-0.3","-1.7","2.1","0.8"
"Angels","93","218","8","34","32","2","11.9 %","16.5 %",".156",".250",".237",".336",".392",".311","97","-0.9","-1.8","1.0","0.7"
"Phillies","87","228","7","25","25","1","11.0 %","22.8 %",".164",".275",".229",".320",".393",".305","86","0.0","-4.4","2.5","0.5"
"Padres","100","246","11","26","26","1","5.7 %","28.0 %",".214",".262",".219",".276",".433",".297","83","-1.5","-7.0","2.9","0.4"
"Pirates","88","224","7","20","19","4","5.8 %","26.3 %",".170",".314",".248",".302",".417",".300","86","-0.4","-4.7","0.4","0.3"
"Red Sox","77","185","6","24","19","2","10.3 %","19.5 %",".172",".262",".233",".315",".405",".304","85","-0.6","-4.5","-0.3","0.2"
"Cubs","89","223","7","26","24","4","9.4 %","27.4 %",".156",".280",".221",".297",".377",".288","75","0.1","-7.3","1.5","0.1"
"Rangers","58","151","4","17","16","3","7.3 %","29.8 %",".148",".326",".237",".304",".385",".297","73","0.0","-5.5","0.1","0.0"
"Blue Jays","74","178","4","24","21","3","9.0 %","33.7 %",".133",".326",".222",".299",".354",".282","72","0.4","-6.0","-0.9","-0.1"
"White Sox","85","211","7","21","21","5","6.2 %","30.8 %",".157",".302",".227",".275",".384",".280","74","0.9","-6.3","-2.2","-0.1"
"Indians","90","214","6","17","16","4","11.2 %","25.2 %",".160",".234",".193",".290",".353",".276","67","-0.1","-9.6","0.1","-0.2"
"Orioles","100","265","7","38","33","1","9.4 %","18.1 %",".153",".247",".220",".297",".373",".288","75","-0.8","-9.3","-2.3","-0.2"
"Diamondbacks","86","220","4","18","17","1","7.7 %","25.5 %",".117",".257",".199",".283",".316",".265","59","0.0","-12.2","2.2","-0.3"
"Tigers","72","177","3","12","11","2","5.1 %","24.9 %",".127",".292",".229",".271",".355",".267","62","-0.2","-8.9","-1.3","-0.4"
"Marlins","80","206","5","15","15","2","6.8 %","27.2 %",".116",".285",".222",".277",".339",".265","64","-1.7","-11.5","0.4","-0.4"
"Giants","104","272","4","22","21","1","8.1 %","26.8 %",".120",".265",".202",".267",".322",".249","52","-0.8","-18.0","3.3","-0.6"
"Rockies","102","244","3","17","16","2","6.1 %","27.0 %",".108",".263",".198",".252",".306",".239","29","0.1","-23.1","1.1","-1.4"
