"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","96","259","13","35","34","4","8.5 %","21.6 %",".245",".335",".296",".353",".541",".367","131","0.0","10.3","2.3","2.0"
"Rockies","90","230","8","44","41","1","10.0 %","17.4 %",".225",".395",".343",".410",".569",".405","137","-0.2","10.7","0.7","1.8"
"Brewers","72","219","14","34","34","2","7.8 %","25.6 %",".310",".315",".275",".338",".585",".374","132","0.3","9.1","2.1","1.8"
"Angels","94","304","10","50","47","2","11.8 %","16.1 %",".162",".315",".285",".380",".446",".351","122","-1.4","7.2","-0.6","1.7"
"Nationals","62","206","7","31","31","3","10.7 %","20.4 %",".181",".333",".282",".369",".463",".352","113","0.4","3.5","1.6","1.1"
"Diamondbacks","101","273","12","34","32","3","5.9 %","23.8 %",".208",".322",".272",".320",".480",".329","99","0.4","-0.2","3.1","1.1"
"Pirates","88","259","6","39","38","1","6.6 %","20.5 %",".137",".377",".309",".362",".446",".341","110","-0.2","3.2","-0.8","1.0"
"Indians","81","233","7","31","29","2","8.6 %","18.9 %",".194",".301",".262",".338",".456",".333","103","0.2","1.2","1.3","1.0"
"Rays","84","242","6","33","31","3","10.3 %","22.7 %",".132",".342",".274",".357",".406",".328","108","0.0","2.5","-0.5","1.0"
"Red Sox","74","195","8","26","23","0","5.6 %","25.6 %",".208",".360",".290",".333",".497",".346","111","-0.7","2.1","0.3","0.9"
"Twins","68","192","4","28","28","2","5.2 %","19.8 %",".165",".356",".295",".346",".460",".339","111","-0.3","2.5","-0.3","0.9"
"Marlins","88","227","7","36","36","1","6.6 %","17.6 %",".159",".325",".290",".339",".449",".330","107","-1.4","0.6","0.7","0.8"
"Mets","86","233","9","26","26","1","6.4 %","23.2 %",".196",".305",".257",".309",".453",".320","102","-1.2","-0.6","0.8","0.8"
"Reds","73","186","7","25","25","1","7.0 %","23.1 %",".196",".311",".262",".321",".458",".324","100","-0.2","-0.5","1.7","0.7"
"Astros","81","229","7","28","27","9","7.9 %","12.2 %",".175",".233",".228",".301",".403",".301","89","0.7","-2.6","1.0","0.6"
"Giants","84","232","7","30","30","1","11.6 %","15.9 %",".182",".245",".232",".323",".414",".312","94","-0.3","-2.1","1.1","0.6"
"Tigers","70","191","10","24","24","2","5.2 %","28.3 %",".256",".302",".250",".289",".506",".326","104","-0.1","0.6","-1.8","0.5"
"White Sox","78","213","5","32","28","3","5.6 %","21.1 %",".130",".345",".292",".330",".422",".317","99","-0.6","-0.9","-1.5","0.5"
"Rangers","84","229","6","38","34","6","7.9 %","24.0 %",".146",".345",".277",".336",".422",".321","91","1.4","-1.3","-1.7","0.5"
"Cubs","79","224","11","22","22","0","11.6 %","26.3 %",".204",".250",".219",".308",".423",".310","90","-0.4","-3.5","1.2","0.5"
"Royals","80","221","6","19","19","5","5.0 %","28.5 %",".154",".338",".255",".299",".409",".300","83","0.4","-4.4","1.2","0.4"
"Yankees","72","181","8","25","23","2","5.5 %","26.5 %",".170",".330",".273",".320",".442",".321","99","-0.9","-1.0","-1.3","0.4"
"Athletics","75","201","12","18","18","0","6.5 %","22.9 %",".232",".219",".216",".270",".449",".299","88","-0.4","-3.7","0.5","0.4"
"Cardinals","87","209","10","23","23","3","6.7 %","24.9 %",".183",".252",".225",".282",".408",".292","81","0.6","-4.8","1.8","0.4"
"Mariners","100","256","10","26","26","6","9.8 %","26.6 %",".174",".270",".222",".301",".396",".299","88","1.3","-2.7","-2.9","0.3"
"Padres","88","218","9","24","23","3","11.0 %","28.9 %",".161",".258",".208",".303",".370",".293","81","0.0","-5.7","1.7","0.3"
"Phillies","100","249","8","26","26","0","8.4 %","25.3 %",".162",".265",".216",".293",".378",".281","69","0.0","-10.4","3.5","0.1"
"Braves","82","179","6","27","26","3","4.5 %","30.2 %",".175",".303",".235",".270",".410",".280","68","0.7","-7.0","1.4","0.0"
"Blue Jays","67","195","4","13","13","3","9.7 %","20.5 %",".121",".265",".225",".297",".347",".279","72","0.0","-7.2","0.1","0.0"
"Orioles","66","175","6","14","14","4","6.9 %","26.3 %",".145",".224",".189",".263",".333",".259","56","-0.3","-10.2","-1.8","-0.6"
