"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Padres","111","302","12","58","53","5","8.9 %","22.8 %",".239",".406",".331",".392",".570",".397","147","0.2","18.9","2.5","3.0"
"Braves","102","284","15","56","54","0","8.5 %","19.7 %",".255",".365",".323",".394",".578",".402","147","-0.3","17.1","2.2","2.8"
"Indians","78","259","12","47","45","9","10.0 %","17.4 %",".249",".356",".323",".391",".572",".398","147","1.6","17.3","1.4","2.7"
"Rockies","91","274","11","62","60","1","6.2 %","17.5 %",".231",".438",".385",".424",".615",".427","150","-0.7","16.8","0.9","2.6"
"Red Sox","108","324","16","49","47","5","9.3 %","20.1 %",".226",".340",".302",".372",".528",".375","131","0.2","13.2","1.0","2.5"
"Athletics","80","232","10","43","37","1","7.8 %","14.7 %",".263",".303",".287",".358",".550",".377","141","0.2","12.2","0.4","2.0"
"Dodgers","98","259","15","36","36","1","10.4 %","20.5 %",".246",".292",".272",".348",".518",".358","122","0.2","7.6","2.9","1.8"
"Angels","99","283","15","43","41","2","7.8 %","18.0 %",".256",".277",".268",".335",".524",".353","123","-0.2","8.2","-0.6","1.7"
"Mets","102","275","8","35","35","8","9.5 %","21.1 %",".169",".324",".272",".349",".440",".336","111","0.7","4.9","1.2","1.5"
"Yankees","92","271","11","45","44","2","11.4 %","21.8 %",".178",".327",".280",".365",".458",".350","119","-0.6","5.9","-1.4","1.4"
"Astros","77","224","8","29","28","2","12.1 %","20.5 %",".191",".305",".263",".357",".454",".346","121","0.3","5.8","-0.1","1.3"
"Diamondbacks","82","237","11","28","28","3","7.2 %","18.1 %",".210",".278",".262",".325",".472",".333","104","0.9","1.9","2.8","1.2"
"White Sox","92","225","10","28","25","1","7.6 %","24.9 %",".204",".343",".282",".342",".485",".348","120","-0.2","5.5","-1.3","1.2"
"Pirates","86","235","5","36","36","1","6.0 %","14.5 %",".214",".337",".302",".348",".516",".351","119","-0.9","4.7","-1.7","1.0"
"Twins","96","301","10","31","30","0","9.6 %","21.3 %",".165",".307",".259",".343",".425",".327","102","-0.9","-0.2","-1.5","0.9"
"Blue Jays","95","267","14","40","40","1","8.2 %","21.7 %",".220",".262",".245",".307",".465",".322","100","0.1","0.1","-1.1","0.8"
"Reds","89","215","9","25","24","0","8.4 %","23.7 %",".203",".287",".246",".322",".449",".326","100","-0.9","-1.1","1.3","0.7"
"Nationals","81","210","12","33","33","7","6.2 %","21.0 %",".232",".263",".253",".303",".484",".322","92","0.8","-1.6","1.1","0.6"
"Rangers","95","274","8","34","31","8","11.7 %","26.6 %",".161",".295",".229",".332",".390",".313","85","1.2","-4.1","0.0","0.5"
"Mariners","102","270","7","34","33","1","8.9 %","22.2 %",".156",".287",".241",".319",".397",".306","93","-0.3","-2.7","-1.3","0.5"
"Cardinals","104","264","11","32","30","12","8.7 %","23.9 %",".180",".235",".210",".286",".391",".287","76","2.0","-6.4","3.2","0.5"
"Brewers","86","227","7","23","20","4","10.6 %","19.8 %",".137",".257",".228",".314",".365",".295","78","0.4","-6.4","2.9","0.4"
"Giants","85","212","5","21","19","2","8.5 %","23.1 %",".148",".275",".228",".294",".376",".286","77","0.0","-6.6","1.6","0.2"
"Phillies","71","185","5","17","15","2","10.3 %","25.4 %",".144",".257",".206",".297",".350",".282","70","0.2","-7.3","2.4","0.1"
"Royals","93","265","8","36","33","3","6.0 %","23.0 %",".152",".287",".242",".288",".393",".288","76","-0.1","-8.5","0.2","0.1"
"Cubs","88","212","9","18","18","2","4.7 %","25.9 %",".167",".274",".232",".271",".399",".283","71","0.0","-8.5","1.5","0.0"
"Rays","106","250","4","25","24","2","6.4 %","24.8 %",".121",".289",".225",".280",".346",".270","68","0.3","-9.9","0.1","-0.1"
"Marlins","87","218","3","15","13","1","4.1 %","23.9 %",".088",".307",".239",".281",".327",".264","64","-1.0","-11.5","0.8","-0.4"
"Tigers","90","217","4","21","19","1","6.5 %","28.6 %",".131",".276",".207",".264",".338",".258","57","-1.0","-13.2","-2.9","-0.8"
"Orioles","101","261","5","20","17","4","5.7 %","23.8 %",".092",".274",".221",".270",".313",".253","52","0.1","-15.9","-2.2","-0.9"
