"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","103","281","15","44","44","2","9.6 %","14.9 %",".250",".346",".332",".401",".582",".404","153","-0.4","19.2","2.5","3.0"
"Brewers","88","256","19","44","44","4","8.6 %","25.0 %",".348",".302",".278",".344",".626",".389","140","0.6","14.1","2.0","2.4"
"Rockies","108","284","8","51","47","2","11.6 %","19.0 %",".204",".395",".331",".409",".535",".395","132","0.1","11.9","1.0","2.1"
"Reds","101","278","11","47","44","1","7.9 %","18.0 %",".204",".363",".327",".378",".531",".375","129","-0.9","9.5","2.5","2.0"
"Angels","95","297","10","48","44","3","11.8 %","16.8 %",".165",".330",".294",".385",".459",".357","126","-1.5","8.5","-0.4","1.8"
"Pirates","118","343","10","53","52","1","7.0 %","21.3 %",".152",".377",".310",".368",".461",".350","118","-0.3","7.6","-1.5","1.7"
"Rays","101","283","7","40","36","8","9.5 %","20.8 %",".161",".346",".285",".364",".446",".343","119","1.0","7.6","-0.7","1.6"
"Mets","99","275","11","34","34","2","6.5 %","21.8 %",".214",".337",".286",".338",".500",".351","122","-1.2","6.6","1.3","1.6"
"Indians","93","283","8","39","37","5","9.9 %","17.0 %",".180",".302",".266",".355",".447",".339","107","0.9","3.5","1.5","1.5"
"Diamondbacks","111","289","11","35","32","6","5.9 %","21.1 %",".188",".328",".284",".331",".471",".332","101","1.1","1.2","3.6","1.4"
"Nationals","81","243","8","38","38","3","9.1 %","18.1 %",".193",".325",".288",".361",".481",".352","114","0.4","4.6","1.7","1.4"
"Red Sox","85","235","10","34","30","4","6.8 %","25.5 %",".213",".333",".273",".328",".486",".337","105","0.6","2.1","0.4","1.0"
"Blue Jays","80","234","10","25","25","3","9.0 %","22.6 %",".205",".293",".257",".321",".462",".328","104","0.0","1.2","-0.2","0.9"
"Athletics","85","224","13","29","28","1","7.1 %","19.2 %",".249",".227",".229",".287",".478",".317","101","0.4","0.5","0.7","0.9"
"Yankees","89","223","11","32","30","2","6.7 %","26.0 %",".196",".324",".270",".327",".466",".334","108","-0.6","1.8","-1.7","0.8"
"Twins","84","226","6","30","30","3","6.2 %","23.5 %",".159",".336",".269",".321",".428",".317","97","0.0","-1.0","-0.3","0.6"
"Marlins","100","267","6","36","36","1","7.9 %","18.7 %",".134",".328",".280",".340",".414",".318","98","-2.0","-3.0","0.9","0.6"
"Royals","96","262","9","27","27","6","4.6 %","24.8 %",".165",".316",".258",".298",".423",".304","86","0.6","-4.1","1.3","0.6"
"Cubs","82","227","14","20","20","0","8.8 %","32.2 %",".234",".269",".224",".295",".459",".315","93","-0.5","-2.7","1.4","0.6"
"Astros","80","215","6","25","25","4","7.4 %","17.7 %",".176",".258",".233",".302",".409",".302","90","-0.1","-2.9","0.7","0.5"
"Mariners","99","253","9","28","27","9","9.1 %","28.9 %",".162",".306",".236",".308",".397",".303","91","1.8","-1.2","-2.6","0.5"
"White Sox","92","253","4","32","28","3","6.7 %","23.7 %",".102",".351",".279",".329",".381",".303","89","-0.1","-3.5","-1.6","0.4"
"Cardinals","93","224","10","24","24","4","8.0 %","23.2 %",".175",".229",".210",".286",".385",".287","78","0.9","-5.9","2.0","0.3"
"Giants","86","227","4","24","24","1","11.0 %","16.7 %",".138",".259",".230",".317",".367",".295","83","-0.3","-5.5","1.4","0.3"
"Rangers","97","268","9","41","39","5","7.8 %","28.0 %",".174",".311",".244",".306",".417",".303","79","1.4","-5.9","-1.7","0.2"
"Tigers","83","224","8","26","26","7","4.9 %","30.4 %",".198",".309",".236",".274",".434",".293","83","0.8","-4.8","-2.3","0.1"
"Phillies","89","210","8","25","25","0","7.1 %","27.6 %",".178",".256",".209",".274",".387",".276","67","0.3","-9.0","2.6","0.0"
"Braves","79","188","5","24","24","3","6.4 %","28.7 %",".123",".316",".240",".294",".363",".278","67","0.7","-7.6","1.4","0.0"
"Orioles","83","218","7","25","24","5","6.9 %","20.2 %",".160",".255",".227",".293",".387",".290","76","-0.1","-6.7","-1.7","-0.1"
"Padres","86","214","6","16","15","4","7.5 %","29.4 %",".128",".291",".219",".285",".347",".274","69","0.2","-8.8","1.1","-0.1"
